LFC,IP,VPVS
4.0,7089.809957999998,2.02250470199105
4.0,7205.706416000019,2.0564238926000384
4.0,7209.505240000009,2.045241909644345
4.0,7160.480038499921,2.0435501303325068
4.0,7092.427009500016,2.0301326595072644
4.0,7075.895995199996,2.051750575006389
1.0,7059.385830000053,2.1169896170888167
1.0,7050.985682799997,2.1124264268236232
1.0,7039.878452399972,2.13281197780897
1.0,7031.683190400008,2.0209351011863226
1.0,7010.297126399998,2.045340536368898
1.0,7007.874031199995,2.0896619625861503
1.0,7022.946300000001,2.0938176096505603
1.0,7026.9045,2.094997705369435
1.0,7046.834182399992,2.137136003198508
4.0,7038.5239847999865,2.125438538425896
4.0,7111.818585000008,2.13382924099796
4.0,7108.845312499987,2.0577364262044355
1.0,7099.082936400003,2.0646029609690446
1.0,7087.8294415999935,2.0626161635582902
1.0,7069.329807500021,2.068156998779469
1.0,7066.9058470999935,2.09367666232073
1.0,7053.275987000001,2.0428844926611363
1.0,7065.532825600036,2.0411438761862297
4.0,7079.271867600016,2.0433093433539264
4.0,7096.628457000006,2.104981043273631
1.0,7046.275300799977,2.0930597307541494
1.0,7083.099163999893,2.113013249376886
4.0,7110.980876799991,2.1560321715817694
4.0,7051.662020000057,2.154075277552125
4.0,6777.572467049988,2.0768345518548603
1.0,6580.711331999943,2.0492728014136192
1.0,6474.758167199959,2.1924597364568084
1.0,6469.271679199971,2.2267735233006825
1.0,6421.527716999996,2.212925777182805
1.0,6483.012476700063,2.172498732159675
1.0,6575.558109999908,2.179598637977251
4.0,6893.445069599837,2.2482476635514024
4.0,7181.890777550005,2.2334477334477327
4.0,7270.136365999971,2.135275612091369
4.0,7357.1170320000765,2.0735585169547432
4.0,7254.802170000001,2.5247651922613787
4.0,7167.432770700123,2.5148109496668543
4.0,7073.963464949866,2.1243254182406908
4.0,6904.705096800216,2.0206065318818043
1.0,6777.699570000029,2.0057463842975207
1.0,6787.0982655000025,2.1124332364275573
1.0,6814.011628250002,2.148592176474618
1.0,6904.484870999976,2.176132081934644
1.0,6782.8551516000025,2.1976259450293227
1.0,6759.3654929998365,2.181066760861886
1.0,6813.100445250007,2.2229002153625266
1.0,6737.353552000048,2.2052540415704387
4.0,6824.096371199977,2.225400953619419
4.0,6876.840398400146,2.223089148966912
4.0,6993.916329000012,2.2253581971344234
4.0,7008.28670990001,2.215259833476888
4.0,6939.221873600011,2.1979382919321355
4.0,6731.534543199978,2.14051505769772
4.0,6779.217751499979,2.148511407902059
4.0,6755.761647000002,2.1466332776850305
4.0,6736.708440000001,2.1228203184230474
4.0,6704.4659999999985,2.1004459691252144
4.0,6665.996088000066,2.047186932849365
4.0,6563.210644200023,2.079580718571133
4.0,6402.953759400029,2.1068321209527894
4.0,6356.252920000009,2.095920696049066
4.0,6362.583916799865,2.070280982376672
4.0,6666.0339770001465,2.0749568221070813
4.0,6825.523672100181,2.047583390061266
4.0,7104.147820000047,1.9166300458283632
4.0,7330.274587999921,1.9382968189132317
4.0,7410.510346950142,1.9916450055699968
4.0,7220.532502400628,1.9776275353411183
1.0,7078.260467799923,1.985572476724829
1.0,7029.64788400001,1.9834124683973609
1.0,7047.223702000006,1.9747177221404024
1.0,7057.868299999999,1.946169647172547
1.0,7101.469200000001,1.958192363460609
1.0,7062.647192000027,1.93636254789272
1.0,7190.6432,1.962264150943396
1.0,7138.896767749995,1.9515916706558158
1.0,7206.916782000011,1.9541349809885933
1.0,7164.24350399999,1.9520793499043976
1.0,7118.636994800011,1.9381572657743784
1.0,7078.99326749999,1.9332337118948
1.0,7031.788600199988,1.9180308351687605
1.0,7045.147200000001,1.906275853917977
1.0,7045.467235200028,1.897381582818476
1.0,7036.733370749993,1.8657028392266155
1.0,7068.073739999963,1.870405852638913
1.0,7084.4727073999975,1.8758797184900835
1.0,7076.116663199998,1.8959571588301067
1.0,7075.6843224000195,1.9582599185855765
1.0,7050.204535499996,1.9742818561257056
1.0,7007.0443815000135,1.989875147524691
1.0,7040.822543999999,2.0021119324181624
1.0,6990.8878336000025,2.0162622124172707
1.0,6987.264519949971,2.0048342541436464
1.0,7009.412407899993,2.000250548073912
1.0,7034.882049000003,1.994387277829748
1.0,7047.997692000008,2.0004374726579583
1.0,7040.032619849994,2.0015624023498533
1.0,6964.062159000008,1.9882765970785528
1.0,6928.599223650005,2.010628142302552
1.0,6912.868951999972,1.97540214057708
1.0,6921.523139999979,1.9758795225895145
1.0,6959.338095000131,1.9697535474234504
1.0,7089.18102000001,1.988424197162061
4.0,7166.309180800135,1.9732721712538228
1.0,7181.634529999923,1.9924228536510848
1.0,7125.183878399979,1.9885975609756097
1.0,7100.060845999998,1.9822297955209351
1.0,7083.384398099975,1.9852617416829743
1.0,7065.252841799997,1.984002451731536
1.0,7042.190625000053,1.985715165322332
1.0,7132.4424,2.0068952779658926
1.0,7114.868929999998,1.9931364137761984
1.0,7132.025699999999,1.990174539240815
1.0,7097.211015999995,1.97234519983019
1.0,7144.4769984999975,1.98938686396992
1.0,7157.479991199981,1.9894539062973515
1.0,7083.029486399975,1.963057170542636
1.0,7091.696844000008,1.9648463543245047
1.0,7095.415672799942,1.9869772560528245
1.0,7073.676986999986,2.0076505429417573
1.0,7070.428450800012,2.0115992102665348
1.0,7192.845964800044,2.028207795386404
1.0,7172.817724800041,2.010382947535577
1.0,7194.155583900008,2.03150431565968
1.0,7218.532755000014,2.002239845026939
1.0,7274.5804879999905,1.9930505631440207
1.0,7312.3688479999255,1.9973640067098009
1.0,7352.058755250005,2.002217826530001
1.0,7347.738138400017,1.9987998079692748
1.0,7354.682204799994,1.9952055615486035
1.0,7343.105963999998,1.9941268128970395
1.0,7315.177533300002,1.976830067305974
1.0,7287.157187199984,1.9708142235987849
1.0,7282.453362049998,1.9818584600646632
1.0,7272.2736,1.9743635604841119
1.0,7273.032850000002,1.9725497201381443
1.0,7281.284715200006,1.976532253261064
1.0,7267.908651600006,1.969002375296912
1.0,7277.446567200007,1.9722684085510689
1.0,7271.310822399982,1.968280368280368
1.0,7276.773014550003,1.9680813124108416
1.0,7260.925235999969,1.9720813696832311
1.0,7254.9064134,1.971442198771836
1.0,7281.998015999941,1.9759122346768423
1.0,7327.879840750003,1.9822919150965888
1.0,7376.556473600002,1.9952244508118435
1.0,7392.0080000000025,1.9938006676204103
1.0,7392.829316800005,1.9738535088237041
1.0,7353.129676200005,1.9663969763184317
1.0,7291.481949499997,1.9592211174242424
1.0,7276.551202799993,1.9580965909090908
1.0,7246.749369599999,1.9539263295037308
1.0,7243.852816199958,1.96472967346696
1.0,7241.962314699991,1.9780541768821385
1.0,7248.549783999992,1.9801030804267048
1.0,7311.09604800002,1.9874641833810889
1.0,7336.610272800002,1.9888968481375355
1.0,7298.700426750021,1.9783309455587392
1.0,7338.802056199979,1.9897727272727272
1.0,7313.745599650006,1.979782919847328
1.0,7302.456079999908,1.9690373094489588
1.0,7244.521972799989,1.96335823550338
1.0,7235.696319800027,1.9638325625518795
1.0,7224.379616999962,1.9680895397987737
1.0,7237.7648,1.9566814814814808
1.0,7234.312996000002,1.9561762438474768
1.0,7249.8580122000085,1.929523141654979
1.0,7245.215796650003,1.9328485132836783
1.0,7225.55393680001,1.9268078118585417
1.0,7228.1,1.9283366592323044
1.0,7234.302675599993,1.917619603267211
1.0,7256.358692399976,2.1743471074380163
1.0,7244.172246999998,2.2053974022477956
1.0,7245.714241599996,2.1455986376735656
1.0,7216.119147599998,2.138525019648939
1.0,7248.212935599984,2.2166947155839787
1.0,7218.452306250025,2.2100281917035844
1.0,7188.792571999958,2.070572736967568
1.0,7175.7156384000145,2.0125609756097558
1.0,7257.716076999858,2.008982938445771
1.0,7371.143090400033,2.022427202025684
1.0,7411.41005760001,2.0085990684342527
1.0,7415.863977599992,2.0622505985634474
1.0,7281.032786500021,1.983682562620424
1.0,7330.765892500002,1.9912692678227364
1.0,7180.015601800074,1.950746628131021
1.0,7155.1383239999805,1.988605035839
1.0,7076.437437599952,2.014048451548452
1.0,7071.1611058499975,2.07184515798244
1.0,7034.339507300032,2.009832164328657
1.0,7130.849335999994,2.1814257772981724
1.0,7243.039711999961,2.2069872529844208
1.0,7183.524662999979,2.0468095902575163
4.0,7132.989954799998,1.9853206443988312
4.0,7052.607228000045,2.070872325109613
4.0,6829.512320000057,2.1211455257193874
1.0,6555.5562575999475,1.990081093760472
4.0,6573.380462900133,1.9788888144226264
4.0,6624.541272599879,2.0712520302238544
4.0,6859.374003999983,2.1320457796852645
4.0,6944.3674960001135,2.080978373523112
4.0,7037.995803049972,2.0202160800689337
4.0,7229.039549000214,2.001076085580453
4.0,7178.616479999938,2.0205089251804025
4.0,7101.3506679999255,2.0297853423091583
1.0,7040.261491199993,2.0328119038534918
1.0,7068.848409000008,2.0220015086748804
1.0,7095.224897250001,2.067671584348941
1.0,6903.7613999999985,2.010134701731879
1.0,6558.756704999996,2.008574129084526
1.0,6465.222950799996,2.1114872164205982
1.0,6364.4149325000135,2.1316351321504823
1.0,6329.278152399983,2.1336938004592247
4.0,6393.099462400009,2.135101103621954
4.0,6838.276525500362,2.2067075843928103
4.0,6989.617699999973,2.3014116749332314
4.0,6907.7796167999695,2.354103826004128
4.0,6486.0471000000025,2.242577842143375
4.0,6455.812031599923,2.228279249537
4.0,6584.556385399968,2.1346913955609597
4.0,6684.339999999997,2.1587735276259856
4.0,7049.254680000072,2.141684511063526
4.0,7173.738,2.027043110288284
4.0,7255.32077849997,1.968704373770076
4.0,7271.782476799979,1.964523839476664
4.0,7187.239847999905,1.9387844065263424
4.0,7076.026796999906,1.9428945074106363
4.0,6871.9447074000545,1.8942793736900505
4.0,6743.420452799958,1.8947173993350568
2.0,6733.726020000006,1.9202450191807945
2.0,6714.542810999994,1.8923227264398708
2.0,6747.900715500003,1.8807422630560928
2.0,6766.1111999999985,1.8864240812379107
2.0,6907.6816,1.9383136634627085
2.0,6862.956732600021,1.903359826589596
2.0,6906.161179499981,1.9222848143436917
2.0,6870.94888829999,1.9160180004865
2.0,6882.718458599989,1.9170518122111408
2.0,6899.290158600011,1.929547395388557
2.0,6951.249759999996,1.9452757588713123
1.0,6998.15578825,1.9660923416518483
1.0,7124.2128872499525,2.0155196933160204
1.0,7076.897688000023,2.0045395186866486
1.0,7122.896473600006,2.010820222622971
4.0,7148.404061999987,2.0355728741122494
4.0,7195.9448064999915,2.0402877697841726
1.0,7184.300748500007,2.060470112473145
1.0,7215.373524799993,2.0443152697043567
1.0,7236.944455199983,2.048725496336193
4.0,7265.878581000004,2.0508283132530125
4.0,7292.833620799994,2.053965863453816
4.0,7265.317391199994,2.042249984305355
1.0,7319.350918800009,2.0673752135130004
1.0,7243.549643450008,2.074996781254024
1.0,7154.83809099998,2.2418831168831166
1.0,7030.603607999961,2.190711462450593
4.0,7015.677421200317,2.0213942465933776
4.0,6934.867029350004,2.016557179246548
4.0,6978.983730949942,1.9490178340656497
4.0,7108.093183499967,2.0327803318009194
4.0,7366.810800000011,1.977488744372186
4.0,7402.77548539987,1.970622942674368
4.0,7308.919596599866,1.9875163033351964
4.0,7295.897090999811,1.9979053721044848
4.0,7195.779928400051,1.9966761048873565
1.0,7169.968991999978,1.9891404380636848
1.0,7163.070977599998,2.0014811157738825
1.0,7196.197426599975,2.0063474456153325
1.0,7193.183469600001,2.004313797991004
1.0,7162.976699999997,2.033965344048217
1.0,7148.603848750017,2.0209571473256176
1.0,7088.984,1.9739602616314944
1.0,7090.3807210999985,2.079402209226771
1.0,7047.049679999923,2.1213130035288628
1.0,7027.7596860000085,2.1229109794260603
1.0,6996.500661600039,1.9585103108648807
1.0,6971.407484999987,1.978497296625443
1.0,6992.521989600024,1.9913492656211105
1.0,6984.232585199987,1.907679445837812
1.0,7623.821896500067,2.074943270034635
1.0,7545.757414350001,1.9710620181797256
1.0,7680.804457600018,2.1073483976494822
1.0,7742.843067200102,2.10094333954215
1.0,7970.937937599967,2.0982058545797933
1.0,7925.721044400247,2.085441326683892
1.0,8009.16461940023,2.0407378477437956
1.0,7759.727431999964,1.913313609467456
1.0,7512.986203650047,2.1444874532835025
1.0,7309.4521823998975,2.147208121827411
1.0,7091.560867200032,2.178910273786934
1.0,7062.101120000006,2.1862293304418543
1.0,7058.805027200003,2.076645858806873
1.0,7043.827223999987,2.1021515924399976
1.0,7021.5048566000205,2.1991741225051613
1.0,6934.728191999945,2.1750432077428274
1.0,6949.104551999986,2.1695126166609056
4.0,6970.675000000078,2.1796749668689404
4.0,7106.44908419987,2.1979766755655468
4.0,7146.802171799829,2.565217391304348
4.0,7034.529926400011,2.5827538247566064
4.0,7098.307209100091,2.597632105858797
4.0,7136.565226249955,2.699400232745502
4.0,7088.55772839996,2.6346305203323133
4.0,7488.0618399997775,2.6393348151807032
4.0,7388.430854399949,2.44109396914446
4.0,7240.653,2.3392215339909765
4.0,7330.5580040000195,2.3779918941653286
4.0,7158.369168000041,2.2396856581532414
4.0,6774.9681119999705,2.2386727178037344
4.0,6562.477874999764,2.220833019507418
4.0,6520.901053949996,2.213884099257815
4.0,6516.072090000063,2.197915885748557
4.0,6639.313254999812,2.1812005375541292
4.0,6889.139723199847,2.16843945796299
4.0,6994.4316519999875,2.1446802408947523
4.0,7098.149089499968,2.136758781539331
4.0,7144.287998399979,2.0961313012895664
4.0,7178.066892800072,2.122750155161713
4.0,7168.55110369988,2.131539304300192
4.0,7152.69353619997,2.098259705488621
4.0,7195.771449000053,2.109075159914712
4.0,7070.930409599841,2.1098404255319148
4.0,7029.303263250031,2.096087987355111
4.0,7048.036282399834,2.1010932560590097
4.0,7245.563776000054,2.1445037212672067
1.0,7328.4816639999935,2.161260548523207
1.0,7319.671659000005,2.144480199645366
4.0,7195.0400974999875,2.1545095941699537
4.0,7110.9706127999925,2.1389316039312694
4.0,7081.815796800005,2.1365098512263767
4.0,7048.279585999999,2.1612617522823268
4.0,6940.744442000015,2.0859427048634243
4.0,6928.456436099876,2.060015741833924
4.0,6920.7340504000185,2.0695920241374792
4.0,6900.395388800002,2.0789213423880795
4.0,6918.185321949999,2.108423297347728
4.0,7019.4645999999975,2.151346643440976
4.0,7086.984867349996,2.1707758274152487
4.0,6876.9624,2.0856403106950805
1.0,6892.916649600005,2.078035254505843
1.0,6872.727930750019,2.068345086667106
1.0,6869.71847999998,2.0710472549924197
1.0,6864.7178995999975,2.237214595632691
1.0,7101.580148800009,2.305856525741804
1.0,6982.314432750004,2.2632249840662846
1.0,6958.5966,2.2437063676750584
1.0,6986.011062599999,2.284212032334216
1.0,6979.749,2.323297856830442
1.0,6974.440503799989,2.211268584132277
1.0,6920.308097999999,2.1911907739335827
1.0,6799.806357100008,2.126580538757559
4.0,6749.280093599995,2.1273951680088863
1.0,6675.821618399984,2.082007849617848
1.0,8302.739897499961,2.5803897266405014
1.0,6608.603488049967,1.8835874210627035
1.0,6777.2437600004105,1.9602990802620257
1.0,7241.474993599872,2.021885634216321
1.0,7501.291999999998,2.0500800213390242
1.0,7380.9760359998645,2.110230842781041
1.0,7038.127063200886,2.1193834720979843
1.0,6803.968800000174,2.115711543734576
1.0,6767.4222,2.137670196671709
1.0,6888.26224559999,2.1980514961725817
1.0,6953.712820599985,2.2180309580253796
1.0,6973.909612800007,2.1414935806950326
1.0,7059.308736000038,2.136535348084188
1.0,7229.505915000098,2.15349932705249
1.0,7197.554456999982,2.104465548595676
1.0,7075.063671600071,2.1711211140807443
1.0,6877.927343999971,2.2118294360385162
1.0,6726.313400400026,2.1923411662315058
1.0,6619.866287500028,2.18736303871439
1.0,6538.901532799946,2.192808523231726
1.0,6451.745651199972,2.142836019517965
4.0,6644.153784000125,2.1853467396125983
4.0,6701.381155199971,2.19698314108252
4.0,6774.588835000044,2.151966372185808
4.0,6716.398796799955,2.117283950617284
4.0,6560.299246799907,2.157052447806794
4.0,6520.91448000008,2.125107112253642
4.0,6530.382196199897,2.2407186521544658
1.0,6540.0408000000025,2.2058243923801184
1.0,6560.588217999964,2.20253072503818
1.0,6630.381047700009,2.2215590654341657
1.0,6681.661203000037,2.2282909090909087
1.0,6657.831600000023,2.2114909090909087
1.0,6658.953473999992,2.2061705989110707
1.0,6660.674172600003,2.2096446700507606
1.0,6678.233546999998,2.134776536312849
1.0,6697.657532800018,2.1392749877767687
1.0,6707.943209000001,2.1322411990240497
1.0,6719.355352000001,2.136240161593648
1.0,6686.155763400006,2.173532550693704
1.0,6728.291675999989,2.1713963010024
1.0,6737.1273840000085,2.166572557876905
1.0,6736.497560000005,2.187455401741116
1.0,6664.520008300006,2.1624759598261982
1.0,6655.500702499959,2.16219103924781
1.0,6637.811209600002,2.1557149960929176
1.0,6643.03861040004,2.1560861555901942
1.0,6640.940742150005,2.1553212567223317
1.0,6666.8828,2.1388869443472176
1.0,6678.092524549995,2.0978335390100096
1.0,6682.573286399991,2.1024303171769883
1.0,6687.350911999999,2.088133051598392
1.0,6686.910096300003,2.0769074124355145
1.0,6655.2769869999975,2.065242455069515
1.0,6654.844934400007,2.1535199321458864
1.0,6650.736,2.154368108566582
1.0,6664.9716224999875,2.160654808305577
1.0,6664.9469248999985,2.1557749680352325
1.0,6668.492574999984,2.1394478570924242
1.0,6654.1625408000045,2.109290765245397
1.0,6662.604109300024,2.352835634604883
1.0,6636.102367999913,1.9049311417147927
1.0,6662.449040550008,1.9521324571575829
1.0,6690.584172800048,2.0586530034382795
1.0,6685.653996000021,2.122169745798028
1.0,6738.823148399923,2.1968926755924683
1.0,6814.5268063999865,2.2120713109472327
1.0,6834.591466000005,2.0898777770274832
1.0,6840.634012,1.998128066098632
1.0,6813.109265999998,2.022575141094632
1.0,6793.809062749991,2.20263402762866
1.0,6764.242281399994,2.1189670648346337
1.0,6757.975923999994,2.1152600757836724
1.0,6707.619785399997,2.101431323974676
1.0,6707.864028999984,2.1231112039551565
1.0,6725.5387,2.100522911793037
1.0,6716.1649344000025,2.097701940277969
1.0,6737.275115999996,2.1288347826086955
1.0,6726.545989500001,2.213483146067416
1.0,6765.744966750006,2.268136242996166
1.0,6753.035519999973,2.313701923076924
1.0,6824.682396999983,2.287443156813848
1.0,6870.053404799949,2.250805931656996
1.0,6976.700662500045,2.282500898311175
1.0,6766.7661042000855,2.2595566030787366
4.0,6733.546490999984,2.23812329675186
4.0,6143.540875500072,2.2488392929868857
4.0,6076.216972700005,1.9902097902097904
4.0,6055.752117499994,2.051958983777165
4.0,6238.933877999964,2.3892814061692227
4.0,6199.853025599934,2.406258126029297
4.0,6419.043227249957,2.4351773290344467
4.0,6641.179354300024,2.4860057325914693
4.0,6784.3973283999985,2.4051820952992142
4.0,7334.999435200027,2.2613175791715325
4.0,7291.424810400024,2.282132307480937
1.0,7244.981223749994,2.2183777272118856
1.0,7192.974749000065,2.2655543969412584
1.0,6822.733685199964,1.9851475344907248
1.0,6852.222257400226,1.9919855740332602
1.0,6782.725989799854,2.0067087346396546
1.0,6895.871316000083,2.044115721953135
4.0,6791.933231999948,2.05792703041499
4.0,7540.869239999911,2.38840216937839
4.0,7458.600182250065,2.313887347391787
4.0,7446.604717199777,2.208927967534663
4.0,7527.857290800063,2.197024010821779
1.0,7555.2930000000515,2.142478110904749
4.0,7339.547412449968,2.066160949868073
4.0,7019.162942499725,2.101424225663717
4.0,6776.233688099979,2.1262565905096658
4.0,6551.53912400019,2.1107254179654293
4.0,6627.568719200001,2.1777171180231307
1.0,6677.615609599976,2.1303683113273104
1.0,6708.867839600002,2.1508278836788643
1.0,6742.667341799999,2.155099493863968
4.0,6922.989216000008,2.191522978635708
1.0,7143.193642800017,2.3032556834128544
1.0,7043.8741425000035,2.2685237159696885
1.0,7131.20836800001,2.200616870054982
1.0,7113.042999999999,2.164773477744024
1.0,7100.779632749854,2.0888931739298107
1.0,7010.082213299741,2.078582739509105
1.0,7247.519139000096,2.29307487209051
1.0,7116.253609600319,2.2448273376108427
1.0,6689.511734849903,2.2014805042509527
1.0,6472.434530999834,2.1550517568158627
1.0,6440.0518788499985,2.2074068565479292
1.0,6578.839864800036,2.2409380085811508
1.0,6566.551826400006,2.2294718153573005
1.0,6617.244144300007,2.2572469154154904
1.0,6597.029492899976,2.234485294117647
1.0,6578.24104,2.2657738095238096
1.0,6588.254780799986,2.264845605700713
1.0,6621.489571199989,2.2631812796208526
1.0,6639.907795549999,2.2330089984636765
1.0,6697.61216600001,2.24608517488658
1.0,6697.418876999996,2.223003333816495
1.0,6718.543456699994,2.2288301340094168
1.0,6694.528640799983,2.1626659135837336
1.0,6916.678515349988,2.228678339452132
1.0,6579.379571199971,2.1800043531887106
1.0,6613.827659999992,2.187704381948986
1.0,6587.40554100005,2.1718954248366007
1.0,6633.225719099984,2.1672451193058566
4.0,6695.356580000185,2.1714182605557557
4.0,6897.566275200046,2.196265740338689
4.0,7057.722230999606,2.2123669538773445
4.0,7223.865839999973,2.142708837981868
4.0,7265.091768999835,2.167716045111741
4.0,7182.345157600013,2.128243546959068
4.0,7106.365451000002,2.115235306136348
4.0,7232.898871999978,2.1548876252369347
4.0,7135.048662500066,2.0940018496498882
4.0,7061.044771200002,2.0960646614548826
4.0,6907.012232399987,2.140228776185226
4.0,6915.340049999979,2.0658722277391592
1.0,7043.870060000004,2.1781907625034163
4.0,7040.505326399995,2.121631512409342
4.0,6899.064283999992,2.0663180885564896
4.0,7022.6320796000355,2.1324289839500365
4.0,6856.94666000001,2.1278051450465245
4.0,6778.044125700002,2.1061165845648606
4.0,6747.882607800021,2.149055676472653
4.0,6764.090052000045,2.147445358071544
4.0,6865.761511600066,2.15515914655474
4.0,6945.3029540000525,2.1626038974645527
4.0,7058.957275000024,2.1820899673225336
4.0,7074.562389599868,2.203000697836706
4.0,6997.210080300002,2.211893033075299
4.0,6938.1419314998475,2.0777911324786316
4.0,6872.3571402000025,2.049254828577157
4.0,6835.809379999966,2.046856146936587
4.0,6793.469555999904,2.0682201958797704
4.0,6744.469358699997,2.0728807835190817
4.0,6891.027534299998,2.1257088846880907
4.0,6879.593472000049,2.0971703150026686
4.0,6931.203724999977,2.090234530276931
1.0,6996.935983999981,2.085364247134765
1.0,6872.082865200017,2.016
1.0,6958.742455199993,2.0195939413470843
1.0,6970.548635200017,2.0035773604190625
1.0,6857.260001899983,1.96349578553774
4.0,6711.229275000016,1.9262777883336504
4.0,6658.821939200003,1.91032694618352
4.0,6639.5842799999255,1.905710491367862
4.0,6609.435611250007,1.9642717688402969
4.0,6559.297927600081,1.9931171409662478
1.0,6648.632032499996,2.000130599451482
1.0,6626.342486400001,2.0468330649490074
1.0,6638.678323199989,2.0688624787775893
1.0,6813.6621,2.131473016306202
1.0,6862.570476199995,2.1368084817180915
1.0,6847.854385599998,2.1262478777589133
1.0,6802.929796000006,2.1051988597801
1.0,6814.498426199995,2.1258482418260334
1.0,6813.864870100008,2.1230379052710946
1.0,6816.4969999999985,2.157586735404765
1.0,6818.037700000001,2.1727572420565338
1.0,6808.512971699994,2.1706735823929346
1.0,6850.843803400029,2.269558256313223
1.0,6807.8540642000025,2.277114610032955
1.0,6780.174400000001,2.285925051637652
1.0,6763.528976800008,2.2297599307908587
4.0,6717.7656,2.232472056902308
4.0,6721.4337394999975,2.2316056542225438
1.0,6788.104934399933,2.2476686185209283
1.0,6806.003024999982,2.2484620395165376
1.0,6783.7527044000135,2.236882101758704
1.0,6781.7092,2.2293352601156067
1.0,6741.175612800002,2.2108299084288703
1.0,6708.694086800008,2.1922274199352283
1.0,6728.439430800034,2.2004619937919583
1.0,6720.885820999997,2.2049091304033017
1.0,6625.176864799966,2.175425931273462
4.0,6579.893304000041,2.17521676300578
1.0,6571.2000479999915,2.140577345911057
1.0,6628.961476799993,2.1537154989384293
1.0,6648.2906599999915,2.157230026961828
1.0,6671.935815999995,2.162054775081596
1.0,6650.585498400005,2.162675005330112
1.0,6643.64093250004,2.166820801024401
1.0,6741.14742840001,2.1584033613445377
1.0,6786.8221680000415,2.1733277240218767
1.0,6772.578667199973,2.1462368566685117
1.0,6779.681613599981,2.1442440099146243
1.0,6764.564371749989,2.1378387650085764
1.0,6767.5434847999795,2.131872646353988
1.0,6766.313087999997,2.135097971811619
1.0,6713.9610912000135,2.1324641098550527
4.0,6654.007696799995,2.1163742284485747
4.0,6594.082407399952,2.116554997208264
4.0,6542.039159999968,2.1019656872959644
4.0,6526.748578799998,2.1205942120384
4.0,6577.901391599993,2.1334548258218264
4.0,6604.882448999948,2.1429678692220966
4.0,6698.367707200003,2.1691700162188843
4.0,6732.348181999995,2.1719606465214336
4.0,6732.072017999988,2.1682897779023333
4.0,6659.2959999999985,2.1597578999225844
4.0,6653.194966250004,2.170331612811992
1.0,6611.536899600005,2.162252124645893
1.0,6668.696300000005,2.1795325779036827
1.0,6670.801629599987,2.190171396060024
1.0,6583.1319,2.1694781987133664
1.0,6594.6276000000025,2.177001288844336
1.0,6536.810612000027,2.2074545987111893
1.0,6501.056660999988,2.2128975265017665
1.0,6451.839272499994,2.21223553780145
1.0,6427.841873199997,2.177435822637106
1.0,6483.913075200008,2.184860557768924
1.0,6499.293179999989,2.191084652243357
1.0,6534.497479300015,2.1854070438799083
1.0,6541.831656500002,2.1819428406466512
1.0,6626.0410975999985,2.2248400232693424
1.0,6616.717874399995,2.2115788710962967
1.0,6567.882299999978,2.160898169336384
1.0,6905.1910069999985,2.240101990225937
1.0,6935.976191200002,2.1907195138792988
1.0,7094.324958599997,2.1634653861544617
1.0,7291.952909999938,2.17741935483871
1.0,7375.954542200015,2.149951752975233
1.0,7461.898796099983,2.108417888012025
1.0,7471.4183679998705,2.089079922755872
1.0,7431.244679250001,2.083002457931556
1.0,7388.444917500035,2.072569948841028
1.0,7277.362043400035,2.046306226736484
1.0,7082.533721999997,2.025513140226357
1.0,6996.2078844000025,2.1003557763308045
1.0,6983.744366199966,2.131286250426476
1.0,6813.550386449974,2.1136849362288865
1.0,6754.281576000044,2.1436789673074217
1.0,6667.041919999987,2.1693571428571428
1.0,6625.810080000008,2.1172524631402414
1.0,6610.339112000006,2.1564722617354195
4.0,6606.562708300101,2.2205075696628387
4.0,6545.427896800003,2.2086594017406567
4.0,6435.980705699884,2.2487175618587814
1.0,6394.062508799978,2.251323151368517
1.0,6388.721318650001,2.2641409156480146
1.0,6363.076077599987,2.263474421437272
1.0,6350.37370720003,2.356318178198901
1.0,6310.943469599975,2.324692826000793
1.0,6276.9713999999985,2.3190354925990766
1.0,6316.886520000008,2.3096006930771047
1.0,6381.129011400004,2.2705377003911944
1.0,6422.668857500018,2.193536513545347
1.0,6498.13711365,2.203972442099091
1.0,6561.733119999947,2.222222222222222
1.0,6647.371606800013,2.2265414573778846
1.0,6594.682875199999,2.1890504086208145
1.0,6530.246736999998,2.206504904491481
1.0,6495.958903500017,2.2037956853732674
1.0,6465.901860600001,2.2223643615019943
1.0,6434.753160000018,2.233905253568176
1.0,6434.691939350005,2.208784641816688
1.0,6373.998123500002,2.200254719808211
1.0,6500.278638000011,2.229738780977897
1.0,6538.3397,2.2294754001185537
1.0,6560.6116619999475,2.2277711914641385
1.0,6627.533055600131,2.238746100133709
1.0,6598.634050400049,2.2009017665755044
1.0,6603.358272000056,2.191171051661876
1.0,6557.315674499933,2.15406345067362
1.0,6507.720513249979,2.1574100928074245
1.0,6482.705627300016,2.1281024247192617
1.0,6482.9928479999935,2.1189392862220955
4.0,6477.743249999973,2.101416590316442
1.0,6465.810611400022,2.092049915872126
1.0,6510.1930218000025,2.0904794996525364
1.0,6527.9149103999935,2.0794866487269714
1.0,6576.130461999946,2.0919754364175813
1.0,6605.2992619,2.052934018388318
1.0,6620.907280000001,2.0976721696484075
1.0,6659.808913450002,2.03706919583222
1.0,6695.501576399999,2.045967042497832
1.0,6717.604432500021,2.0159654518092
1.0,6744.203501700007,2.0406108076087666
1.0,6947.390183249999,2.102832674571805
1.0,6834.6915,2.063831185905864
