DEPTH,VP,RHO,GR,VSH,RHOm,RHOf,PHIE,IP
1761.5,2220.38,2.1155,36.3213,0.348223446049,2.70571575137,1.09,0.365296773809,4697.21389
1761.625,2192.95,2.1171,39.4238,0.394691081958,2.71315057311,1.09,0.367218287069,4642.694445
1761.75,2160.71,2.1246,39.3292,0.393274212222,2.71292387396,1.09,0.362508607703,4590.644466
1761.875,2354.04,2.1371,38.3808,0.379069568903,2.71065113102,1.09,0.353901663378,5030.818884
1762.0,2652.3,2.1445,36.1361,0.345449616502,2.70527193864,1.09,0.347168749252,5687.85735
1762.125,2911.58,2.1432,34.5622,0.321876558594,2.70150024938,1.09,0.346447510381,6240.098256
1762.25,3029.36,2.1385,34.0789,0.314637941854,2.7003420707,1.09,0.348896101593,6478.28636
1762.375,2981.97,2.1353,34.0533,0.314254518332,2.70028072293,1.09,0.350858527266,6367.400541
1762.5,2807.38,2.1852,32.5411,0.291605571024,2.69665689136,1.09,0.318336101574,6134.686776
1762.625,2517.33,2.2597,30.7966,0.265477354797,2.69247637677,1.09,0.270067242826,5688.410601
1762.75,2361.23,2.3393,28.6838,0.233832932186,2.68741326915,1.09,0.21792311099,5523.625339
1762.875,2335.78,2.3834,25.8221,0.190971873788,2.68055549981,1.09,0.18682498023,5567.098052
1763.0,2394.66,2.2841,22.8279,0.146126299109,2.67338020786,1.09,0.245853905414,5469.642906
1763.125,2457.71,2.2076,20.8943,0.117165841158,2.66874653459,1.09,0.292096625065,5425.640596
1763.25,2520.21,2.1394,18.6643,0.0837660577322,2.66340256924,1.09,0.333037824828,5391.737274
1763.375,2580.21,2.0976,17.2794,0.0630237438012,2.66008379901,1.09,0.358250813978,5412.248496
1763.5,2616.94,2.0774,15.399,0.0348600878579,2.65557761406,1.09,0.369306260428,5436.431156
1763.625,2635.29,2.0572,14.0027,0.0139470306394,2.6522315249,1.09,0.380885621252,5421.318588
1763.75,2643.28,2.0653,13.8294,0.0113514331203,2.6518162293,1.09,0.375534725723,5459.166184
1763.875,2636.25,2.0829,13.8358,0.011447289001,2.65183156624,1.09,0.364272037099,5491.045125
1764.0,2648.76,2.096,16.2524,0.0476418704478,2.65762269927,1.09,0.358263949312,5551.80096
1764.125,2669.98,2.1083,15.9084,0.042489616861,2.6567983387,1.09,0.350075900102,5629.118834
1764.25,2698.81,2.122,15.3611,0.0342924413145,2.65548679061,1.09,0.340780129101,5726.87482
1764.375,2733.91,2.1269,15.4756,0.0360073629298,2.65576117807,1.09,0.337766183934,5814.753179
1764.5,2771.46,2.1207,15.9385,0.0429404390499,2.65687047025,1.09,0.342191955512,5877.435222
1764.625,2792.28,2.1094,17.925,0.0726932057651,2.66163091292,1.09,0.351374427915,5890.035432
1764.75,2794.73,2.1035,18.6205,0.0831100440488,2.66329760705,1.09,0.355811643353,5878.714555
1764.875,2781.7,2.1051,17.4688,0.0658604787702,2.6605376766,1.09,0.353660841684,5855.75667
1765.0,2768.61,2.11,15.8261,0.0412569701454,2.65660111522,1.09,0.348908927685,5841.7671
1765.125,2759.99,2.1164,15.1604,0.0312864608062,2.65500583373,1.09,0.344155799372,5841.242836
1765.25,2739.74,2.1129,16.322,0.0486843031502,2.6577894885,1.09,0.347552711955,5788.796646
1765.375,2734.7,2.1049,17.7573,0.0701814821416,2.66122903714,1.09,0.354072527933,5756.27003
1765.5,2727.71,2.0996,19.1829,0.0915333795638,2.66464534073,1.09,0.358839750206,5727.099916
1765.625,2737.3,2.1021,18.6824,0.0840371501448,2.66344594402,1.09,0.356762141182,5754.07833
1765.75,2752.59,2.1134,17.2452,0.0625115139388,2.66000184223,1.09,0.348153631115,5817.323706
1765.875,2754.86,2.1326,16.6207,0.0531580768315,2.65850529229,1.09,0.335290734993,5875.014436
1766.0,2763.82,2.1443,14.9034,0.0274372480975,2.6543899597,1.09,0.326063176598,5926.459226
1766.125,2784.67,2.1457,14.7558,0.0252265718492,2.6540362515,1.09,0.325015645264,5975.066419
1766.25,2796.07,2.1415,15.5774,0.037532070532,2.65600513129,1.09,0.328546261444,5987.783905
1766.375,2815.19,2.1387,16.8994,0.0573323008856,2.65917316814,1.09,0.331686252804,6020.846853
1766.5,2845.47,2.1387,18.5646,0.0822728028409,2.66316364845,1.09,0.333381494652,6085.606689
1766.625,2865.52,2.146,20.6613,0.113676088002,2.66818817408,1.09,0.330878270828,6149.40592
1766.75,2871.06,2.1495,18.9697,0.0883401805386,2.66413442889,1.09,0.32693168985,6171.34347
1766.875,2869.83,2.1504,18.2595,0.077703173279,2.66243250772,1.09,0.325630833253,6171.282432
1767.0,2875.31,2.1488,17.742,0.0699523266768,2.66119237227,1.09,0.326116891421,6178.466128
1767.125,2869.71,2.1424,17.5895,0.0676682607699,2.66082692172,1.09,0.330034400706,6148.066704
1767.25,2841.1,2.136,18.0805,0.0750222041161,2.66200355266,1.09,0.334607101726,6068.5896
1767.375,2835.69,2.1309,18.5931,0.0826996610596,2.66323194577,1.09,0.338368380582,6042.571821
1767.5,2844.25,2.1327,19.5987,0.097761016312,2.66564176261,1.09,0.338237901061,6065.931975
1767.625,2846.94,2.1397,20.9868,0.118551258183,2.66896820131,1.09,0.335198771495,6091.597518
1767.75,2830.69,2.1452,22.7487,0.144940082586,2.67319041321,1.09,0.333497732684,6072.396188
1767.875,2782.19,2.1372,25.3118,0.183328865051,2.67933261841,1.09,0.341107086162,5946.096468
1768.0,2695.18,2.1157,29.3542,0.243873835688,2.68901981371,1.09,0.358544533842,5702.192326
1768.125,2613.44,2.0967,33.8782,0.311631961346,2.69986111382,1.09,0.374666552685,5479.599648
1768.25,2493.53,2.0887,37.0966,0.359835487345,2.70757367798,1.09,0.382593810966,5208.236111
1768.375,2357.51,2.097,39.0967,0.389791947806,2.71236671165,1.09,0.379301860196,4943.69847
1768.5,2260.68,2.1216,40.0927,0.404709519238,2.71475352308,1.09,0.365072926233,4796.258688
1768.625,2228.58,2.1296,40.6661,0.413297607048,2.71612761713,1.09,0.360689782862,4745.983968
1768.75,2226.91,2.1389,42.0758,0.434411362516,2.719505818,1.09,0.356307913472,4763.137799
1768.875,2198.25,2.1286,39.9482,0.402545273182,2.71440724371,1.09,0.360628312868,4679.19495
1769.0,2198.08,2.1139,39.2029,0.391382556327,2.71262120901,1.09,0.368983965997,4646.521312
1769.125,2183.96,2.1093,38.3109,0.378022642956,2.71048362287,1.09,0.370990249076,4606.626828
1769.25,2144.45,2.0981,37.5809,0.367089081566,2.70873425305,1.09,0.37722946302,4499.270545
1769.375,2102.23,2.1085,38.4688,0.380387587263,2.71086201396,1.09,0.371630656264,4432.551955
1769.5,2124.76,2.1161,38.4688,0.380387587263,2.71086201396,1.09,0.366941793218,4496.204636
1769.625,2118.52,2.1234,39.5826,0.397069505998,2.71353112096,1.09,0.363486177346,4498.465368
1769.75,2129.6,2.1289,38.2655,0.377342665303,2.71037482645,1.09,0.358852048895,4533.70544
1769.875,2147.37,2.1288,36.2772,0.347562939121,2.70561007026,1.09,0.357023071889,4571.321256
1770.0,2153.66,2.1272,35.0461,0.329124161823,2.70265986589,1.09,0.356838957838,4581.265552
1770.125,2142.79,2.1186,33.0468,0.299179683346,2.69786874934,1.09,0.360271166148,4539.714894
1770.25,2145.77,2.109,36.2102,0.34655944787,2.70544951166,1.09,0.369215817241,4525.42893
1770.375,2146.48,2.1028,37.6906,0.368732111271,2.7089971378,1.09,0.37442755373,4513.618144
1770.5,2143.91,2.1039,37.8552,0.371197404702,2.70939158475,1.09,0.373900661491,4510.572249
1770.625,2144.44,2.1151,37.291,0.362747109721,2.70803953756,1.09,0.366455530778,4535.705044
1770.75,2153.88,2.1216,36.4639,0.35035923489,2.70605747758,1.09,0.361656367852,4569.671808
1770.875,2152.32,2.1268,34.7978,0.325405253202,2.70206484051,1.09,0.356849691188,4577.554176
1771.0,2156.36,2.1307,36.9222,0.357223414596,2.70715574634,1.09,0.35646272639,4594.556252
1771.125,2156.82,2.1333,37.455,0.365203416663,2.70843254667,1.09,0.355363927802,4601.144106
1771.25,2162.43,2.1346,38.2636,0.377314208088,2.71037027329,1.09,0.355332532807,4615.923078
1771.375,2175.54,2.133,39.8164,0.400571241139,2.71409139858,1.09,0.357794763946,4640.42682
1771.5,2184.95,2.1285,39.0805,0.389549312608,2.71232789002,1.09,0.359870463677,4650.666075
1771.625,2184.95,2.1259,40.0033,0.403370532405,2.71453928518,1.09,0.362342290244,4644.985205
1771.75,2187.52,2.1279,40.2901,0.407666074058,2.71522657185,1.09,0.361381349544,4654.823808
1771.875,2181.4,2.1347,39.8523,0.40110893272,2.71417742924,1.09,0.356782097082,4656.63458
1772.0,2218.44,2.1426,38.8488,0.386079030178,2.71177264483,1.09,0.350957112665,4753.229544
1772.125,2338.37,2.1458,37.359,0.363765578453,2.70820249255,1.09,0.347547661767,5017.674346
1772.25,2373.84,2.1426,34.6164,0.322688338084,2.70163013409,1.09,0.346872475432,5086.189584
1772.375,2360.92,2.1332,33.5304,0.30642279333,2.69902764693,1.09,0.351658125957,5036.314544
1772.5,2314.6,2.1372,33.4125,0.304656948278,2.69874511172,1.09,0.349057851136,4946.76312
1772.625,2220.69,2.1735,33.7675,0.30997395416,2.69959583267,1.09,0.32684964883,4826.669715
1772.75,2129.2,2.2264,34.2545,0.317267987581,2.70076287801,1.09,0.294495784878,4740.45088
1772.875,2128.32,2.297,34.7403,0.324544048024,2.70192704768,1.09,0.25120680757,4888.75104
1773.0,2140.58,2.2913,35.2016,0.331453160174,2.70303250563,1.09,0.255253694015,4904.710954
1773.125,2135.07,2.2451,35.6842,0.338681292676,2.70418900683,1.09,0.284408458295,4793.445657
1773.25,2130.54,2.1919,37.5436,0.366530421511,2.70864486744,1.09,0.319245362486,4669.930626
1773.375,2126.05,2.1442,39.4083,0.394458930997,2.71311342896,1.09,0.350507499235,4558.67641
1773.5,2119.02,2.1362,40.1827,0.40605749256,2.71496919881,1.09,0.356172411904,4526.650524
1773.625,2122.04,2.1348,42.3614,0.438688931192,2.72019022899,1.09,0.359093201873,4530.130992
1773.75,2113.59,2.1338,42.6637,0.443216623806,2.72091465981,1.09,0.359991037102,4509.978342
1773.875,2115.56,2.1359,42.925,0.447130239685,2.72154083835,1.09,0.358949543023,4518.624604
1774.0,2120.05,2.1428,41.684,0.428543185321,2.71856690965,1.09,0.353542065873,4542.84314
1774.125,2121.75,2.1445,38.6614,0.383272250172,2.71132356003,1.09,0.349605454458,4550.092875
1774.25,2122.03,2.1521,35.015,0.328658362153,2.70258533794,1.09,0.341368189944,4566.820763
1774.375,2144.99,2.1508,33.5284,0.306392838368,2.69902285414,1.09,0.340717879009,4613.444492
1774.5,2155.03,2.1443,34.2326,0.316939980739,2.70071039692,1.09,0.345444095961,4621.030829
1774.625,2153.9,2.141,35.1137,0.330136639562,2.70282186233,1.09,0.348347127139,4611.4999
1774.75,2147.68,2.1496,35.9893,0.343250922238,2.70492014756,1.09,0.343868486871,4616.652928
1774.875,2141.19,2.1656,36.4186,0.349680754985,2.7059489208,1.09,0.334384901554,4636.961064
1775.0,2133.5,2.1844,34.4193,0.319736276508,2.70115780424,1.09,0.320736927743,4660.4174
1775.125,2116.99,2.1945,34.9264,0.327331357304,2.70237301717,1.09,0.3149848154,4645.734555
1775.25,2113.0,2.1933,35.4126,0.33461340874,2.7035381454,1.09,0.31622316885,4634.4429
1775.375,2117.06,2.1818,35.5835,0.337173060304,2.70394768965,1.09,0.323522065181,4619.001508
1775.5,2124.62,2.1625,35.3178,0.333193543507,2.70331096696,1.09,0.335218056554,4594.49075
1775.625,2135.03,2.1418,34.3703,0.319002379922,2.70104038079,1.09,0.347129958663,4572.807254
1775.75,2170.89,2.1319,30.9229,0.267369010692,2.69277904171,1.09,0.349941587152,4628.120391
1775.875,2183.65,2.1246,33.3749,0.304093794979,2.6986550072,1.09,0.356854020675,4639.38279
1776.0,2163.7,2.1191,35.267,0.332432687454,2.70318922999,1.09,0.362071119205,4585.09667
1776.125,2139.12,2.1196,37.8022,0.37040359819,2.70926457571,1.09,0.364155793041,4534.078752
1776.25,2120.41,2.1244,40.6887,0.413636098126,2.7161817757,1.09,0.363908749036,4504.599004
1776.375,2080.59,2.1306,39.0337,0.388848366481,2.71221573864,1.09,0.358531682799,4432.905054
1776.5,2089.36,2.1148,39.5207,0.396142399902,2.71338278398,1.09,0.368725595645,4418.578528
1776.625,2085.49,2.0911,39.6653,0.398308143706,2.71372930299,1.09,0.383456344506,4360.968139
1776.75,2093.12,2.0726,39.9635,0.402774428647,2.71444390858,1.09,0.395116079535,4338.200512
1776.875,2109.33,2.0568,40.2812,0.407532774474,2.71520524392,1.09,0.405121289376,4338.469944
1777.0,2120.64,2.0872,40.0311,0.403786906386,2.71460590502,1.09,0.386189600249,4426.199808
1777.125,2137.41,2.1114,38.0831,0.374610772703,2.70993772363,1.09,0.369481934337,4512.927474
1777.25,2137.55,2.1347,37.6732,0.368471503095,2.7089554405,1.09,0.354707378678,4563.027985
1777.375,2139.19,2.1532,36.6211,0.35271369496,2.70643419119,1.09,0.342255932353,4606.103908
1777.5,2146.65,2.1595,35.5372,0.336479602917,2.70383673647,1.09,0.337293558987,4635.690675
1777.625,2156.36,2.1547,34.6391,0.32302832691,2.70168453231,1.09,0.339386847327,4646.308892
1777.75,2157.47,2.1528,33.2764,0.302618513066,2.69841896209,1.09,0.339226889853,4644.601416
1777.875,2145.02,2.1402,34.0966,0.314903043274,2.70038448692,1.09,0.347857602624,4590.771804
1778.0,2137.7,2.1271,34.5209,0.321257988614,2.70140127818,1.09,0.356398673599,4547.10167
1778.125,2148.03,2.1191,35.2348,0.331950412555,2.70311206601,1.09,0.362040603573,4551.890373
1778.25,2160.53,2.1112,35.7093,0.339057227459,2.70424915639,1.09,0.367383903559,4561.310936
1778.375,2159.34,2.1064,35.6295,0.337862024446,2.70405792391,1.09,0.370282822603,4548.433776
1778.5,2168.79,2.1159,37.0648,0.359359203438,2.70749747255,1.09,0.365748622542,4588.942761
1778.625,2160.54,2.1239,37.3482,0.363603821654,2.70817661146,1.09,0.361070977868,4588.770906
1778.75,2144.48,2.1306,38.6376,0.382915786116,2.71126652578,1.09,0.358156118409,4569.029088
1778.875,2132.91,2.1389,39.8445,0.400992108365,2.71415873734,1.09,0.35418874037,4562.081199
1779.0,2130.03,2.1405,40.4652,0.410288631043,2.71564618097,1.09,0.353795424675,4559.329215
1779.125,2131.01,2.1451,40.8002,0.415306087298,2.71644897397,1.09,0.351286135079,4571.229551
1779.25,2123.4,2.1465,39.5442,0.396494370714,2.71343909931,1.09,0.349221045344,4557.8781
1779.375,2113.32,2.1497,37.8791,0.371555366506,2.70944885864,1.09,0.345641577784,4543.004004
1779.5,2110.27,2.1552,36.4705,0.350458086267,2.7060732938,1.09,0.340871478983,4548.053904
1779.625,2100.98,2.1582,35.8633,0.341363759587,2.70461820153,1.09,0.338419448644,4534.335036
1779.75,2085.08,2.1582,36.4495,0.350143559159,2.70602296947,1.09,0.3389945439,4500.019656
1779.875,2110.24,2.1488,38.3975,0.379319692842,2.71069115085,1.09,0.346698475251,4534.483712
1780.0,2106.84,2.1386,36.5674,0.351909404211,2.70630550467,1.09,0.351236510073,4505.688024
1780.125,2097.96,2.129,35.8526,0.341203500537,2.70459256009,1.09,0.356493999982,4466.55684
1780.25,2114.15,2.1217,33.9353,0.312487175532,2.69999794809,1.09,0.359191729886,4485.592055
1780.375,2155.06,2.1249,32.1152,0.285226661714,2.69563626587,1.09,0.355458006277,4579.286994
1780.5,2198.43,2.142,33.6988,0.308945001191,2.69943120019,1.09,0.346352922775,4709.03706
1780.625,2265.44,2.1465,33.4681,0.305489696242,2.6988783514,1.09,0.343331334478,4862.76696
1780.75,2351.09,2.1389,34.5492,0.321681851337,2.70146909621,1.09,0.349103248418,5028.746401
1780.875,2372.48,2.123,35.9802,0.343114627158,2.70489834035,1.09,0.3603312517,5036.77504
1781.0,2339.65,2.1063,36.4477,0.350116599692,2.70601865595,1.09,0.371108745399,4928.004795
1781.125,2291.14,2.1159,35.9986,0.343390212815,2.70494243405,1.09,0.364745158484,4847.823126
1781.25,2258.08,2.1033,37.3314,0.363352199967,2.70813635199,1.09,0.373785775994,4749.419664
1781.375,2204.7,2.1174,36.6073,0.352507005717,2.70640112091,1.09,0.364390443247,4668.23178
1781.5,2147.59,2.1355,37.7822,0.370104048563,2.70921664777,1.09,0.354317409323,4586.178445
1781.625,2128.07,2.1434,38.3643,0.378822440461,2.71061159047,1.09,0.349998478234,4561.305238
1781.75,2136.22,2.1755,39.1663,0.390834380509,2.71253350088,1.09,0.330984537817,4647.34661
1781.875,2138.95,2.171,41.8966,0.431727397857,2.71907638366,1.09,0.3364338156,4643.66045
1782.0,2138.95,2.1613,41.5377,0.426351979798,2.71821631677,1.09,0.342040741781,4622.912635
1782.125,2126.63,2.1456,38.1745,0.375979714499,2.71015675432,1.09,0.348458106177,4562.897328
1782.25,2124.24,2.1296,34.6485,0.323169115235,2.70170705844,1.09,0.354969630146,4523.781504
1782.375,2138.45,2.1202,31.5474,0.2767224478,2.69427559165,1.09,0.35784100602,4533.94169
1782.5,2162.39,2.1122,30.8849,0.266799866401,2.69268797862,1.09,0.362196501357,4567.400158
1782.625,2173.29,2.1171,36.6788,0.353577895634,2.7065724633,1.09,0.364643390063,4601.072259
1782.75,2174.88,2.117,36.1918,0.346283862213,2.70540541795,1.09,0.364246282335,4604.22096
1782.875,2166.34,2.1218,38.0792,0.374552360526,2.70992837768,1.09,0.363058259727,4596.540212
1783.0,2147.22,2.1313,37.996,0.373306234077,2.70972899745,1.09,0.357114676815,4576.369986
1783.125,2128.17,2.1249,36.8239,0.355751128179,2.70692018051,1.09,0.359956037116,4522.148433
1783.25,2119.07,2.1201,37.1049,0.35995980044,2.70759356807,1.09,0.363189851683,4492.640307
1783.375,2110.04,2.1153,37.8482,0.371092562333,2.70937480997,1.09,0.366854422037,4463.367612
1783.5,2113.49,2.1114,38.0717,0.374440029416,2.70991040471,1.09,0.369471300985,4462.422786
1783.625,2116.95,2.1082,39.0075,0.388455956469,2.71215295304,1.09,0.372315663517,4462.95399
1783.75,2117.78,2.1052,39.2969,0.392790439574,2.71284647033,1.09,0.374432505749,4458.350456
1783.875,2117.86,2.1036,38.1807,0.376072574884,2.71017161198,1.09,0.37438726089,4455.130296
1784.0,2122.19,2.1183,36.1273,0.345317814666,2.70525085035,1.09,0.363380616838,4495.435077
1784.125,2122.19,2.1388,36.1786,0.346086159459,2.70537378551,1.09,0.35073850436,4538.939972
1784.25,2119.69,2.1589,35.0443,0.329097202356,2.70265555238,1.09,0.337180219034,4576.198741
1784.375,2120.34,2.1672,36.0239,0.343769143093,2.70500306289,1.09,0.333004360952,4595.200848
1784.5,2123.37,2.1497,37.6022,0.367408101919,2.70878529631,1.09,0.345373347276,4564.608489
1784.625,2124.11,2.1337,37.7263,0.369266807355,2.70908268918,1.09,0.355375727888,4532.213507
1784.75,2113.53,2.1229,37.957,0.372722112304,2.70963553797,1.09,0.362263931739,4486.812837
1784.875,2140.43,2.124,36.2904,0.347760641875,2.7056417027,1.09,0.360006616398,4546.27332
1785.0,2148.37,2.1314,35.5506,0.336680301167,2.70386884819,1.09,0.354718321027,4579.035818
1785.125,2152.34,2.1367,36.3568,0.348755146637,2.70580082346,1.09,0.352209761994,4598.904878
1785.25,2153.32,2.1367,37.7038,0.368929814025,2.70902877024,1.09,0.353501297051,4600.998844
1785.375,2137.5,2.1352,37.6914,0.368744093256,2.70899905492,1.09,0.354415929507,4563.99
1785.5,2117.71,2.1359,38.1784,0.376038126677,2.71016610027,1.09,0.354448905068,4523.216789
1785.625,2121.27,2.1375,37.1349,0.360409124881,2.70766545998,1.09,0.352461911369,4534.214625
1785.75,2129.83,2.1368,35.844,0.341074694197,2.70457195107,1.09,0.351654784226,4551.020744
1785.875,2136.47,2.1304,35.3808,0.334137124833,2.70346193997,1.09,0.355175369047,4551.535688
1786.0,2135.94,2.124,36.0929,0.344802589307,2.70516841429,1.09,0.359819080876,4536.73656
1786.125,2120.7,2.1189,36.8875,0.356703695993,2.70707259136,1.09,0.363726770525,4493.55123
1786.25,2112.99,2.1253,38.5328,0.381346146069,2.71101538337,1.09,0.361326233779,4490.737647
1786.375,2118.0,2.1328,37.0552,0.359215419617,2.70747446714,1.09,0.355291214059,4517.2704
1786.5,2121.38,2.1325,35.6857,0.338703758898,2.70419260142,1.09,0.35416628779,4523.84285
1786.625,2121.79,2.1309,35.8064,0.340511540898,2.70448184654,1.09,0.355273023213,4521.322311
1786.75,2125.59,2.1199,37.0626,0.359326252979,2.70749220048,1.09,0.363273591244,4506.038241
1786.875,2122.56,2.1172,38.3186,0.378137969563,2.71050207513,1.09,0.366122379129,4493.884032
1787.0,2130.23,2.1198,37.4759,0.365516446023,2.70848263136,1.09,0.36372502241,4515.661554
1787.125,2123.26,2.1251,35.8398,0.341011788776,2.7045618862,1.09,0.358897290439,4512.139826
1787.25,2112.18,2.1321,34.1583,0.315827153874,2.70053234462,1.09,0.352946866618,4503.378978
1787.375,2104.53,2.1449,33.2851,0.302748817153,2.69843981074,1.09,0.344147046751,4514.006397
1787.5,2091.2,2.1408,34.2855,0.317732289503,2.70083716632,1.09,0.347668391337,4476.84096
1787.625,2076.59,2.1376,35.5415,0.336544006087,2.70384704097,1.09,0.350867849677,4438.918784
1787.75,2076.88,2.1296,39.4506,0.395092478459,2.71321479655,1.09,0.359542555793,4422.923648
1787.875,2083.71,2.1151,40.672,0.413385974188,2.71614175587,1.09,0.369612153246,4407.255021
1788.0,2088.95,2.1055,39.75,0.399576736377,2.71393227782,1.09,0.374666041269,4398.284225
1788.125,2087.86,2.1071,39.1264,0.390236779003,2.71243788464,1.09,0.373103889136,4399.329806
1788.25,2089.32,2.0986,34.2052,0.31652959775,2.70064473564,1.09,0.373791142341,4384.646952
1788.375,2089.46,2.101,35.6341,0.33793092086,2.70406894734,1.09,0.373632705302,4389.95546
1788.5,2084.42,2.1083,37.2515,0.362155499207,2.70794487987,1.09,0.370621327916,4394.582686
1788.625,2075.78,2.1083,39.6349,0.397852828273,2.71365645252,1.09,0.37283530736,4376.366974
1788.75,2068.91,2.1307,42.7498,0.444506184951,2.72112098959,1.09,0.361972528929,4408.226537
1788.875,2072.11,2.1299,44.6118,0.472394255237,2.72558308084,1.09,0.364202276128,4413.387089
1789.0,2085.19,2.1322,42.1512,0.435540664611,2.71968650634,1.09,0.360490501733,4446.042118
1789.125,2102.05,2.1303,39.441,0.394948694638,2.71319179114,1.09,0.359102229523,4477.997115
1789.25,2105.8,2.123,35.8531,0.341210989278,2.70459375828,1.09,0.360210582569,4470.6134
1789.375,2102.07,2.123,32.5233,0.291338971856,2.6966142355,1.09,0.357032959639,4462.69461
1789.5,2102.3,2.123,30.9913,0.268393470417,2.69294295527,1.09,0.355560348167,4463.1829
1789.625,2103.79,2.1217,31.7474,0.279717944071,2.69475487105,1.09,0.357098072353,4463.611243
1789.75,2102.49,2.1296,33.582,0.307195631368,2.69915130102,1.09,0.353945151496,4477.462704
1789.875,2103.13,2.1423,35.684,0.33867829718,2.70418852755,1.09,0.348093495871,4505.535399
1790.0,2111.3,2.1509,36.7685,0.354921375712,2.70678742011,1.09,0.343822207668,4541.19517
1790.125,2122.19,2.1541,36.9631,0.357835993584,2.70725375897,1.09,0.342032755159,4571.409479
1790.25,2122.63,2.1423,37.818,0.370640242396,2.70930243878,1.09,0.350152278662,4547.310249
1790.375,2130.24,2.1352,40.0736,0.404423449344,2.7147077519,1.09,0.356684302896,4548.488448
1790.5,2126.35,2.1336,41.7272,0.429190212515,2.718670434,1.09,0.359231936546,4536.78036
1790.625,2125.92,2.1343,41.4711,0.42535447954,2.71805671673,1.09,0.358560430192,4537.351056
1790.75,2128.36,2.1327,39.7018,0.398854821775,2.71381677148,1.09,0.357870901255,4539.153372
1790.875,2130.44,2.1311,37.5875,0.367187932943,2.70875006927,1.09,0.356849448372,4540.180684
1791.0,2135.03,2.1295,36.6904,0.353751634418,2.70660026151,1.09,0.356983897163,4546.546385
1791.125,2145.58,2.1339,37.9137,0.372073587361,2.70953177398,1.09,0.355430985194,4578.453162
1791.25,2148.37,2.1432,38.6688,0.383383083534,2.71134129337,1.09,0.35041437339,4604.386584
1791.375,2154.07,2.1576,39.0448,0.389014616524,2.71224233864,1.09,0.341898571768,4647.621432
1791.5,2162.18,2.1864,37.7996,0.370364656739,2.70925834508,1.09,0.322899892205,4727.390352
1791.625,2164.56,2.1921,33.7036,0.309016893101,2.6994427029,1.09,0.315228806831,4744.931976
1791.75,2175.65,2.1815,34.6264,0.322838112897,2.70165409806,1.09,0.322745494017,4746.180475
1791.875,2179.91,2.1604,33.84,0.311059821558,2.69976957145,1.09,0.335060111096,4709.477564
1792.0,2187.26,2.1421,35.5408,0.33653352185,2.7038453635,1.09,0.348078803708,4685.329646
1792.125,2189.35,2.1412,36.7285,0.354322276457,2.70669156423,1.09,0.349783209577,4687.83622
1792.25,2180.32,2.1476,35.5846,0.337189535533,2.70395032569,1.09,0.344713413313,4682.455232
1792.375,2167.61,2.1401,35.8409,0.341028264005,2.70456452224,1.09,0.349607906321,4638.902161
1792.5,1891.9,2.1409,36.3254,0.348284853722,2.7057255766,1.09,0.34958014206,4050.36871
1792.625,1903.65,2.1459,36.2205,0.346713715928,2.70547419455,1.09,0.346383864525,4085.042535
1792.75,1962.17,2.1508,37.0396,0.358981770907,2.70743708335,1.09,0.344147595648,4220.235236
1792.875,2013.0,2.162,37.6861,0.368664712605,2.70898635402,1.09,0.337857297351,4352.106
1793.0,2111.05,2.1494,36.5395,0.351491532481,2.7062386452,1.09,0.344527490944,4537.49087
1793.125,2267.21,2.1416,38.2824,0.377595784738,2.71041532556,1.09,0.351030576289,4855.456936
1793.25,2325.19,2.1378,34.2798,0.317646917859,2.70082350686,1.09,0.349525261123,4970.791182
1793.375,2374.11,2.1335,33.6136,0.307668919779,2.69922702716,1.09,0.3515520294,5065.163685
1793.5,2436.37,2.1255,33.8697,0.311504652755,2.69984074444,1.09,0.356768671947,5178.504435
1793.625,2503.23,2.1303,33.6564,0.308309955981,2.69932959296,1.09,0.353581761901,5332.630869
1793.75,2533.06,2.1337,35.8389,0.340998309042,2.70455972945,1.09,0.35356990456,5404.790122
1793.875,2435.52,2.1337,33.6346,0.307983446888,2.6992773515,1.09,0.351448027883,5196.669024
1794.0,2496.73,2.1248,31.461,0.275428393411,2.69406854295,1.09,0.354890410045,5305.051904
1794.125,2596.48,2.1064,30.5617,0.261959144426,2.69191346311,1.09,0.365508797193,5469.225472
1794.25,2720.37,2.086,30.8815,0.266748942964,2.69267983087,1.09,0.378540878338,5674.69182
1794.375,2911.59,2.0876,31.8506,0.281263620147,2.69500217922,1.09,0.378443211533,6078.235284
1794.5,3199.91,2.0828,33.5807,0.307176160642,2.6991481857,1.09,0.383027611241,6664.772548
1794.625,3259.57,2.081,33.0582,0.299350426634,2.69789606826,1.09,0.383666631469,6783.16517
1794.75,3353.61,2.082,31.388,0.274335037271,2.69389360596,1.09,0.381505109621,6982.21602
1794.875,3473.32,2.0849,28.3793,0.229272289113,2.68668356626,1.09,0.376895947936,7241.524868
1795.0,3544.46,2.1057,25.0886,0.179985891213,2.67879774259,1.09,0.360711579095,7463.569422
1795.125,3483.51,2.1339,23.8399,0.161283510242,2.67580536164,1.09,0.34172249303,7433.461989
1795.25,3543.72,2.1471,23.0325,0.149190691795,2.67387051069,1.09,0.33258432879,7608.721212
1795.375,3526.72,2.1527,22.6899,0.144059406682,2.67304950507,1.09,0.328700715551,7591.970144
1795.5,3448.21,2.1575,23.4621,0.155625017786,2.67490000285,1.09,0.326455929028,7439.513075
1795.625,3338.84,2.1625,25.0215,0.178980902214,2.67863694435,1.09,0.324892950645,7220.2415
