DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SWE,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE
2063.3923,2611.600000000001,1222.3,2.3141,68.0351,0.3891,2.305693000000011,1.0,1.0,2.1366276691483272,6021.547838800029,2818.2485539000127,0.2231164649704291,2.6856986343952687,1.09,0.2381437360440374
2063.5449,2665.1,1246.9,2.2957,61.9191,0.3966,2.2928570000000064,1.0,1.0,2.137380704146284,6110.693190700017,2858.9633933000077,0.15373008516735664,2.674596813626777,1.09,0.2409065891992147
2063.6973,2660.0,1215.0,2.2892,58.7732,0.3915,2.2875405000000035,1.0,1.0,2.189300411522633,6084.85773000001,2779.3617075000043,0.1180396645946808,2.6688863463351487,1.09,0.2415283704367392
2063.8496,2591.5,1240.1,2.2863,51.6192,0.3903,2.2919519999999847,1.0,1.0,2.0897508265462466,5939.59360799996,2842.249675199981,0.03687711372627325,2.655900338196204,1.09,0.2324211377433251
2064.002,2635.4,1234.9,2.2979,53.1531,0.3682,2.304629999999997,1.0,0.9996795543905628,2.1340999271196046,6073.621901999992,2845.9875869999964,0.054279299465307435,2.6586846879144495,1.09,0.22570162802134874
2064.1543,2624.2000000000007,1234.9,2.2965,53.3943,0.3876,2.313715000000008,1.0,0.9993188976377959,2.1250303668313224,6071.650903000023,2857.2066535000104,0.0570157276550558,2.659122516424809,1.09,0.22012781845218807
2064.3069,2585.3,1238.4,2.2964,56.7198,0.3982,2.320862000000002,1.0,1.0,2.087613049095608,6000.1245286000085,2874.155500800003,0.0947437207935642,2.66515899532697,1.09,0.21857920143197893
2064.4592,2585.8,1193.9,2.2905,56.6817,0.4231,2.316336000000012,1.0,1.0,2.165843035430103,5989.58162880003,2765.4735504000128,0.09431147405214872,2.6650898358483444,1.09,0.22141837748606494
2064.6116,2529.7000000000007,1145.7,2.2877,54.432,0.4187,2.31,1.0,1.0,2.207995112158506,5843.607000000001,2646.567,0.06878849520274193,2.6610061592324388,1.09,0.2234276149521484
2064.7639,2540.0,1147.4,2.2736,53.0296,0.4038,2.305846499999999,1.0,1.0,2.2137005403521006,5856.850109999998,2645.7282740999985,0.052878184699826816,2.658460509551972,1.09,0.2248153570998715
2064.9165,2461.0,1146.9,2.2651,54.3476,0.4043,2.297494999999992,1.0,1.0,2.1457842880809137,5654.135194999981,2634.997015499991,0.06783097223750656,2.660852955558001,1.09,0.2313125199098832
2065.0688,2494.5,1146.9,2.246,57.9236,0.3987,2.293807999999993,1.0,1.0,2.1749934606330106,5721.904055999983,2630.7683951999925,0.10840090261288053,2.667344144418061,1.09,0.23681334586364394
2065.2212,2459.7000000000007,1147.0,2.2321,61.4415,0.4218,2.283484000000004,1.0,1.0,2.1444638186573672,5616.685594800008,2619.156148000005,0.14831168507024292,2.67372986961124,1.09,0.2464093638058548
2065.3735,2468.9,1171.0,2.2187,62.6541,0.3935,2.2860599999999978,1.0,1.0,2.1083689154568743,5644.053533999998,2676.9762599999985,0.16206870340726154,2.6759309925451618,1.09,0.2458309941465256
2065.5259,2573.4,1182.8000000000004,2.2208,58.4147,0.4068,2.2815180000000024,1.0,1.0,2.175684815691579,5871.258421200007,2698.579490400003,0.1139724610041966,2.668235593760672,1.09,0.24503160066184165
2065.6785,2587.6,1169.1,2.2361,56.7632,0.4024,2.2924199999999963,0.9964704724409598,1.0,2.213326490462749,5931.86599199999,2680.0682219999962,0.0952360963467776,2.665237775415484,1.0889058464566976,0.23650968972108866
2065.8308,2595.8,1169.1,2.2592,56.5339,0.4341,2.3079240000000008,0.9915633617859546,0.9983978988837784,2.220340432811565,5990.909119200002,2698.193948400001,0.09263467435710393,2.6648215478971364,1.087384642153646,0.22625155186724874
2065.9832,2604.5,1180.3,2.2722,59.8484,0.4314,2.310832000000001,0.9819390563564508,0.996602228047186,2.206642379056172,6018.561944000003,2727.4750096000007,0.13023787184848448,2.670838059495757,1.0844011074704998,0.22692742944254424
2066.1355,2607.7,1190.6,2.2691,59.402,0.4556,2.31271,0.9592480314959948,1.0,2.1902402150176377,6030.853866999999,2753.512526,0.12517343758686064,2.670027750013898,1.0773668897637585,0.22435269110448208
2066.2881,2628.0,1170.0,2.2728,58.8348,0.436,2.314440500000001,0.985728824688131,0.9987183191070228,2.2461538461538457,6082.349634000003,2707.8953850000016,0.11873852021859665,2.668998163234975,1.0855759356533208,0.2239185841015295
2066.4404,2615.600000000001,1191.7,2.2979,60.0103,0.4179,2.316615999999996,1.0,0.9972816808929772,2.1948476965679284,6059.34080959999,2760.7112871999952,0.13207463687302953,2.6711319418996844,1.09,0.2242165454413298
2066.5928,2554.2,1191.7,2.3115,60.5051,0.3874,2.3180720000000004,1.0,1.0,2.1433246622472097,5920.819502400002,2762.4464024000013,0.13768817198201586,2.672030107517122,1.09,0.22373664435036109
2066.7451,2533.4,1183.1,2.2945,62.8526,0.4049,2.3138429999999848,1.0,1.0,2.1413236412813794,5861.889856199963,2737.507653299983,0.16432069758497736,2.676291311613596,1.09,0.2284878628282493
2066.8977,2523.8,1157.2,2.2762,64.1169,0.4003,2.303161000000007,1.0,0.9852606697307608,2.1809540269616314,5812.7177318000195,2665.2179092000088,0.17866425546349676,2.67858628087416,1.09,0.2363266543303933
2067.05,2524.8,1215.2,2.2601,68.4306,0.396,2.296999999999996,1.0,0.9568818897638004,2.0776826859776167,5799.465599999988,2791.3143999999943,0.22760343573761602,2.6864165497180186,1.09,0.24393166669864924
2067.2024,2540.9,1211.6,2.2693,68.0845,0.3833,2.296,1.0,0.9726126066973012,2.097144272036976,5833.9064,2781.8335999999995,0.22367691087662145,2.6857883057402594,1.09,0.2442606606014971
2067.3547,2535.8,1205.4,2.2865,67.4704,0.392,2.297093999999994,1.0,0.9952385321100804,2.1037000165920032,5824.9709651999865,2768.917107599994,0.2167099102492396,2.684673585639878,1.09,0.2430463444870841
2067.5071,2538.7,1205.4,2.2939,64.4698,0.4142,2.299929000000002,1.0,1.0,2.106105856976937,5838.829752300005,2772.3344166000024,0.1826679267245341,2.6792268682759253,1.09,0.2386681699431656
2067.6597,2562.2,1215.0,2.2743,63.2775,0.4184,2.299,1.0,1.0,2.10880658436214,5890.497799999999,2793.285,0.1691412130817605,2.6770625940930817,1.09,0.23821530133732602
2067.812,2566.4,1223.8,2.2582,60.1918,0.4006,2.2997199999999838,1.0,0.9734051214709684,2.097074685406112,5902.001407999957,2814.39733599998,0.1341337650506387,2.6714614024081023,1.09,0.2350619508272951
2067.9644,2570.600000000001,1213.1,2.2593,62.1238,0.382,2.305321999999999,1.0,0.9435969855831208,2.1190338801417856,5926.060733199997,2796.586118199999,0.15605241870981726,2.6749683869935708,1.09,0.2332200377161663
2068.1167,2542.0,1195.0,2.2852,59.1814,0.3841,2.3061670000000016,1.0,1.0,2.127196652719665,5862.276514000004,2755.869565000002,0.12267071760900615,2.6696273148174408,1.09,0.2300924473817703
2068.2693,2537.5,1195.0,2.2899,58.7595,0.4073,2.3045745,1.0,1.0,2.1234309623430963,5847.857793749999,2753.9665274999993,0.11788423728871253,2.668861477966194,1.09,0.230727637002994
2068.4216,2525.9,1180.4,2.2693,56.3184,0.4095,2.2997839999999994,1.0,1.0,2.139867841409692,5809.024405599997,2714.665033599999,0.09018981417928144,2.6644303702686853,1.09,0.23160526953405824
2068.574,2537.3,1172.6,2.2504,59.7548,0.4221,2.2982599999999977,1.0,1.0,2.163823980897152,5831.375097999998,2694.9396759999986,0.129175974342015,2.6706681558947225,1.09,0.2356017324103842
2068.7263,2537.8,1175.0,2.2437,64.1718,0.428,2.2975259999999977,0.9929842519685556,1.0,2.159829787234042,5830.661482799995,2699.5930499999977,0.17928709919325295,2.6786859358709205,1.0878251181102525,0.2395935154198164
2068.8789,2561.7000000000007,1177.2,2.2397,69.146,0.4534,2.299,0.9850492449113752,0.9791726854891186,2.1760958205912337,5889.348300000002,2706.3828,0.2357196908244568,2.687715150531913,1.0853652659225266,0.2425906815144012
2069.0312,2593.7000000000007,1154.4,2.2277,68.4696,0.4341,2.300871999999996,1.0,0.9170682414697992,2.246794871794872,5967.771706399989,2656.126636799995,0.22804589303197834,2.6864873428851164,1.09,0.2415398685142409
2069.1836,2594.7,1154.4,2.2284,72.0258,0.4092,2.307925999999993,1.0,0.8876513460275711,2.2476611226611225,5988.375592199983,2664.269774399993,0.26839119124252225,2.6929425905988045,1.09,0.2401936244360325
2069.3359,2596.7,1137.1,2.2394,71.1425,0.3933,2.312,1.0,0.9120760157273996,2.283616216691584,6003.570399999999,2628.9751999999994,0.2583701007781576,2.6913392161245047,1.09,0.23688873182195985
2069.4883,2584.9,1175.5,2.2523,73.6892,0.4089,2.312,0.9942560735390658,0.933296782665794,2.1989791578051894,5976.2887999999975,2717.756,0.2872625621000158,2.6959620099360024,1.0882193827971105,0.2388205695704505
2069.6409,2577.7000000000007,1180.5,2.2663,69.2731,0.4227,2.311182,0.9794330708661524,0.9667224409448156,2.1835662854722577,5957.5338414000025,2728.350351,0.2371616478017247,2.687945863648276,1.083624251968507,0.2348431018477609
2069.7932,2600.6,1146.3000000000004,2.2775,71.8659,0.4257,2.3090679999999986,0.9756021011162168,1.0,2.268690569658902,6004.962240799996,2646.884648399999,0.26657711633563674,2.6926523386137013,1.0824366513460273,0.2382192284218741
2069.9456,2549.8,1146.3000000000004,2.2776,75.8922,0.4326,2.30914,0.979,1.0,2.224374073104771,5887.845171999998,2646.967181999999,0.3122557267020709,2.699960916272332,1.08349,0.2417741713371413
2070.0979,2545.100000000001,1231.7,2.2665,83.3517,0.4409,2.3129475000000075,0.9821889763779794,1.0,2.066331087115369,5886.682682250021,2848.8574357500092,0.39688419304298295,2.713501470886877,1.0844785826771737,0.245886030077256
2070.2505,2580.3,1250.9,2.257,82.6548,0.4383,2.301747499999999,0.9925246224556772,0.9900669730794556,2.062754816532097,5939.1990742499975,2879.255947749999,0.3889778215444936,2.712236451447119,1.08768263296126,0.25267796411306964
2070.4028,2670.2,1275.0,2.2595,81.7953,0.4239,2.3012239999999804,1.0,0.9789330269204816,2.0942745098039213,6144.728324799948,2934.060599999975,0.3792267434802783,2.7106762789568446,1.09,0.25264285303195155
2070.5552,2686.5,1286.1,2.2641,77.6954,0.424,2.314519999999984,1.0,1.0,2.0888733379986006,6217.957979999957,2976.7041719999793,0.33271313678397085,2.7032341018854362,1.09,0.2409533132427275
2070.7075,2952.4,1319.8000000000004,2.2657,75.2348,0.4266,2.329225000000004,0.9633267716535798,1.0,2.2370056069101376,6876.803890000012,3074.111155000006,0.3047974850273587,2.698767597604377,1.07863129921261,0.22809352396536056
2070.8601,3012.8,1319.8000000000004,2.2679,71.8456,0.4604,2.348827999999929,0.8692994090611742,0.9288667104404216,2.2827701166843455,7076.548998399788,3099.983194399907,0.26634681164139185,2.6926154898626224,1.0494828168089645,0.20922686007076105
2071.0125,3069.2,1218.2,2.2983,65.7304,0.4689,2.3894999999999795,0.8703326771652098,0.7613149606299915,2.519454933508455,7333.853399999936,2910.8888999999754,0.1969695078853832,2.681515121261661,1.0498031299212152,0.17896241665895454
2071.1648,2738.6,1220.5,2.3761,56.9927,0.3882,2.4035640000000007,0.9612639527249268,0.8137951411689462,2.2438344940598114,6582.400370400002,2933.549862000001,0.09783978734821733,2.6656543659757146,1.0779918253447274,0.165079391412454
2071.3171,2640.3,1148.0,2.4412,49.898,0.312,2.3993719999999708,1.0,1.0,2.2999128919860623,6335.061891599922,2754.4790559999665,0.017349998468417126,2.6527759997549465,1.09,0.16214991770715134
2071.4695,2561.8,1161.9,2.3889,54.0507,0.2852,2.3357024999999867,1.0,1.0,2.204836905069284,5983.602664499966,2713.8527347499844,0.06446262427093817,2.66031401988335,1.09,0.20671758372728344
2071.6221,2573.0,1161.9,2.2763,67.2066,0.3641,2.3182429999999736,1.0,0.9605334645667284,2.2144762888372496,5964.839238999933,2693.566541699969,0.21371708372993764,2.68419473339679,1.09,0.2295527175761484
2071.7744,2571.2000000000007,1154.1,2.2236,76.6914,0.4272,2.305743999999999,0.9935915955351324,0.9045561391989301,2.2278831990295487,5928.528972799998,2661.0591503999985,0.32132269771884897,2.701411631635016,1.0880133946158912,0.24523866616220105
2071.9268,2572.3,1187.2,2.2529,79.3644,0.4548,2.307,0.9764750982961801,0.9706906946265159,2.166694743935309,5934.2961,2738.8704,0.3516480399709113,2.7062636863953458,1.0827072804718159,0.2459191962402021
2072.0791,2576.7000000000007,1190.4,2.2812,80.5298,0.4533,2.307,0.9750590551181224,0.9911456692913468,2.164566532258065,5944.446900000001,2746.2528,0.3648695715311631,2.708379131444986,1.082268307086618,0.2468338107295746
2072.2317,2544.3,1194.5,2.2783,81.1474,0.4448,2.307316999999999,0.9918450426789204,1.0,2.1300125575554625,5870.506643099998,2756.0901564999986,0.3718762798644493,2.709500204778312,1.0874719632304657,0.2479508028753699
2072.384,2515.3,1194.5,2.2661,80.9565,0.4257,2.3050600000000028,1.0,0.993912015758376,2.105734616994558,5797.917418000007,2753.394170000004,0.36971050813384,2.7091536813014137,1.09,0.2495709245935295
2072.5364,2490.7,1186.1999999999996,2.2593,76.9932,0.4087,2.2984520000000006,1.0,0.9870884665792686,2.099730230989715,5724.754396400002,2726.4237624,0.32474663647368346,2.701959461835789,1.09,0.2503210976386787
2072.6887,2483.5,1190.8000000000004,2.2571,70.0863,0.3888,2.291782499999997,1.0,1.0,2.0855727242190123,5691.6418387499925,2729.054600999997,0.2463874496421201,2.68942199194274,1.09,0.2486144957027563
2072.8413,2479.7,1165.7,2.2484,66.9474,0.3918,2.288174000000002,1.0,1.0,2.127219696319808,5673.985067800005,2667.3244318000025,0.21077644448125288,2.6837242311170004,1.09,0.2481923932597596
2072.9937,2467.8,1163.9,2.225,64.0157,0.4293,2.2865315,1.0,0.9768976377953728,2.1202852478735292,5642.702435700001,2661.29401285,0.17751613550992065,2.6784025816815875,1.09,0.246707658499728
2073.146,2491.1,1163.9,2.216,66.96,0.4284,2.2846199999999905,1.0,0.929922521339466,2.140304149841052,5691.216881999975,2659.069217999989,0.2109193922225083,2.6837471027556012,1.09,0.25043314718220777
2073.2983,2496.6,1197.6,2.2172,65.9932,0.4207,2.285948999999999,1.0,0.9525478374836412,2.084669338677355,5707.100273399998,2737.6525223999993,0.19995098934585528,2.6819921582953365,1.09,0.2487720534499429
2073.4507,2517.2,1189.8,2.2326,65.6178,0.4022,2.289253499999999,1.0,0.9945528562048596,2.1156496890233654,5762.508910199997,2723.7538142999992,0.1956920542611474,2.681310728681784,1.09,0.24637377327717666
2073.6033,2535.0,1189.5,2.2465,65.002,0.3994,2.2901650000000155,1.0,1.0,2.1311475409836067,5805.5682750000415,2724.1512675000185,0.1887057670337549,2.680192922725401,1.09,0.2452708203838085
2073.7556,2521.2,1187.9,2.2477,65.9142,0.4144,2.2961120000000013,1.0,1.0,2.1224008754945705,5788.957574400002,2727.551444800001,0.1990547296983008,2.681848756751728,1.09,0.24231997865101704
2073.908,2563.1,1187.9,2.2658,65.0111,0.3972,2.2986800000000067,1.0,1.0,2.1576732048152203,5891.746708000018,2730.601972000008,0.18880900706910614,2.6802094411310566,1.09,0.2399240196056704
2074.0603,2531.7,1193.6,2.2778,64.5113,0.4155,2.2980150000000075,1.0,1.0,2.1210623324396782,5817.884575500018,2742.9107040000085,0.1831387466659709,2.679302199466555,1.09,0.2399085583563187
2074.2129,2543.2000000000007,1180.4,2.2907,63.6245,0.3842,2.3040969999999907,1.0,1.0,2.1545238902067103,5859.779490399978,2719.756098799989,0.1730779484957019,2.6776924717593125,1.09,0.2353072011139175
2074.3652,2617.2,1212.6999999999996,2.2901,65.9273,0.393,2.2986520000000006,1.0,1.0,2.1581594788488503,6016.0320144000025,2787.5752804000012,0.1992033499689713,2.681872535995036,1.09,0.2407356916648444
2074.5176,2587.5,1188.9,2.285,68.6407,0.3973,2.302992000000025,1.0,1.0,2.1763815291445874,5958.991800000063,2738.027188800029,0.2299870325977575,2.6867979252156413,1.09,0.2403597344127216
2074.6699,2587.6,1188.9,2.289,70.22,0.4323,2.3145535000000046,1.0,1.0,2.1764656405080323,5989.138636600012,2751.7726561500067,0.2479042840076648,2.6896646854412265,1.09,0.2344936341066733
2074.8225,2566.7,1232.8,2.2909,68.3859,0.4213,2.31,1.0,1.0,2.082008436080468,5929.0769999999975,2847.768,0.227096311607924,2.6863354098572683,1.09,0.2357495846633617
2074.9749,2548.4,1197.1,2.2957,67.5454,0.3966,2.3025099999999856,1.0,1.0,2.1288112939604042,5867.716483999965,2756.3347209999847,0.2175607896614748,2.684809726345836,1.09,0.2397149453194066
2075.1272,2493.5,1169.7,2.2903,68.8062,0.3732,2.285103999999997,1.0,1.0,2.1317431820124817,5697.9068239999915,2672.886148799997,0.2318646398340899,2.6870983423734542,1.09,0.251702936323916
2075.2795,2463.6,1149.9,2.2719,72.1887,0.4027,2.26285749999998,0.9977614678899054,1.0,2.1424471693190714,5574.775736999951,2602.0598392499764,0.270239301325897,2.6932382882121435,1.0893060550458709,0.2683285361517813
2075.4319,2461.1,1149.9,2.2492,77.7616,0.4171,2.244215000000003,0.9901280367695328,1.0,2.140273067223237,5523.237536500009,2580.6228285000034,0.3334641796785037,2.7033542687485608,1.0869396913985554,0.28404796342611754
2075.5845,2456.100000000001,1108.0,2.2339,83.9548,0.4156,2.2318875,0.9801496062992288,1.0,2.2166967509025275,5481.73888875,2472.9313499999994,0.40372639802323707,2.7145962236837184,1.083846377952761,0.2960041510642315
2075.7368,2447.3,1071.4,2.2286,89.5064,0.4059,2.229,0.9726408404464888,1.0,2.2842075788687697,5455.0317,2388.1506,0.4667096266227688,2.724673540259644,1.0815186605384115,0.30165965873146183
2075.8892,2432.5,1101.1,2.2293,92.1093,0.4056,2.231676,0.9781657929226838,1.0,2.209154481881755,5428.551869999998,2457.2984435999992,0.4962396802508621,2.7293983488401383,1.0832313958060322,0.30235229052725776
2076.0415,2426.7,1061.9,2.2351,94.5183,0.4095,2.2399799999999823,0.991145669291308,1.0,2.285243431584895,5435.759465999958,2378.634761999981,0.5235699269718562,2.733771188315497,1.0872551574803055,0.2999006259690288
2076.1941,2436.9,1061.9,2.2472,97.5154,0.3808,2.2488820000000023,1.0,1.0,2.294848855824465,5480.300545800006,2388.0877958000033,0.5575722027906576,2.739211552446505,1.09,0.2973114951317972
2076.3464,2442.9,1104.1,2.2506,102.2606,0.3861,2.2500720000000047,1.0,1.0,2.2125713250611345,5496.700888800011,2484.304495200005,0.6114067759498366,2.7478250841519745,1.09,0.3002446331101237
2076.4988,2446.6,1131.3,2.2488,103.9925,0.3916,2.2460360000000046,1.0,0.9856000000000054,2.162644744983647,5495.151677600011,2540.940526800005,0.6310552833371718,2.750968845333947,1.09,0.30399898634608225
2076.6511,2449.1,1124.4,2.2426,106.6709,0.4105,2.2455550000000093,1.0,0.9588267716535508,2.1781394521522586,5499.588750500022,2524.90204200001,0.6614418889069149,2.7558307022251065,1.09,0.3063190644424461
2076.8037,2440.3,1090.4,2.2477,105.0728,0.393,2.2485185000000003,1.0,0.9711654629021638,2.237986060161409,5487.059695550001,2451.7845724,0.6433113503910074,2.7529298160625615,1.09,0.30332688198284435
2076.9561,2408.9,1090.4,2.2492,106.6946,0.3896,2.2498414999999974,1.0,0.9835295275590402,2.209189288334556,5419.643189349994,2453.227171599997,0.6617107668011811,2.755873722688189,1.09,0.30376385424437635
2077.1084,2389.2000000000007,1058.8,2.252,108.7637,0.4056,2.251579999999992,1.0,0.9938837820091988,2.2565168114847003,5379.47493599998,2383.9729039999906,0.6851848280259257,2.759629572484148,1.09,0.3042887960640625
2077.2607,2377.9,1049.6,2.2469,112.7766,0.4194,2.2451790000000025,1.0,1.0,2.2655297256097557,5338.8111441000065,2356.539878400003,0.7307114146040405,2.766913826336647,1.09,0.31112798889398874
2077.4131,2366.9,1027.8,2.2407,117.7694,0.4291,2.2408689999999987,1.0,1.0,2.302879937731076,5303.912836099996,2303.1651581999986,0.7873550243294786,2.7759768038927164,1.09,0.31738740572065915
2077.5657,2360.4,1001.0,2.24,116.6423,0.4183,2.240328500000001,1.0,1.0,2.358041958041958,5288.071391400002,2242.5688285000006,0.7745680085224083,2.773930881363585,1.09,0.3168790282719281
2077.718,2364.5,1001.0,2.2412,109.5722,0.4082,2.2433399999999954,1.0,1.0,2.3621378621378626,5304.3774299999895,2245.583339999995,0.694357308089821,2.761097169294372,1.09,0.30983067819629023
2077.8704,2351.3,991.0,2.2537,100.5783,0.4183,2.2522400000000085,1.0,1.0,2.3726538849646817,5295.691912000019,2231.969840000008,0.5923209834804598,2.744771357356873,1.09,0.2976431488055087
2078.0227,2371.8,1008.5,2.2488,93.0723,0.4134,2.246957,1.0,1.0,2.3518096182449177,5329.332612599998,2266.0561345,0.5071649719039618,2.7311463955046342,1.09,0.2950312030851772
2078.1753,2345.1,957.0,2.2402,96.5476,0.428,2.234729000000009,1.0,1.0,2.4504702194357364,5240.662977900022,2138.635653000009,0.5465924548551747,2.737454792776828,1.09,0.3051530123806681
2078.3276,2283.6,914.4,2.226,99.909,0.4129,2.2268279999999976,1.0,0.9948766404199426,2.4973753280839897,5085.184420799994,2036.2115231999976,0.5847277356056729,2.743556437696908,1.09,0.312495192735372
2078.48,2292.8,914.4,2.2287,106.7446,0.4309,2.2302,1.0,0.9891199999999979,2.5074365704286965,5113.40256,2039.29488,0.6622780197426714,2.7559644831588272,1.09,0.3155916518471797
2078.6323,2297.9,949.4,2.2316,106.3187,0.4332,2.232646000000007,1.0,0.9875629921259595,2.420370760480304,5130.397243400015,2119.674112400007,0.6574461591870585,2.7551913854699297,1.09,0.31380500165298203
2078.7849,2303.5,912.3,2.2342,102.5297,0.424,2.2327264999999974,1.0,0.9734963887065288,2.5249369724871205,5143.085492749994,2036.9163859499965,0.6144597312809366,2.74831355700495,1.09,0.3109104757824842
2078.9373,2301.2000000000007,902.6,2.2313,96.5598,0.4307,2.2272700000000007,1.0,1.0,2.5495235984932423,5125.393724000001,2010.3339020000005,0.5467308645728982,2.7374769383316635,1.09,0.3096898818191226
2079.0896,2286.8,902.1,2.2209,90.5156,0.4414,2.220552000000001,1.0,0.9881444517400704,2.5349739496729846,5077.958313600002,2003.159959200001,0.4781590599938057,2.726505449599009,1.09,0.3091669812178024
2079.2419,2295.8,919.7,2.2202,88.5052,0.4534,2.223352000000009,1.0,0.9748322411533572,2.4962487767750354,5104.37152160002,2044.816834400008,0.4553509537223706,2.722856152595579,1.09,0.30590824047884496
2079.3943,2318.3,919.7,2.2364,92.0539,0.4456,2.2355439999999884,1.0,1.0,2.520713276068283,5182.6616551999705,2056.029816799989,0.4956111639916909,2.7292977862386705,1.09,0.30119834869757783
2079.5469,2304.7,931.2,2.2438,101.4272,0.4417,2.246813999999992,1.0,1.0,2.474978522336769,5178.232225799981,2092.2331967999926,0.6019518039210792,2.7463122886273728,1.09,0.3015725307703461
2079.6992,2308.3,981.0,2.2498,108.4867,0.4591,2.2549599999999987,1.0,1.0,2.353007135575943,5205.1241679999985,2212.1157599999988,0.6820422467300704,2.7591267594768114,1.09,0.3020542068565505
2079.8516,2330.4,948.1,2.26,115.9785,0.4352,2.2615479999999946,1.0,1.0,2.4579685687163804,5270.311459199987,2144.1736587999953,0.7670371584711853,2.7727259453553894,1.09,0.3037796777106416
2080.0039,2341.5,955.4,2.2664,115.2129,0.4381,2.2659219999999967,1.0,1.0,2.4508059451538617,5305.656362999992,2164.8618787999967,0.7583513814310884,2.7713362210289745,1.09,0.3006027079578797
2080.1565,2348.0,955.4,2.2636,118.3072,0.4288,2.262304999999998,1.0,1.0,2.457609378270881,5311.892139999994,2161.406196999998,0.7934563969681464,2.7769530235149045,1.09,0.3050754919319537
2080.3088,2368.2,990.6,2.2583,114.6622,0.4432,2.2573840000000267,1.0,0.9942362204724892,2.3906723198061783,5345.9367888000625,2236.1645904000266,0.7521036575335159,2.7703365852053627,1.09,0.30526775987719473
2080.4612,2372.3,988.5,2.2514,117.7596,0.4204,2.2513060000000005,1.0,0.9877600000000152,2.3998988366211442,5340.773223800002,2225.4159810000006,0.7872438427529467,2.775959014840472,1.09,0.31118966132762993
2080.6135,2380.0,990.8,2.2525,114.6754,0.4204,2.25173,1.0,0.9913897637795104,2.4020993136859103,5359.117399999998,2231.0140839999995,0.7522534123100695,2.770360545969611,1.09,0.3086424203505377
2080.7661,2380.4,990.5,2.2496,113.0704,0.4318,2.253965999999996,1.0,0.967873276428106,2.403230691569914,5365.340666399987,2232.5533229999946,0.7340445928882365,2.7674471348621177,1.09,0.306108683958216
2080.9185,2378.0,992.1,2.2624,108.7363,0.4102,2.262,1.0,0.9573208661417338,2.396935792762826,5379.036,2244.1302,0.6848739734139891,2.7595798357462384,1.09,0.29802697965853125
2081.0708,2377.7,992.1,2.2624,105.1607,0.4024,2.2637700000000005,1.0,0.9714576493762216,2.3966334038907364,5382.565929000001,2245.8862170000007,0.6443085810621472,2.7530893729699435,1.09,0.2942231373267192
2081.2231,2369.9,986.1,2.2668,105.7925,0.3962,2.2660759999999898,1.0,1.0,2.4033059527431297,5370.373512399976,2234.57754359999,0.6514763892308164,2.7542362222769308,1.09,0.2933238777900549
2081.3755,2375.8,983.5,2.2632,105.9775,0.4355,2.2641325,1.0,0.9996808929743926,2.4156583629893245,5379.125993499999,2226.77431375,0.6535752251143299,2.754572036018293,1.09,0.29463401126901034
2081.5281,2388.8,954.3,2.2663,105.4589,0.4231,2.2665620000000004,1.0,0.9922618110236504,2.5031960599392216,5414.363305600001,2162.9801166000007,0.6476916776051942,2.753630668416831,1.09,0.2927745188061135
2081.6804,2367.2,942.7,2.2681,101.7139,0.4279,2.2720200000000084,1.0,0.9850492449113752,2.511085180863477,5378.32574400002,2141.833254000008,0.6052044322875836,2.7468327091660134,1.09,0.2865785462462337
2081.8328,2329.2000000000007,942.7,2.278,94.5741,0.4099,2.278,1.0,1.0,2.470775432269015,5305.917600000002,2147.4706,0.5242029812545593,2.733872477000729,1.09,0.27731620510641786
2081.9851,2312.600000000001,916.5,2.278,93.9277,0.4191,2.2771490000000014,1.0,1.0,2.5232951445717404,5266.134777400004,2087.0070585000008,0.5168695352269749,2.732699125636316,1.09,0.2773180544914776
2082.1377,2286.5,907.9,2.276,95.7198,0.4029,2.266574999999913,1.0,1.0,2.5184491684106183,5182.523737499801,2057.8234424999214,0.5372010151558642,2.7359521624249385,1.09,0.2851705979920488
2082.29,2280.3,905.8,2.2515,104.4697,0.4069,2.242449999999998,1.0,1.0,2.5174431441819385,5113.458734999996,2031.2112099999986,0.6364691454107535,2.7518350632657205,1.09,0.3065196267219895
2082.4424,2283.7000000000007,884.3,2.2319,110.6134,0.4124,2.228184000000013,1.0,1.0,2.5824946285197337,5088.50380080003,1970.3831112000119,0.7061697833434115,2.762987165334946,1.09,0.3196696163702254
2082.5947,2283.7000000000007,888.5999999999997,2.2138,113.4666,0.4231,2.214476999999983,1.0,0.9910708661417144,2.5699977492685133,5057.201124899962,1967.7842621999848,0.7385395051966043,2.768166320831457,1.09,0.3299370950056639
2082.7473,2284.9,888.5999999999997,2.2192,114.9846,0.4102,2.2246760000000134,1.0,0.9755246224556772,2.5713481881611533,5083.162192400031,1976.847093600012,0.7557613045002445,2.77092180872004,1.09,0.3249680061774985
2082.8997,2298.4,880.1999999999997,2.2434,111.5148,0.4079,2.242963999999981,1.0,0.9807539370078836,2.6112247216541697,5155.228457599957,1974.256912799984,0.7163962193725955,2.7646233950996155,1.09,0.3115084840126713
2083.052,2293.9,909.5,2.2434,112.7647,0.407,2.2424799999999983,1.0,0.9737570584372895,2.522155030236393,5144.024871999995,2039.5355599999984,0.7305764084039659,2.7668922253446344,1.09,0.31272864017057456
