DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SWE,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE,VP_FRMB,VS_FRMB,RHO_FRMB,K_FRMB,K_DRY,VP_FRMO,VS_FRMO,RHO_FRMO,K_FRMO,VP_FRMG,VS_FRMG,RHO_FRMG,K_FRMG
2142.9453,2403.9,943.4,1.8216,76.6832,0.4567,2.2515854999999934,0.9903873933026988,1.0,2.54812380750477,5412.586383449984,2124.145760699994,0.3212296682364446,2.7013967469178315,1.0870200919238369,0.2786284387391064,2403.9,943.4,2.2515854999999934,10.425020871382008,5.250181903669878,2403.9,943.4,2.2515854999999934,7.260042595547803,2403.9,943.4,2.2515854999999934,5.397765453756277
2143.0977,2470.5,1033.9,1.8607,83.5301,0.512,2.2569194999999964,0.979625984251928,1.0,2.3894960827933067,5575.719624749991,2333.4290710499968,0.3989081515382199,2.713825304246116,1.0836840551180975,0.2802860209141529,2470.5,1033.9,2.2569194999999964,10.707790896596258,6.407059204172634,2470.5,1033.9,2.2569194999999964,8.065718576243851,2470.5,1033.9,2.2569194999999964,6.528353970001349
2143.25,2515.0,1034.5,1.9232,85.7408,0.4674,2.2720000000000087,1.0,1.0,2.4311261478975354,5714.080000000022,2350.3840000000087,0.4239886730932642,2.7178381876949222,1.09,0.2738836028452168,2515.0,1034.5,2.2720000000000087,11.128948202666711,7.233465428813707,2515.0,1034.5,2.2720000000000087,8.729452842549309,2515.0,1034.5,2.2720000000000087,7.342594628614011
2143.4023,2488.0,999.5,2.0465,91.2376,0.46,2.2842300000000098,1.0,1.0,2.489244622311156,5683.1642400000255,2283.087885000011,0.48635019246892297,2.727816030795028,1.09,0.2708399615429895,2488.0,999.5,2.2842300000000098,11.097117507710049,7.6507995758878895,2488.0,999.5,2.2842300000000098,8.970805855905777,2488.0,999.5,2.2842300000000098,7.746944872661096
2143.5547,2535.1,993.1,2.0755,90.1179,0.4587,2.2923589999999945,1.0,1.0,2.5527137247004332,5811.359300899987,2276.5417228999945,0.4736471300971932,2.7257835408155517,1.09,0.2649644833811353,2535.1,993.1,2.2923589999999945,11.717932183695574,8.541791898335452,2535.1,993.1,2.2923589999999945,9.749066791872508,2535.1,993.1,2.2923589999999945,8.629343089014084
2143.7073,2548.9,968.5,2.0544,90.4045,0.4487,2.288803000000021,1.0,1.0,2.6318017552916877,5833.929966700052,2216.70570550002,0.4768986239578145,2.72630377983325,1.09,0.26737136785066506,2548.9,968.5,2.288803000000021,12.007598124419411,9.138608036914032,2548.9,968.5,2.288803000000021,10.218991968176768,2548.9,968.5,2.288803000000021,9.216544964732167
2143.8596,2480.2,952.1,2.0614,87.1516,0.4306,2.2998939999999948,1.0,1.0,2.6049784686482518,5704.197098799987,2189.7290773999953,0.4399942820903498,2.7203990851344564,1.09,0.2579154324659004,2480.2,952.1,2.2998939999999948,11.36776157165368,7.415406764856807,2480.2,952.1,2.2998939999999948,8.945392238760247,2480.2,952.1,2.2998939999999948,7.527535147664782
2144.012,2461.1,914.1,2.1149,85.1931,0.4029,2.3000799999999706,1.0,1.0,2.6923750136746527,5660.726887999928,2102.503127999973,0.4177749843721815,2.7168439974995486,1.09,0.2561794481463141,2461.1,914.1,2.3000799999999706,11.369084131650254,7.1701874819146925,2461.1,914.1,2.3000799999999706,8.801036064761437,2461.1,914.1,2.3000799999999706,7.289941786198536
2144.1643,2413.5,966.4,2.1569,84.2139,0.3888,2.284714000000002,1.0,1.0,2.4974130794701983,5514.157239000005,2207.947609600002,0.4066659027660388,2.715066544442566,1.09,0.2648214904886769,2413.5,966.4,2.284714000000002,10.463404403103256,5.57449793116812,2413.5,966.4,2.284714000000002,7.4941826207891715,2413.5,966.4,2.284714000000002,5.716377777691984
2144.3169,2362.0,967.9,2.2035,85.6326,0.3804,2.28014100000004,1.0,1.0,2.44033474532493,5385.693042000095,2206.9484739000386,0.4227611377278797,2.7176417820364605,1.09,0.26879426841023435,2362.0,967.9,2.28014100000004,9.872866394687094,4.6512261298922954,2362.0,967.9,2.28014100000004,6.7184146106638405,2362.0,967.9,2.28014100000004,4.804763255629242
2144.4692,2341.7,934.4,2.2201,88.0909,0.3732,2.2665020000000022,1.0,1.0,2.5061001712328768,5307.467733400003,2117.8194688000017,0.4506506958491834,2.7221041113358693,1.09,0.27915015235330753,2341.7,934.4,2.2665020000000022,9.789976509107163,5.0285285982858206,2341.7,934.4,2.2665020000000022,6.898186588078282,2341.7,934.4,2.2665020000000022,5.16671202185802
2144.6216,2419.1,1045.3,2.1338,88.7155,0.4114,2.2569199999999974,1.0,1.0,2.314263847699225,5459.715171999994,2359.158475999997,0.4577368195942781,2.723237891135084,1.09,0.28551743359995185,2419.1,1045.3,2.2569199999999974,9.91955916596812,5.520814310768351,2419.1,1045.3,2.2569199999999974,7.233021877638084,2419.1,1045.3,2.2569199999999974,5.646704937342725
2144.7739,2456.5,1098.5,2.037,91.0521,0.4232,2.260020500000021,1.0,1.0,2.2362312243969047,5551.740358250051,2482.632519250023,0.4842456840559946,2.72747930944896,1.09,0.2854746357718845,2456.5,1098.5,2.260020500000021,10.001621093513052,5.9022079352989545,2456.5,1098.5,2.260020500000021,7.492865249394995,2456.5,1098.5,2.260020500000021,6.018944014676002
2144.9265,2442.1,998.6,2.0011,91.2109,0.4362,2.274384999999997,1.0,1.0,2.445523733226517,5554.275608499993,2271.200860999997,0.4860472793981673,2.727767564703707,1.09,0.2768296151876305,2442.1,998.6,2.274384999999997,10.540068223791703,6.739668934012475,2442.1,998.6,2.274384999999997,8.20681423942626,2442.1,998.6,2.274384999999997,6.847020362384327
2145.0789,2451.8,973.7,2.0505,92.1867,0.4283,2.2794219999999994,1.0,1.0,2.518024032042724,5588.686859599999,2219.4732014,0.4971177878042887,2.729538846048686,1.09,0.2745386894207937,2451.8,973.7,2.2794219999999994,10.820874367429703,7.31788650591212,2451.8,973.7,2.2794219999999994,8.662304715922419,2451.8,973.7,2.2794219999999994,7.415923710919767
2145.2312,2431.9,978.4,2.0457,86.8846,0.4259,2.277936000000007,1.0,1.0,2.4855887162714634,5539.7125584000205,2228.7325824000072,0.43696515138279257,2.7199144242212467,1.09,0.2711666438760499,2431.9,978.4,2.277936000000007,10.564571025946115,6.210168986159675,2431.9,978.4,2.277936000000007,7.90472126845054,2431.9,978.4,2.277936000000007,6.334744364853823
2145.3835,2397.2000000000007,985.8,1.9745,85.1732,0.4363,2.2779125000000047,1.0,1.0,2.4317305741529727,5460.611845000012,2245.5661425000044,0.4175492177014683,2.7168078748322344,1.09,0.26978931047865196,2397.2000000000007,985.8,2.2779125000000047,10.13860657713203,5.17402378156467,2397.2000000000007,985.8,2.2779125000000047,7.1269031173203565,2397.2000000000007,985.8,2.2779125000000047,5.318511387832699
2145.5359,2430.7,982.5,1.9226,83.288,0.4544,2.2721280000000093,1.0,1.0,2.473994910941476,5522.861529600021,2232.365760000009,0.3961615127955246,2.713385842047284,1.09,0.2718132871547015,2430.7,982.5,2.2721280000000093,10.500020374398758,5.7657255057370325,2430.7,982.5,2.2721280000000093,7.612071122327707,2430.7,982.5,2.2721280000000093,5.901632200588107
2145.6885,2474.5,954.0,1.9980000000000002,86.5431,0.4507,2.2705400000000067,1.0,1.0,2.5938155136268346,5618.451230000016,2166.095160000006,0.4330908137924149,2.7192945302067866,1.09,0.27542873426931896,2474.5,954.0,2.2705400000000067,11.147584525115033,7.3822109633365045,2474.5,954.0,2.2705400000000067,8.824782346933723,2474.5,954.0,2.2705400000000067,7.487298659724448
2145.8408,2522.3,983.8,2.1144,84.1742,0.4551,2.27907999999998,1.0,1.0,2.5638341126245177,5748.52348399995,2242.1589039999803,0.4062155039304956,2.7149944806288797,1.09,0.2682559761434997,2522.3,983.8,2.27907999999998,11.558386210686168,7.731031323988307,2522.3,983.8,2.27907999999998,9.197335953793587,2522.3,983.8,2.27907999999998,7.837847393530946
2145.9932,2569.8,983.8,2.187,85.6515,0.444,2.2901259999999937,1.0,1.0,2.61211628379752,5885.165794799983,2253.025958799993,0.4229755593397629,2.7176760894943617,1.09,0.2626751675311437,2569.8,983.8,2.2901259999999937,12.168329808453755,8.842319026197323,2569.8,983.8,2.2901259999999937,10.105068707844168,2569.8,983.8,2.2901259999999937,8.93383180517212
2146.1455,2576.4,1048.5,2.1452,85.5483,0.4447,2.3005500000000216,1.0,1.0,2.4572246065808296,5927.137020000057,2412.1266750000227,0.4218047492685273,2.7174887598829645,1.09,0.2561853391312673,2576.4,1048.5,2.3005500000000216,11.898522726678113,8.194828409881783,2576.4,1048.5,2.3005500000000216,9.617060445853253,2576.4,1048.5,2.3005500000000216,8.298572981357298
2146.2981,2572.7000000000007,1086.0,2.1834,86.5819,0.461,2.3069810000000004,1.0,1.0,2.368968692449356,5935.170018700002,2505.3813660000005,0.4335310020750113,2.7193649603320016,1.09,0.2530948991611881,2572.7000000000007,1086.0,2.3069810000000004,11.6416196891415,7.745669080921764,2572.7000000000007,1086.0,2.3069810000000004,9.252574188235954,2572.7000000000007,1086.0,2.3069810000000004,7.856052593702652
2146.4504,2578.5,1060.4,2.2304,83.8317,0.4358,2.3077479999999992,1.0,0.9987191601049856,2.4316295737457563,5950.528217999998,2447.1359791999994,0.40232982128128825,2.714372771405006,1.09,0.25032725157864816,2578.5,1060.4,2.3077479999999992,11.883513020321425,7.839182536675371,2578.5,1060.4,2.3077479999999992,9.403849864045872,2578.5,1060.4,2.3077479999999992,7.953813116731833
2146.6028,2519.2000000000007,1105.6,2.2717,83.0442,0.4338,2.307028000000002,1.0,0.9943999999999958,2.278581765557164,5811.864937600006,2550.650156800002,0.3933955874528188,2.7129432939924514,1.09,0.2501105833426223,2519.2000000000007,1105.6,2.307028000000002,10.881251732991164,5.820701721656034,2519.2000000000007,1105.6,2.307028000000002,7.819981084205036,2519.2000000000007,1105.6,2.307028000000002,5.969009294483047
2146.7551,2492.9,1105.6,2.3004,82.1045,0.3941,2.3096529999999977,1.0,0.9862165354330756,2.254793777134588,5757.733963699998,2553.552356799998,0.3827346356704533,2.7112375417072725,1.09,0.2477024688710195,2492.9,1105.6,2.3096529999999977,10.589178350536947,5.056115178883286,2492.9,1105.6,2.3096529999999977,7.26063659562235,2492.9,1105.6,2.3096529999999977,5.220491833650449
2146.9077,2484.2,1103.8,2.3136,83.4527,0.3881,2.3138459999999976,1.0,0.9670282337491588,2.2505888747961587,5748.056233199994,2554.023214799997,0.39803004398479297,2.7136848070375668,1.09,0.2462539560046019,2484.2,1103.8,2.3138459999999976,10.520480195187112,4.993810078356175,2484.2,1103.8,2.3138459999999976,7.202194593687205,2484.2,1103.8,2.3138459999999976,5.1587691172533185
2147.0601,2481.9,1137.9,2.312,81.109,0.3462,2.3044874999999747,1.0,0.9646850393701636,2.1811231215396787,5719.507526249938,2622.276326249971,0.3714406296053848,2.709430500736862,1.09,0.2500527194915947,2481.9,1137.9,2.3044874999999747,10.21672808721326,4.284498681956269,2481.9,1137.9,2.3044874999999747,6.659330786110521,2481.9,1137.9,2.3044874999999747,4.462093413212345
2147.2124,2493.1,1074.1,2.2656,82.5119,0.3481,2.2868759999999995,1.0,1.0,2.3211060422679446,5701.410555599999,2456.3335116,0.3873566126377148,2.7119770580220344,1.09,0.2620882064388977,2493.1,1074.1,2.2868759999999995,10.696389556420279,5.786286575088276,2493.1,1074.1,2.2868759999999995,7.711099696873882,2493.1,1074.1,2.2868759999999995,5.928404459304226
2147.3647,2464.6,1028.0,2.2073,82.7345,0.3584,2.2869705,1.0,1.0,2.3974708171206225,5636.467494299997,2351.0056739999995,0.3898820227332289,2.7123811236373165,1.09,0.2622137409264001,2464.6,1028.0,2.2869705,10.669192675955774,5.758169110435974,2464.6,1028.0,2.2869705,7.684034265289213,2464.6,1028.0,2.2869705,5.900395162347862
2147.5171,2529.3,1007.5,2.1545,88.1813,0.4074,2.287802999999997,1.0,1.0,2.510471464019851,5786.5401278999925,2304.961522499997,0.4516762891673974,2.7222682062667842,1.09,0.2661726820376333,2529.3,1007.5,2.287802999999997,11.539564300272458,8.045790924124256,2529.3,1007.5,2.287802999999997,9.381462632485004,2529.3,1007.5,2.287802999999997,8.142972287973489
2147.6697,2533.8,1005.9,2.1688,90.4452,0.4382,2.287227499999994,1.0,1.0,2.518938264240978,5795.377039499984,2300.722142249994,0.4773603678521875,2.72637765885635,1.09,0.26836724180362764,2533.8,1005.9,2.287227499999994,11.59859780549937,8.434210342974005,2533.8,1005.9,2.287227499999994,9.636059084636198,2533.8,1005.9,2.287227499999994,8.521328535814998
2147.822,2547.6,1007.3,2.2164,95.4577,0.45299999999999996,2.2972200000000003,1.0,1.0,2.529137297726596,5852.397671999999,2313.989706,0.5342274752365729,2.735476396037852,1.09,0.26634012927388745,2547.6,1007.3,2.2972200000000003,11.801725868048806,9.281061499726427,2547.6,1007.3,2.2972200000000003,10.225556917124937,2547.6,1007.3,2.2972200000000003,9.349006381553197
2147.9744,2519.0,1055.5,2.2554,92.235,0.4121,2.2991160000000006,1.0,0.9900661861074462,2.386546660350545,5791.473204000003,2426.7169380000005,0.4976657541457681,2.7296265206633232,1.09,0.2625662095836045,2519.0,1055.5,2.2991160000000006,11.173521363464005,7.700828869583415,2519.0,1055.5,2.2991160000000006,9.036926559966897,2519.0,1055.5,2.2991160000000006,7.798399100802174
2148.1267,2496.9,1040.7,2.2935,86.5454,0.3889,2.299398000000005,1.0,0.9457204724411165,2.3992505044681463,5741.366866200014,2392.983498600005,0.43311690742772346,2.719298705188436,1.09,0.2577186760483355,2496.9,1040.7,2.299398000000005,11.015115025557446,6.6713291378726325,2496.9,1040.7,2.299398000000005,8.367028308362318,2496.9,1040.7,2.299398000000005,6.796219005611035
2148.2793,2452.3,1026.6,2.2778,80.5779,0.3708,2.2930174999999946,1.0,0.9293237032174104,2.3887590103253458,5623.166815249987,2354.0117654999945,0.3654152688608767,2.7084664430177403,1.09,0.2566929606789456,2452.3,1026.6,2.2930174999999946,10.56752067642115,5.181804767126653,2452.3,1026.6,2.2930174999999946,7.309309505776491,2452.3,1026.6,2.2930174999999946,5.339613472514029
2148.4316,2475.2000000000007,1026.6,2.244,77.12899999999998,0.3720000000000001,2.286840000000017,1.0,1.0,2.411065653613872,5660.386368000043,2347.669944000017,0.3262872954627707,2.702205967274044,1.09,0.25763827681170104,2475.2000000000007,1026.6,2.286840000000017,10.797097718726487,5.348835136736881,2475.2000000000007,1026.6,2.286840000000017,7.4900358388473585,2475.2000000000007,1026.6,2.286840000000017,5.507170007605012
2148.584,2407.3,1021.0,2.1988,83.0507,0.3893,2.2820999999999976,1.0,1.0,2.3577864838393734,5493.699329999995,2330.024099999997,0.3934693303352125,2.7129550928536346,1.09,0.2654756713545697,2407.3,1021.0,2.2820999999999976,10.053042922308995,4.673280003180756,2407.3,1021.0,2.2820999999999976,6.801775643333572,2407.3,1021.0,2.2820999999999976,4.831312470368819
2148.7363,2446.8,1041.4,2.1821,88.6071,0.3875,2.279191999999989,1.0,1.0,2.349529479546764,5576.72698559997,2373.5505487999867,0.4565070152171274,2.7230411224347404,1.09,0.2717929856983683,2446.8,1041.4,2.279191999999989,10.349381533005605,5.976472042098652,2446.8,1041.4,2.279191999999989,7.683584686345467,2446.8,1041.4,2.279191999999989,6.102204462490452
2148.8889,2607.3,1070.7,2.1726,95.0424,0.4191,2.2730004999999918,1.0,1.0,2.4351358924068363,5926.394203649979,2433.701635349992,0.5295158723045559,2.734722539568729,1.09,0.2807294412647906,2607.3,1070.7,2.2730004999999918,11.977535152550944,9.799387647866245,2607.3,1070.7,2.2730004999999918,10.60230273302993,2607.3,1070.7,2.2730004999999918,9.856631164200337
2149.0413,2577.3,1030.5,2.1473,93.0285,0.41700000000000004,2.293280999999964,1.0,1.0,2.501018922852984,5910.473121299909,2363.226070499963,0.5066680583272164,2.731066889332354,1.09,0.2667690708880842,2577.3,1030.5,2.293280999999964,11.985989754659304,9.35910051900821,2577.3,1030.5,2.293280999999964,10.344007076125695,2577.3,1030.5,2.293280999999964,9.429976858101808
2149.1936,2596.2000000000007,1030.5,2.1221,91.64399999999999,0.4315,2.311723999999999,1.0,1.0,2.519359534206696,6001.697848799998,2382.231581999999,0.4909608243773548,2.7285537319003765,1.09,0.25438880873130904,2596.2000000000007,1030.5,2.311723999999999,12.30842176138656,9.534432097215293,2596.2000000000007,1030.5,2.311723999999999,10.581157211430394,2596.2000000000007,1030.5,2.311723999999999,9.610026752098797
2149.3459,2615.4,1078.5,2.1732,85.8735,0.4182,2.3098359999999865,1.0,1.0,2.4250347705146043,6041.145074399965,2491.1581259999853,0.4254941623999792,2.7180790659839964,1.09,0.25075137597035035,2615.4,1078.5,2.3098359999999865,12.217725442397693,8.678651721396307,2615.4,1078.5,2.3098359999999865,10.03476490238425,2615.4,1078.5,2.3098359999999865,8.77745125354399
2149.4983,2562.2,966.1,2.2245,80.1249,0.4142,2.314457500000005,1.0,1.0,2.652106407204223,5930.103006500012,2235.997390750005,0.3602759572109761,2.707644153153756,1.09,0.2430612767259072,2562.2,966.1,2.314457500000005,12.313847150982893,8.055456240908395,2562.2,966.1,2.314457500000005,9.70549717602177,2562.2,966.1,2.314457500000005,8.17645131999781
2149.6509,2412.2,943.0,2.1724,73.65,0.4266,2.3108919999999724,1.0,1.0,2.5580063626723217,5574.3336823999325,2179.171155999974,0.2868178357938876,2.6958908537270223,1.09,0.2397416068679435,2412.2,943.0,2.3108919999999724,10.70646317520782,4.202495908191783,2412.2,943.0,2.3108919999999724,6.8044339392651905,2412.2,943.0,2.3108919999999724,4.396992126255206
2149.8032,2341.2000000000007,944.2,2.0742,75.2658,0.43799999999999994,2.286940000000022,1.0,1.0,2.479559415378098,5354.183928000052,2159.3287480000213,0.3051491818510825,2.698823869096173,1.09,0.25601551357361746,2341.2000000000007,944.2,2.286940000000022,9.816764473751567,3.2031474092864882,2341.2000000000007,944.2,2.286940000000022,5.846365827913165,2341.2000000000007,944.2,2.286940000000022,3.40061030772724
2149.9556,2363.0,942.8,2.0682,81.7958,0.4262,2.2652740000000224,1.0,1.0,2.5063640220619434,5352.842462000053,2135.700327200021,0.3792324160096932,2.7106771865615507,1.09,0.27482535711291256,2363.0,942.8,2.2652740000000224,9.964049046393885,4.685230780801899,2363.0,942.8,2.2652740000000224,6.759316281970067,2363.0,942.8,2.2652740000000224,4.838579540656613
2150.1079,2375.4,931.8,2.1594,86.3042,0.3795,2.2534740000000038,1.0,1.0,2.5492594977462977,5352.902139600011,2099.7870732000038,0.43038047923797496,2.718860876678076,1.09,0.28571309148709423,2375.4,931.8,2.2534740000000038,10.106508282662176,5.666244040217209,2375.4,931.8,2.2534740000000038,7.389163037448993,2375.4,931.8,2.2534740000000038,5.7926868059951735
2150.2605,2388.2,948.8,2.0666,86.5092,0.365,2.2599075,1.0,1.0,2.517074198988196,5397.111091499998,2144.200235999999,0.4327062162980847,2.7192329946076934,1.09,0.28192744446493145,2388.2,948.8,2.2599075,10.176824463497901,5.719318588828407,2388.2,948.8,2.2599075,7.451882173075363,2388.2,948.8,2.2599075,5.8465968908800905
2150.4128,2525.1,1015.1,1.9526,88.4549,0.389,2.2623839999999995,1.0,1.0,2.4875381735789577,5712.745838399997,2296.5459983999995,0.4547802972632314,2.722764847562117,1.09,0.2819639633040317,2525.1,1015.1,2.2623839999999995,11.316956059242715,8.020122268857675,2525.1,1015.1,2.2623839999999995,9.26927705158991,2525.1,1015.1,2.2623839999999995,8.110546566025748
2150.5652,2622.7,1012.1,1.9065,89.941,0.4424,2.27510600000001,1.0,1.0,2.5913447287817406,5966.920506200026,2302.63478260001,0.471640189190201,2.7254624302704316,1.09,0.27536947467264866,2622.7,1012.1,2.27510600000001,12.54211352698485,10.152864570945356,2622.7,1012.1,2.27510600000001,11.03677573806219,2622.7,1012.1,2.27510600000001,10.216006256982089
2150.7175,2620.0,1010.8,1.9733,89.9019,0.4667,2.29985000000007,1.0,0.9980866141732244,2.59200633161852,6025.607000000183,2324.6883800000705,0.4711965973899557,2.7253914555823933,1.09,0.2602077038679282,2620.0,1010.8,2.29985000000007,12.654030320661725,10.069209716063689,2620.0,1010.8,2.29985000000007,11.035159582059833,2620.0,1010.8,2.29985000000007,10.138594996491726
2150.8701,2574.4,958.7,2.1069999999999998,84.5379,0.4655,2.318,1.0,0.9850282337491588,2.6853030144988,5967.4591999999975,2222.266600000001,0.4103417018268947,2.7156546722923034,1.09,0.2446120194343479,2574.4,958.7,2.318,12.521977645253337,8.940475104467293,2574.4,958.7,2.318,10.31432098790512,2574.4,958.7,2.318,9.040628537572811
2151.0225,2436.2,911.0,2.1894,82.7033,0.4303,2.315749999999994,1.0,0.9769094488189206,2.6742041712403952,5641.630149999985,2109.6482499999947,0.389528056897739,2.7123244891036378,1.09,0.2444483158377016,2436.2,911.0,2.315749999999994,11.181619963763303,6.195439987911725,2436.2,911.0,2.315749999999994,8.164904400807105,2436.2,911.0,2.315749999999994,6.341516437277078
2151.1748,2411.3,904.1,2.2722,84.9839,0.395,2.296032000000037,1.0,1.0,2.667072226523614,5536.42196160009,2075.8425312000336,0.4154015980649868,2.7164642556903984,1.09,0.2584946175235168,2411.3,904.1,2.296032000000037,10.847615299395699,6.2107851030301795,2411.3,904.1,2.296032000000037,8.027622948369284,2411.3,904.1,2.296032000000037,6.344893248156662
2151.3271,2458.7,899.5999999999997,2.2404,88.4586,0.3667,2.2743740000000106,1.0,1.0,2.7331036016007118,5592.003353800027,2046.026850400009,0.4548222739809018,2.722771563836944,1.09,0.2746235748883437,2458.7,899.5999999999997,2.2743740000000106,11.294917639828327,7.820802753454966,2458.7,899.5999999999997,2.2743740000000106,9.145828356598487,2458.7,899.5999999999997,2.2743740000000106,7.917079288757239
2151.4795,2502.9,944.7,2.0251,88.2012,0.396,2.2743724999999944,1.0,1.0,2.6494125119085425,5692.526930249986,2148.5997007499946,0.4519020558381106,2.7223043289340976,1.09,0.27441686025951106,2502.9,944.7,2.2743724999999944,11.541449470657994,8.235831425052393,2502.9,944.7,2.2743724999999944,9.490533579361816,2502.9,944.7,2.2743724999999944,8.326748438739703
2151.6321,2474.5,946.1,1.7985,88.6465,0.4517,2.284209999999993,1.0,1.0,2.6154740513687766,5652.277644999983,2161.0910809999937,0.4569540105350217,2.723112641685604,1.09,0.2687522161561378,2474.5,946.1,2.284209999999993,11.260416670240332,7.639896435565424,2474.5,946.1,2.284209999999993,9.02860284997881,2474.5,946.1,2.284209999999993,7.741128725249275
2151.7844,2582.7,1040.9,1.7478,90.5587,0.4894,2.2884679999999977,1.0,1.0,2.4812181765779617,5910.426303599994,2382.066341199997,0.4786480320293701,2.7265836851246994,1.09,0.2677013641934963,2582.7,1040.9,2.2884679999999977,11.9588675415676,9.075210667810326,2582.7,1040.9,2.2884679999999977,10.161718159966947,2582.7,1040.9,2.2884679999999977,9.153613635614564
2151.9368,2610.7,1048.7,1.8625,91.1286,0.4616,2.293831999999974,1.0,1.0,2.4894631448459994,5988.507202399929,2405.5416183999732,0.4851135810564746,2.727618172969036,1.09,0.2648884704195721,2610.7,1048.7,2.293831999999974,12.270607093017432,9.62315737908546,2610.7,1048.7,2.293831999999974,10.61470303113621,2610.7,1048.7,2.293831999999974,9.694468704977162
2152.0891,2607.0,1075.7,2.1051,87.3181,0.4279,2.3121185000000084,1.0,1.0,2.42353816119736,6027.692929500021,2487.1458704500087,0.4418832343855119,2.7207013175016814,1.09,0.2505565017434608,2607.0,1075.7,2.3121185000000084,12.14696505008246,8.697100781369121,2607.0,1075.7,2.3121185000000084,10.018674527949422,2607.0,1075.7,2.3121185000000084,8.793369018229884
2152.2417,2582.1,1090.8,2.2434,84.7476,0.4105,2.315791499999999,1.0,1.0,2.3671617161716165,5979.605232149997,2526.0653681999993,0.4127207606635045,2.716035321706161,1.09,0.24614706480434595,2582.1,1090.8,2.315791499999999,11.766029198424432,7.597685301910884,2582.1,1090.8,2.315791499999999,9.219429440917855,2582.1,1090.8,2.315791499999999,7.7168907352360865
2152.394,2529.2,1087.5,2.2557,81.9004,0.3836,2.315030000000001,1.0,0.9782257217849591,2.325701149425288,5855.1738760000035,2517.5951250000016,0.3804191091632905,2.7108670574661264,1.09,0.2442131547080303,2529.2,1087.5,2.315030000000001,11.158392835929206,6.059781368867602,2529.2,1087.5,2.315030000000001,8.07560403066502,2529.2,1087.5,2.315030000000001,6.209383774810804
2152.5464,2496.7000000000007,1080.3,2.2944,82.5017,0.3516,2.308071999999996,1.0,0.9537600000000568,2.3111172822364163,5762.56336239999,2493.410181599995,0.3872408930376509,2.711958542886024,1.09,0.2490116314362604,2496.7000000000007,1080.3,2.308071999999996,10.79588392132743,5.559398156472518,2496.7000000000007,1080.3,2.308071999999996,7.634283660001187,2496.7000000000007,1080.3,2.308071999999996,5.713589081176313
2152.6987,2515.8,1099.5,2.3069,80.4805,0.3195,2.2986105000000108,1.0,1.0,2.288130968622101,5782.844295900028,2527.322244750012,0.3643102601308541,2.7082896416209365,1.09,0.25315563486557113,2515.8,1099.5,2.2986105000000108,10.843425268821775,5.598400323441091,2515.8,1099.5,2.2986105000000108,7.666770798623217,2515.8,1099.5,2.2986105000000108,5.75166363145861
2152.8513,2478.1,997.6,2.2513,81.295,0.3368,2.292051999999987,1.0,1.0,2.484061748195669,5679.9340611999705,2286.5510751999873,0.3735508105477281,2.7097681296876357,1.09,0.25788637400107595,2478.1,997.6,2.292051999999987,11.034026793566964,6.195236937925127,2478.1,997.6,2.292051999999987,8.08791639599211,2478.1,997.6,2.292051999999987,6.334798672622105
2153.0037,2439.7000000000007,983.3,2.1916,83.1698,0.4086,2.289851999999992,1.0,0.9955078740157252,2.4811349537272456,5586.551924399981,2251.611471599992,0.3948205268418419,2.7131712842946945,1.09,0.26079766712891594,2439.7000000000007,983.3,2.289851999999992,10.67749798325961,5.7721246350915205,2439.7000000000007,983.3,2.289851999999992,7.697811782458268,2439.7000000000007,983.3,2.289851999999992,5.9144276100091515
2153.156,2375.2,984.9,2.17,86.5289,0.4147,2.2834800000000017,1.0,0.9728627708470216,2.411615392425627,5423.721696000003,2248.9994520000023,0.4329297139570316,2.7192687542331253,1.09,0.2674750578140458,2375.2,984.9,2.2834800000000017,9.929037691972809,4.805816685403792,2375.2,984.9,2.2834800000000017,6.834122764034717,2375.2,984.9,2.2834800000000017,4.9564695179226685
2153.3083,2368.8,948.8,2.1985,83.2764,0.4125,2.2757550000000046,1.0,0.9625884665793148,2.4966273187183807,5390.80844400001,2159.2363440000045,0.3960299101130989,2.713364785618096,1.09,0.26956959365819394,2368.8,948.8,2.2757550000000046,10.038169117897624,4.795877398980218,2368.8,948.8,2.2757550000000046,6.862723247923013,2368.8,948.8,2.2757550000000046,4.94900778278518
2153.4607,2363.8,985.1,2.1707,83.3065,0.3677,2.2613929999999995,1.0,1.0,2.399553344838087,5345.480773399999,2227.6982443,0.3963713963838759,2.71341942342142,1.09,0.2784409357803277,2363.8,985.1,2.2613929999999995,9.709640064883018,4.424046356877632,2363.8,985.1,2.2613929999999995,6.504504243098159,2363.8,985.1,2.2613929999999995,4.578031145551297
2153.6133,2442.9,953.7,2.0849,78.4968,0.3988,2.259866999999999,1.0,1.0,2.561497326203208,5520.629094299998,2155.235157899999,0.3418050669301745,2.704688810708828,1.09,0.27548454399306704,2442.9,953.7,2.259866999999999,10.745747787679829,5.9064342235826475,2442.9,953.7,2.259866999999999,7.781249454826905,2442.9,953.7,2.259866999999999,6.043897852826029
