DEPTH,DT,DTS,GR,RHO,VP,VS,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE,SWE,VP_FRMB,VS_FRMB,RHO_FRMB,K_FRMB,K_DRY,VP_FRMO,VS_FRMO,RHO_FRMO,K_FRMO,VP_FRMG,VS_FRMG,RHO_FRMG,K_FRMG
2196.2363,93.098,187.673,65.927,2.187,3273.96936561,1624.10149569,2.01586500247,7160.1710026,3551.90997107,0.197869269366,2.6816590831,1.09,0.310782056504,1.0,3273.96936561,1624.10149569,2.187,,,3273.96936561,1624.10149569,2.187,,3273.96936561,1624.10149569,2.187,
2196.3889,93.12,187.262,65.421,2.185,3273.19587629,1627.66605077,2.01097508591,7151.93298969,3556.45032094,0.190913464843,2.68054615437,1.09,0.311557230208,1.0,3273.19587629,1627.66605077,2.185,,,3273.19587629,1627.66605077,2.185,,3273.19587629,1627.66605077,2.185,
2196.5413,93.142,186.851,65.805,2.177,3272.42275236,1631.24628715,2.00608747933,7124.06433188,3551.22316712,0.196192178157,2.68139074851,1.09,0.316949654872,1.0,3272.42275236,1631.24628715,2.177,,,3272.42275236,1631.24628715,2.177,,3272.42275236,1631.24628715,2.177,
2196.6936,93.165,186.441,66.838,2.184,3271.61487683,1634.83353983,2.00119143455,7145.206891,3570.476451,0.210392466836,2.68366279469,1.09,0.313531065893,1.0,3271.61487683,1634.83353983,2.184,,,3271.61487683,1634.83353983,2.184,,3271.61487683,1634.83353983,2.184,
2196.8459,93.187,186.03,69.164,2.215,3270.84249949,1638.44541203,1.99630849797,7244.91613637,3629.15658765,0.242367173002,2.68877874768,1.09,0.296337906898,1.0,3270.84249949,1638.44541203,2.215,,,3270.84249949,1638.44541203,2.215,,3270.84249949,1638.44541203,2.215,
2196.9985,93.21,185.619,71.575,2.234,3270.03540393,1642.07327914,1.99140650145,7305.25909237,3668.39170559,0.275510344354,2.6940816551,1.09,0.286819348401,1.0,3270.03540393,1642.07327914,2.234,,,3270.03540393,1642.07327914,2.234,,3270.03540393,1642.07327914,2.234,
2197.1509,93.232,185.209,71.627,2.221,3269.2637721,1645.7083619,1.98653895658,7261.03483782,3655.11827179,0.276225170115,2.69419602722,1.09,0.294973942828,1.0,3269.2637721,1645.7083619,2.221,,,3269.2637721,1645.7083619,2.221,,3269.2637721,1645.7083619,2.221,
2197.3032,93.255,184.798,68.697,2.195,3268.45745536,1649.36849966,1.98164173503,7174.26411452,3620.36385675,0.2359474878,2.68775159805,1.09,0.308403132658,1.0,3268.45745536,1649.36849966,2.195,,,3268.45745536,1649.36849966,2.195,,3268.45745536,1649.36849966,2.195,
2197.4556,93.277,184.387,65.335,2.175,3267.68656796,1653.04495436,1.97676812076,7107.21828532,3595.37277574,0.189731253007,2.68035700048,1.09,0.31776324456,1.0,3267.68656796,1653.04495436,2.175,,,3267.68656796,1653.04495436,2.175,,3267.68656796,1653.04495436,2.175,
2197.6079,93.299,183.977,61.167,2.168,3266.91604412,1656.72883023,1.97190752312,7082.67398364,3591.78810395,0.132435218915,2.67118963503,1.09,0.318234842855,1.0,3266.91604412,1656.72883023,2.168,,,3266.91604412,1656.72883023,2.168,,3266.91604412,1656.72883023,2.168,
2197.7605,93.322,183.566,56.564,2.169,3266.11088489,1660.43820751,1.96701742354,7084.19450933,3601.49047209,0.0691593923981,2.66106550278,1.09,0.313204956707,1.0,3266.11088489,1660.43820751,2.169,,,3266.11088489,1660.43820751,2.169,,3266.11088489,1660.43820751,2.169,
2197.9128,93.344,183.155,56.584,2.168,3265.34110387,1664.16423248,1.9621507542,7079.2595132,3607.90805602,0.0694343253832,2.66110949206,1.09,0.313860679063,1.0,3265.34110387,1664.16423248,2.168,,,3265.34110387,1664.16423248,2.168,,3265.34110387,1664.16423248,2.168,
2198.0652,93.367,182.745,59.587,2.168,3264.53672068,1667.8978905,1.9572761254,7077.51561044,3616.00262661,0.110715513094,2.66771448209,1.09,0.316733152776,1.0,3264.53672068,1667.8978905,2.168,,,3264.53672068,1667.8978905,2.168,,3264.53672068,1667.8978905,2.168,
2198.2175,93.389,182.334,60.857,2.169,3263.76768142,1671.65750765,1.95241409588,7079.112101,3625.82513409,0.128173757647,2.67050780122,1.09,0.317308020141,1.0,3263.76768142,1671.65750765,2.169,,,3263.76768142,1671.65750765,2.169,,3263.76768142,1671.65750765,2.169,
2198.3701,93.412,181.923,60.293,2.165,3262.96407314,1675.43411223,1.94753350747,7064.31721834,3627.31485299,0.120420647467,2.66926730359,1.09,0.319304592989,1.0,3262.96407314,1675.43411223,2.165,,,3262.96407314,1675.43411223,2.165,,3262.96407314,1675.43411223,2.165,
2198.5225,93.434,181.513,59.307,2.16,3262.19577456,1679.21856837,1.94268681636,7046.34287304,3627.11210767,0.106866451302,2.66709863221,1.09,0.321538946171,1.0,3262.19577456,1679.21856837,2.16,,,3262.19577456,1679.21856837,2.16,,3262.19577456,1679.21856837,2.16,
2198.6748,93.457,181.102,58.655,2.161,3261.39294007,1683.02945302,1.93781097189,7047.87014349,3637.02664797,0.0979036359887,2.66566458176,1.09,0.320286809516,1.0,3261.39294007,1683.02945302,2.161,,,3261.39294007,1683.02945302,2.161,,3261.39294007,1683.02945302,2.161,
2198.8271,93.479,180.691,58.95,2.163,3260.6253811,1686.85767415,1.93295820452,7052.73269932,3648.67314919,0.101958897519,2.6663134236,1.09,0.319297809729,1.0,3260.6253811,1686.85767415,2.163,,,3260.6253811,1686.85767415,2.163,,3260.6253811,1686.85767415,2.163,
2198.9797,93.501,180.281,60.198,2.162,3259.85818333,1690.69397219,1.92811841585,7047.81339237,3655.28036787,0.119114715788,2.66905835453,1.09,0.321114386351,1.0,3259.85818333,1690.69397219,2.162,,,3259.85818333,1690.69397219,2.162,,3259.85818333,1690.69397219,2.162,
2199.1321,93.524,179.87,60.808,2.16,3259.05649887,1694.55718019,1.92324964715,7039.56203755,3660.2435092,0.127500171833,2.67040002749,1.09,0.322956225395,1.0,3259.05649887,1694.55718019,2.16,,,3259.05649887,1694.55718019,2.16,,3259.05649887,1694.55718019,2.16,
2199.2844,93.546,179.459,60.946,2.163,3258.29003913,1698.43808335,1.91840377996,7047.68135463,3673.72157429,0.12939720943,2.67070355351,1.09,0.321188341977,1.0,3258.29003913,1698.43808335,2.163,,,3258.29003913,1698.43808335,2.163,,3258.29003913,1698.43808335,2.163,
2199.4368,93.569,179.049,62.068,2.17,3257.48912567,1702.32729588,1.91355042803,7068.75140271,3694.05023206,0.144820949893,2.67317135198,1.09,0.317824947598,1.0,3257.48912567,1702.32729588,2.17,,,3257.48912567,1702.32729588,2.17,,3257.48912567,1702.32729588,2.17,
2199.5891,93.591,178.638,62.87,2.174,3256.72340289,1706.24391227,1.90870917075,7080.11667789,3709.37426527,0.155845762595,2.67493532202,1.09,0.316060419032,1.0,3256.72340289,1706.24391227,2.174,,,3256.72340289,1706.24391227,2.174,,3256.72340289,1706.24391227,2.174,
2199.7417,93.614,178.227,64.2,2.175,3255.92325934,1710.17859247,1.90384985152,7081.63308907,3719.63843862,0.174128806104,2.67786060898,1.09,0.316690650384,1.0,3255.92325934,1710.17859247,2.175,,,3255.92325934,1710.17859247,2.175,,3255.92325934,1710.17859247,2.175,
2199.894,93.635,177.817,67.052,2.174,3255.19303679,1714.12182187,1.89904416084,7076.78966199,3726.50084075,0.213334249777,2.68413347996,1.09,0.320006753748,1.0,3255.19303679,1714.12182187,2.174,,,3255.19303679,1714.12182187,2.174,,3255.19303679,1714.12182187,2.174,
2200.0464,93.657,177.406,66.475,2.17,3254.42839297,1718.09296191,1.89420972271,7062.10961274,3728.26172734,0.205402433157,2.68286438931,1.09,0.321976178731,1.0,3254.42839297,1718.09296191,2.17,,,3254.42839297,1718.09296191,2.17,,3254.42839297,1718.09296191,2.17,
2200.1987,93.677,176.995,64.072,2.168,3253.73357388,1722.0825447,1.8894178934,7054.09438816,3733.47495692,0.172369234999,2.6775790776,1.09,0.320978705748,1.0,3253.73357388,1722.0825447,2.168,,,3253.73357388,1722.0825447,2.168,,3253.73357388,1722.0825447,2.168,
2200.3513,93.698,176.585,64.302,2.172,3253.00433307,1726.0809242,1.88461866849,7065.52541143,3749.04776736,0.175530964327,2.67808495429,1.09,0.318676247719,1.0,3253.00433307,1726.0809242,2.172,,,3253.00433307,1726.0809242,2.172,,3253.00433307,1726.0809242,2.172,
2200.5037,93.726,176.174,65.744,2.178,3252.03252033,1730.1077344,1.87967052899,7082.92682927,3768.17464552,0.195353632552,2.68125658121,1.09,0.316263629104,1.0,3252.03252033,1730.1077344,2.178,,,3252.03252033,1730.1077344,2.178,,3252.03252033,1730.1077344,2.178,
2200.656,93.754,175.763,66.365,2.185,3251.06128805,1734.15337699,1.87472534505,7103.56891439,3789.12512872,0.203890301739,2.68262244828,1.09,0.312454749596,1.0,3251.06128805,1734.15337699,2.185,,,3251.06128805,1734.15337699,2.185,,3251.06128805,1734.15337699,2.185,
2200.8083,93.794,175.353,66.155,2.192,3249.67481928,1738.20807172,1.86955455573,7123.28720387,3810.15209321,0.201003505396,2.68216056086,1.09,0.3078587505,1.0,3249.67481928,1738.20807172,2.192,,,3249.67481928,1738.20807172,2.192,,3249.67481928,1738.20807172,2.192,
2200.9609,93.878,174.942,64.347,2.195,3246.76708068,1742.29173097,1.86350369629,7126.65374209,3824.33034949,0.176149563544,2.67818393017,1.09,0.304236758091,1.0,3246.76708068,1742.29173097,2.195,,,3246.76708068,1742.29173097,2.195,,3246.76708068,1742.29173097,2.195,
2201.1133,93.976,174.531,61.174,2.192,3243.38128884,1746.3946233,1.85718694135,7109.49178514,3828.09701428,0.13253144546,2.67120503127,1.09,0.303063183961,1.0,3243.38128884,1746.3946233,2.192,,,3243.38128884,1746.3946233,2.192,,3243.38128884,1746.3946233,2.192,
2201.2656,94.042,174.121,60.582,2.188,3241.10503817,1750.50683146,1.85152378724,7091.53782353,3830.10894723,0.124393429102,2.66990294866,1.09,0.305020602098,1.0,3241.10503817,1750.50683146,2.188,,,3241.10503817,1750.50683146,2.188,,3241.10503817,1750.50683146,2.188,
2201.418,94.141,173.71,62.076,2.188,3237.69664652,1754.64855218,1.84521090704,7084.08026258,3839.17103218,0.144930923087,2.67318894769,1.09,0.306463071512,1.0,3237.69664652,1754.64855218,2.188,,,3237.69664652,1754.64855218,2.188,,3237.69664652,1754.64855218,2.188,
2201.5703,94.342,173.299,62.175,2.188,3230.79858388,1758.80991812,1.83692310954,7068.98730152,3848.27610084,0.146291841364,2.67340669462,1.09,0.306558445324,1.0,3230.79858388,1758.80991812,2.188,,,3230.79858388,1758.80991812,2.188,,3230.79858388,1758.80991812,2.188,
2201.7229,94.537,172.889,61.975,2.183,3224.13446587,1762.98087212,1.82879719052,7038.285539,3848.58724384,0.143542511513,2.67296680184,1.09,0.309524369855,1.0,3224.13446587,1762.98087212,2.183,,,3224.13446587,1762.98087212,2.183,,3224.13446587,1762.98087212,2.183,
2201.8752,94.709,172.478,62.009,2.179,3218.27914982,1767.18190146,1.82113632284,7012.63026745,3850.68936328,0.144009897587,2.67304158361,1.09,0.312083768821,1.0,3218.27914982,1767.18190146,2.179,,,3218.27914982,1767.18190146,2.179,,3218.27914982,1767.18190146,2.179,
2202.0276,94.819,172.067,62.029,2.175,3214.54560795,1771.40299999,1.81468903912,6991.63669729,3852.80152499,0.144284830573,2.67308557289,1.09,0.314629595153,1.0,3214.54560795,1771.40299999,2.175,,,3214.54560795,1771.40299999,2.175,,3214.54560795,1771.40299999,2.175,
2202.1799,94.949,171.657,62.972,2.17,3210.14439331,1775.63396774,1.80788633898,6966.01333347,3853.12570999,0.157247920819,2.67515966733,1.09,0.318680621102,1.0,3210.14439331,1775.63396774,2.17,,,3210.14439331,1775.63396774,2.17,,3210.14439331,1775.63396774,2.17,
2202.3325,95.129,171.246,63.659,2.167,3204.07026249,1779.8955888,1.80014506617,6943.22025881,3857.03374093,0.166691868857,2.67667069902,1.09,0.321220212444,1.0,3204.07026249,1779.8955888,2.167,,,3204.07026249,1779.8955888,2.167,,3204.07026249,1779.8955888,2.167,
2202.4849,95.249,170.835,63.424,2.164,3200.03359615,1784.17771534,1.79356213714,6924.87270208,3860.96057599,0.163461406282,2.67615382501,1.09,0.322890388644,1.0,3200.03359615,1784.17771534,2.164,,,3200.03359615,1784.17771534,2.164,,3200.03359615,1784.17771534,2.164,
2202.6372,95.302,170.425,62.944,2.166,3198.25397159,1788.47000147,1.78826257581,6927.41810245,3873.82602318,0.15686301464,2.67509808234,1.09,0.321177653303,1.0,3198.25397159,1788.47000147,2.166,,,3198.25397159,1788.47000147,2.166,,3198.25397159,1788.47000147,2.166,
2202.7896,95.336,170.818,62.873,2.172,3197.11336746,1784.35527872,1.791747084,6944.13023412,3875.61966537,0.155887002543,2.67494192041,1.09,0.317325142285,1.0,3197.11336746,1784.35527872,2.172,,,3197.11336746,1784.35527872,2.172,,3197.11336746,1784.35527872,2.172,
2202.9421,95.342,171.137,63.711,2.175,3196.91216882,1781.02923389,1.79498017663,6953.28396719,3873.73858371,0.167406694618,2.67678507114,1.09,0.316227496884,1.0,3196.91216882,1781.02923389,2.175,,,3196.91216882,1781.02923389,2.175,,3196.91216882,1781.02923389,2.175,
2203.0945,95.342,171.906,64.348,2.178,3196.91216882,1773.06202227,1.80304587695,6962.8747037,3861.7290845,0.176163310193,2.67818612963,1.09,0.314941756699,1.0,3196.91216882,1773.06202227,2.178,,,3196.91216882,1773.06202227,2.178,,3196.91216882,1773.06202227,2.178,
2203.2468,95.173,172.902,64.185,2.184,3202.58896956,1762.8483187,1.81671272315,6994.45430952,3850.06072804,0.173922606365,2.67782761702,1.09,0.311008330958,1.0,3202.58896956,1762.8483187,2.184,,,3202.58896956,1762.8483187,2.184,,3202.58896956,1762.8483187,2.184,
2203.3992,94.748,175.469,63.025,2.19,3216.95444759,1737.05896768,1.85195465867,7045.13024022,3804.15913922,0.15797649323,2.67527623892,1.09,0.306114623435,1.0,3216.95444759,1737.05896768,2.19,,,3216.95444759,1737.05896768,2.19,,3216.95444759,1737.05896768,2.19,
2203.5515,94.059,177.137,61.893,2.196,3240.51924856,1720.70205547,1.88325412773,7116.18026983,3778.66171381,0.142415286274,2.6727864458,1.09,0.301232328005,1.0,3240.51924856,1720.70205547,2.196,,,3240.51924856,1720.70205547,2.196,,3240.51924856,1720.70205547,2.196,
2203.7041,93.78,178.405,64.229,2.197,3250.15994882,1708.47229618,1.90237790574,7140.60140755,3753.51363471,0.174527458932,2.67792439343,1.09,0.302863533944,1.0,3250.15994882,1708.47229618,2.197,,,3250.15994882,1708.47229618,2.197,,3250.15994882,1708.47229618,2.197,
2203.8564,94.251,179.019,67.126,2.192,3233.91794252,1702.61257185,1.89938568291,7088.74812999,3732.1267575,0.214351501821,2.68429624029,1.09,0.308785925633,1.0,3233.91794252,1702.61257185,2.192,,,3233.91794252,1702.61257185,2.192,,3233.91794252,1702.61257185,2.192,
2204.0088,94.824,179.45,65.929,2.187,3214.37610731,1698.52326553,1.89245338733,7029.8405467,3714.67038172,0.197896762664,2.68166348203,1.09,0.310783961316,1.0,3214.37610731,1698.52326553,2.187,,,3214.37610731,1698.52326553,2.187,,3214.37610731,1698.52326553,2.187,
2204.1611,94.992,179.79,64.871,2.19,3208.69125821,1695.3111964,1.89268569985,7027.03385548,3712.73152011,0.183352807753,2.67933644924,1.09,0.307887262936,1.0,3208.69125821,1695.3111964,2.19,,,3208.69125821,1695.3111964,2.19,,3208.69125821,1695.3111964,2.19,
2204.3137,94.664,179.385,65.882,2.204,3219.8090087,1699.13872397,1.89496535114,7096.45905518,3744.90174764,0.197250670149,2.68156010722,1.09,0.300057852076,1.0,3219.8090087,1699.13872397,2.204,,,3219.8090087,1699.13872397,2.204,,3219.8090087,1699.13872397,2.204,
2204.4661,93.846,177.585,65.933,2.231,3247.87417684,1716.36117915,1.89230228246,7246.00728854,3829.20179069,0.197951749261,2.68167227988,1.09,0.283143889341,1.0,3247.87417684,1716.36117915,2.231,,,3247.87417684,1716.36117915,2.231,,3247.87417684,1716.36117915,2.231,
2204.6184,93.171,172.993,67.033,2.261,3271.40419229,1761.92100258,1.85672580524,7396.64487877,3983.70338684,0.213073063441,2.68409169015,1.09,0.265412393004,1.0,3271.40419229,1761.92100258,2.261,,,3271.40419229,1761.92100258,2.261,,3271.40419229,1761.92100258,2.261,
2204.7708,92.838,167.786,72.497,2.277,3283.13837006,1816.59971631,1.80729873543,7475.70606864,4136.39755403,0.288184754966,2.69610956079,1.09,0.260947055559,1.0,3283.13837006,1816.59971631,2.277,,,3283.13837006,1816.59971631,2.277,,3283.13837006,1816.59971631,2.277,
2204.9233,92.765,163.443,77.136,2.275,3285.72198566,1864.87032176,1.76190373524,7475.01751738,4242.57998201,0.351955460856,2.70631287374,1.09,0.266849865979,1.0,3285.72198566,1864.87032176,2.275,,,3285.72198566,1864.87032176,2.275,,3285.72198566,1864.87032176,2.275,
2205.0757,92.983,162.224,74.051,2.253,3278.01856253,1878.88351908,1.74466300291,7385.37582139,4233.1245685,0.309547047907,2.69952752767,1.09,0.277427704708,1.0,3278.01856253,1878.88351908,2.253,,,3278.01856253,1878.88351908,2.253,,3278.01856253,1878.88351908,2.253,
2205.228,93.502,164.542,67.409,2.212,3259.82331929,1852.41458108,1.7597698445,7210.72918226,4097.54105335,0.21824180356,2.68491868857,1.09,0.296515861253,1.0,3259.82331929,1852.41458108,2.212,,,3259.82331929,1852.41458108,2.212,,3259.82331929,1852.41458108,2.212,
2205.3804,94.497,169.126,64.377,2.178,3225.4992222,1802.20663884,1.78974993915,7025.13730595,3925.20605939,0.176561963022,2.67824991408,1.09,0.314969268783,1.0,3225.4992222,1802.20663884,2.178,,,3225.4992222,1802.20663884,2.178,,3225.4992222,1802.20663884,2.178,
2205.5327,95.374,176.681,64.264,2.169,3195.83953698,1725.14305443,1.85250697255,6931.77595571,3741.83528506,0.175008591656,2.67800137466,1.09,0.320529555443,1.0,3195.83953698,1725.14305443,2.169,,,3195.83953698,1725.14305443,2.169,,3195.83953698,1725.14305443,2.169,
2205.6853,95.83,179.977,63.2,2.172,3180.63236982,1693.54973135,1.8780861943,6908.33350725,3678.3900165,0.160382156849,2.6756611451,1.09,0.317634790165,1.0,3180.63236982,1693.54973135,2.172,,,3180.63236982,1693.54973135,2.172,,3180.63236982,1693.54973135,2.172,
2205.8376,95.941,183.032,62.404,2.172,3176.95250206,1665.28257354,1.90775580826,6900.34083447,3616.99374973,0.149439824043,2.67391037185,1.09,0.316880538677,1.0,3176.95250206,1665.28257354,2.172,,,3176.95250206,1665.28257354,2.172,,3176.95250206,1665.28257354,2.172,
2205.99,95.893,187.281,61.891,2.167,3178.54275077,1627.50092108,1.95302055416,6887.90214093,3526.79449597,0.142387792975,2.67278204688,1.09,0.319552554866,1.0,3178.54275077,1627.50092108,2.167,,,3178.54275077,1627.50092108,2.167,,3178.54275077,1627.50092108,2.167,
2206.1423,95.803,191.039,62.775,2.167,3181.52876215,1595.48573851,1.99408160496,6894.37282757,3457.41759536,0.154539830916,2.67472637295,1.09,0.320387406693,1.0,3181.52876215,1595.48573851,2.167,,,3181.52876215,1595.48573851,2.167,,3181.52876215,1595.48573851,2.167,
2206.2949,95.559,190.431,65.08,2.169,3189.65246602,1600.57973754,1.99281072426,6918.35619879,3471.65745073,0.186225857447,2.67979613719,1.09,0.321296627437,1.0,3189.65246602,1600.57973754,2.169,,,3189.65246602,1600.57973754,2.169,,3189.65246602,1600.57973754,2.169,
2206.4473,95.125,189.98,64.051,2.172,3204.20499343,1604.37940836,1.99716162943,6959.53324573,3484.71207496,0.172080555365,2.67753288886,1.09,0.31843931701,1.0,3204.20499343,1604.37940836,2.172,,,3204.20499343,1604.37940836,2.172,,3204.20499343,1604.37940836,2.172,
2206.5996,94.49,184.928,61.49,2.173,3225.73817335,1648.2090327,1.95711715525,7009.52905069,3581.55822807,0.136875386625,2.67190006186,1.09,0.315380265725,1.0,3225.73817335,1648.2090327,2.173,,,3225.73817335,1648.2090327,2.173,,3225.73817335,1648.2090327,2.173,
2206.752,94.087,180.241,61.259,2.172,3239.55488006,1691.0691796,1.91568441974,7036.31319949,3673.00225809,0.133699910647,2.6713919857,1.09,0.315792662552,1.0,3239.55488006,1691.0691796,2.172,,,3239.55488006,1691.0691796,2.172,,3239.55488006,1691.0691796,2.172,
2206.9045,94.033,177.889,63.383,2.173,3241.41524784,1713.42803658,1.89177203748,7043.59533355,3723.2791235,0.162897793663,2.67606364699,1.09,0.317177465067,1.0,3241.41524784,1713.42803658,2.173,,,3241.41524784,1713.42803658,2.173,,3241.41524784,1713.42803658,2.173,
2207.0569,94.385,179.058,64.936,2.178,3229.32669386,1702.24173173,1.8971022938,7033.47353923,3707.48249171,0.184246339955,2.67947941439,1.09,0.315499156423,1.0,3229.32669386,1702.24173173,2.178,,,3229.32669386,1702.24173173,2.178,,3229.32669386,1702.24173173,2.178,
2207.2092,94.745,180.102,64.396,2.186,3217.05630904,1692.37432122,1.90091297694,7032.48509156,3699.53026618,0.176823149357,2.6782917039,1.09,0.309950434602,1.0,3217.05630904,1692.37432122,2.186,,,3217.05630904,1692.37432122,2.186,,3217.05630904,1692.37432122,2.186,
2207.3616,94.848,180.811,62.512,2.186,3213.56275304,1685.73814646,1.90632380229,7024.84817814,3685.02358817,0.150924462162,2.67414791395,1.09,0.308145413473,1.0,3213.56275304,1685.73814646,2.186,,,3213.56275304,1685.73814646,2.186,,3213.56275304,1685.73814646,2.186,
2207.5139,94.657,180.816,61.309,2.179,3220.04711749,1685.69153172,1.91022322702,7016.482669,3673.12184762,0.134387243109,2.6715019589,1.09,0.311414068207,1.0,3220.04711749,1685.69153172,2.179,,,3220.04711749,1685.69153172,2.179,,3220.04711749,1685.69153172,2.179,
2207.6665,94.17,180.417,61.473,2.18,3236.69958586,1689.41951147,1.91586492514,7056.00509716,3682.93453499,0.136641693587,2.67186267097,1.09,0.310938920299,1.0,3236.69958586,1689.41951147,2.18,,,3236.69958586,1689.41951147,2.18,,3236.69958586,1689.41951147,2.18,
2207.8188,93.779,180.174,61.405,2.186,3250.19460647,1691.69802524,1.92126168972,7104.92540974,3698.05188318,0.135706921438,2.67171310743,1.09,0.307080408671,1.0,3250.19460647,1691.69802524,2.186,,,3250.19460647,1691.69802524,2.186,,3250.19460647,1691.69802524,2.186,
2207.9712,93.637,180.249,60.438,2.184,3255.12350887,1690.99412479,1.92497623803,7109.18974337,3693.13116855,0.122413911609,2.66958622586,1.09,0.307413560532,1.0,3255.12350887,1690.99412479,2.184,,,3255.12350887,1690.99412479,2.184,,3255.12350887,1690.99412479,2.184,
2208.1235,93.763,180.112,59.655,2.178,3250.74922944,1692.28035889,1.92092829794,7080.13182172,3685.78662166,0.111650285243,2.66786404564,1.09,0.310460237048,1.0,3250.74922944,1692.28035889,2.178,,,3250.74922944,1692.28035889,2.178,,3250.74922944,1692.28035889,2.178,
2208.2761,94.126,179.972,61.434,2.177,3238.21260863,1693.59678172,1.91203280709,7049.58884899,3686.96019381,0.136105574266,2.67177689188,1.09,0.312798154039,1.0,3238.21260863,1693.59678172,2.177,,,3238.21260863,1693.59678172,2.177,,3238.21260863,1693.59678172,2.177,
2208.4285,94.76,179.496,64.226,2.179,3216.54706627,1698.08797968,1.89421696919,7008.85605741,3700.13370771,0.174486218984,2.67791779504,1.09,0.314196236478,1.0,3216.54706627,1698.08797968,2.179,,,3216.54706627,1698.08797968,2.179,,3216.54706627,1698.08797968,2.179,
2208.5808,95.271,179.094,66.049,2.179,3199.2946437,1701.89956112,1.87983751614,6971.26302862,3708.43914369,0.199546360575,2.68192741769,1.09,0.315923585524,1.0,3199.2946437,1701.89956112,2.179,,,3199.2946437,1701.89956112,2.179,,3199.2946437,1701.89956112,2.179,
2208.7332,95.483,177.75,66.715,2.175,3192.19128012,1714.76793249,1.86158792665,6943.01603427,3729.62025316,0.208701628978,2.68339226064,1.09,0.319062840454,1.0,3192.19128012,1714.76793249,2.175,,,3192.19128012,1714.76793249,2.175,,3192.19128012,1714.76793249,2.175,
2208.8857,95.343,177.164,66.356,2.174,3196.87863818,1720.43981847,1.85817522,6950.0141594,3740.23616536,0.203766581896,2.6826026531,1.09,0.3193531369,1.0,3196.87863818,1720.43981847,2.174,,,3196.87863818,1720.43981847,2.174,,3196.87863818,1720.43981847,2.174,
2209.0381,94.904,176.484,66.251,2.177,3211.66652617,1727.06874278,1.85960549608,6991.79802748,3759.82865302,0.202323183724,2.6823717094,1.09,0.317370439586,1.0,3211.66652617,1727.06874278,2.177,,,3211.66652617,1727.06874278,2.177,,3211.66652617,1727.06874278,2.177,
2209.1904,94.215,175.278,66.495,2.181,3235.15363796,1738.95183651,1.8604043942,7055.87008438,3792.65395543,0.205677366142,2.68290837858,1.09,0.315089295361,1.0,3235.15363796,1738.95183651,2.181,,,3235.15363796,1738.95183651,2.181,,3235.15363796,1738.95183651,2.181,
2209.3428,93.625,174.414,67.188,2.185,3255.54072096,1747.56613575,1.86289986649,7113.3564753,3818.4320066,0.215203794075,2.68443260705,1.09,0.313235319475,1.0,3255.54072096,1747.56613575,2.185,,,3255.54072096,1747.56613575,2.185,,3255.54072096,1747.56613575,2.185,
2209.4951,93.279,173.786,67.818,2.188,3267.61650532,1753.88121022,1.86307743436,7149.54491365,3837.49208797,0.223864183105,2.6858182693,1.09,0.311951729639,1.0,3267.61650532,1753.88121022,2.188,,,3267.61650532,1753.88121022,2.188,,3267.61650532,1753.88121022,2.188,
2209.6477,93.09,173.682,66.532,2.19,3274.2507251,1754.9314264,1.86574282952,7170.60908798,3843.29982382,0.206185992164,2.68298975875,1.09,0.30947453117,1.0,3274.2507251,1754.9314264,2.19,,,3274.2507251,1754.9314264,2.19,,3274.2507251,1754.9314264,2.19,
2209.8,93.005,173.873,63.747,2.192,3277.24315897,1753.00362909,1.8695016397,7183.71700446,3842.58395496,0.167901573991,2.67686425184,1.09,0.305548663836,1.0,3277.24315897,1753.00362909,2.192,,,3277.24315897,1753.00362909,2.192,,3277.24315897,1753.00362909,2.192,
2209.9524,92.931,173.998,63.894,2.19,3279.85279401,1751.74427292,1.87233538862,7182.87761888,3836.3199577,0.169922331432,2.67718757303,1.09,0.306950218933,1.0,3279.85279401,1751.74427292,2.19,,,3279.85279401,1751.74427292,2.19,,3279.85279401,1751.74427292,2.19,
2210.1047,92.846,174.485,65.827,2.186,3282.85548112,1746.85503052,1.87929474614,7176.32208173,3818.62509671,0.19649460444,2.68143913671,1.09,0.311315164546,1.0,3282.85548112,1746.85503052,2.186,,,3282.85548112,1746.85503052,2.186,,3282.85548112,1746.85503052,2.186,
2210.2573,92.714,174.599,65.282,2.184,3287.52939146,1745.71446572,1.88319994823,7179.96419095,3812.64039313,0.189002680597,2.6802404289,1.09,0.312053712054,1.0,3287.52939146,1745.71446572,2.184,,,3287.52939146,1745.71446572,2.184,,3287.52939146,1745.71446572,2.184,
2210.4097,92.648,174.262,64.622,2.186,3289.87134099,1749.09045001,1.88090406701,7191.6587514,3823.51172373,0.179929892089,2.67878878273,1.09,0.310166328016,1.0,3289.87134099,1749.09045001,2.186,,,3289.87134099,1749.09045001,2.186,,3289.87134099,1749.09045001,2.186,
2210.562,92.749,173.678,63.389,2.196,3286.28880096,1754.97184445,1.87255927288,7216.6902069,3853.91817041,0.162980273558,2.67607684377,1.09,0.30268195747,1.0,3286.28880096,1754.97184445,2.196,,,3286.28880096,1754.97184445,2.196,,3286.28880096,1754.97184445,2.196,
2210.7144,93.013,173.364,61.95,2.206,3276.96128498,1758.15048107,1.8638684915,7228.97659467,3878.47996124,0.143198845281,2.67291181525,1.09,0.294970200328,1.0,3276.96128498,1758.15048107,2.206,,,3276.96128498,1758.15048107,2.206,,3276.96128498,1758.15048107,2.206,
