%Depth:M	   Sw_deep:fract	Sw_x:fract
2253.0752	1.0000	1.0000
2253.2275	1.0000	1.0000
2253.3801	1.0000	1.0000
2253.5325	1.0000	1.0000
2253.6848	1.0000	1.0000
2253.8372	1.0000	1.0000
2253.9897	1.0000	1.0000
2254.1421	1.0000	1.0000
2254.2944	1.0000	1.0000
2254.4468	1.0000	1.0000
2254.5991	1.0000	1.0000
2254.7517	1.0000	1.0000
2254.9041	1.0000	1.0000
2255.0564	1.0000	1.0000
2255.2087	1.0000	1.0000
2255.3613	1.0000	1.0000
2255.5137	1.0000	1.0000
2255.6660	1.0000	1.0000
2255.8184	1.0000	1.0000
2255.9709	1.0000	1.0000
2256.1233	1.0000	1.0000
2256.2756	1.0000	1.0000
2256.4280	1.0000	1.0000
2256.5803	1.0000	1.0000
2256.7329	1.0000	1.0000
2256.8853	1.0000	1.0000
2257.0376	1.0000	1.0000
2257.1899	1.0000	1.0000
2257.3425	1.0000	1.0000
2257.4949	1.0000	1.0000
2257.6472	1.0000	1.0000
2257.7996	1.0000	1.0000
2257.9521	1.0000	1.0000
2258.1045	1.0000	1.0000
2258.2568	1.0000	1.0000
2258.4092	1.0000	1.0000
2258.5615	1.0000	1.0000
2258.7141	1.0000	1.0000
2258.8665	1.0000	1.0000
2259.0188	1.0000	1.0000
2259.1711	1.0000	1.0000
2259.3237	1.0000	1.0000
2259.4761	1.0000	1.0000
2259.6284	1.0000	1.0000
2259.7808	1.0000	1.0000
2259.9333	1.0000	1.0000
2260.0857	1.0000	1.0000
2260.2380	1.0000	1.0000
2260.3904	1.0000	1.0000
2260.5427	1.0000	1.0000
2260.6953	1.0000	1.0000
2260.8477	1.0000	1.0000
2261.0000	1.0000	1.0000
2261.1523	1.0000	1.0000
2261.3049	1.0000	1.0000
2261.4573	1.0000	1.0000
2261.6096	1.0000	1.0000
2261.7620	1.0000	1.0000
2261.9143	1.0000	1.0000
2262.0669	0.9320	1.0000
2262.2192	1.0000	1.0000
2262.3716	1.0000	1.0000
2262.5239	1.0000	1.0000
2262.6765	1.0000	1.0000
2262.8289	1.0000	1.0000
2262.9812	1.0000	1.0000
2263.1335	1.0000	1.0000
2263.2861	1.0000	1.0000
2263.4385	1.0000	1.0000
2263.5908	1.0000	1.0000
2263.7432	1.0000	1.0000
2263.8955	1.0000	1.0000
2264.0481	1.0000	1.0000
2264.2004	1.0000	1.0000
2264.3528	1.0000	1.0000
2264.5051	1.0000	1.0000
2264.6577	1.0000	1.0000
2264.8101	1.0000	1.0000
2264.9624	1.0000	1.0000
2265.1147	1.0000	1.0000
2265.2673	1.0000	1.0000
2265.4197	1.0000	1.0000
2265.5720	1.0000	1.0000
2265.7244	1.0000	1.0000
2265.8767	1.0000	1.0000
2266.0293	1.0000	1.0000
2266.1816	1.0000	1.0000
2266.3340	1.0000	1.0000
2266.4863	1.0000	1.0000
2266.6389	1.0000	1.0000
2266.7913	1.0000	1.0000
2266.9436	1.0000	1.0000
2267.0959	1.0000	1.0000
2267.2485	0.9870	1.0000
2267.4009	1.0000	1.0000
2267.5532	1.0000	1.0000
2267.7056	1.0000	1.0000
2267.8579	1.0000	1.0000
2268.0105	1.0000	1.0000
2268.1628	1.0000	1.0000
2268.3152	1.0000	1.0000
2268.4675	1.0000	1.0000
2268.6201	1.0000	1.0000
2268.7725	1.0000	1.0000
2268.9248	1.0000	1.0000
2269.0771	1.0000	1.0000
2269.2297	1.0000	1.0000
2269.3821	1.0000	1.0000
2269.5344	1.0000	1.0000
2269.6868	1.0000	1.0000
2269.8391	1.0000	1.0000
2269.9917	1.0000	1.0000
2270.1440	1.0000	1.0000
2270.2964	1.0000	1.0000
2270.4487	1.0000	1.0000
2270.6013	1.0000	1.0000
2270.7537	1.0000	1.0000
2270.9060	1.0000	1.0000
2271.0583	1.0000	1.0000
2271.2109	1.0000	1.0000
2271.3633	1.0000	1.0000
2271.5156	1.0000	1.0000
2271.6680	1.0000	1.0000
2271.8203	1.0000	1.0000
2271.9729	1.0000	1.0000
2272.1252	1.0000	1.0000
2272.2776	1.0000	1.0000
2272.4299	1.0000	1.0000
2272.5825	1.0000	1.0000
2272.7349	1.0000	1.0000
2272.8872	1.0000	1.0000
2273.0396	1.0000	1.0000
2273.1921	1.0000	1.0000
2273.3445	1.0000	1.0000
2273.4968	1.0000	1.0000
2273.6492	1.0000	1.0000
2273.8015	1.0000	1.0000
2273.9541	1.0000	1.0000
2274.1064	1.0000	1.0000
2274.2588	1.0000	1.0000
2274.4111	1.0000	1.0000
2274.5637	1.0000	1.0000
2274.7161	1.0000	1.0000
2274.8684	1.0000	1.0000
2275.0208	1.0000	1.0000
2275.1733	1.0000	1.0000
2275.3257	1.0000	1.0000
2275.4780	1.0000	1.0000
2275.6304	1.0000	1.0000
2275.7827	1.0000	1.0000
2275.9353	1.0000	1.0000
2276.0876	1.0000	1.0000
2276.2400	1.0000	1.0000
2276.3923	1.0000	1.0000
2276.5449	1.0000	1.0000
2276.6973	1.0000	1.0000
2276.8496	1.0000	1.0000
2277.0020	1.0000	1.0000
2277.1545	1.0000	1.0000
2277.3069	1.0000	1.0000
2277.4592	1.0000	1.0000
2277.6116	1.0000	1.0000
2277.7639	1.0000	1.0000
2277.9165	1.0000	1.0000
2278.0688	1.0000	1.0000
2278.2212	1.0000	1.0000
2278.3735	1.0000	1.0000
2278.5261	1.0000	1.0000
2278.6785	0.9870	1.0000
2278.8308	1.0000	1.0000
2278.9832	1.0000	1.0000
2279.1357	1.0000	1.0000
2279.2881	1.0000	1.0000
2279.4404	1.0000	1.0000
2279.5928	1.0000	1.0000
2279.7451	1.0000	1.0000
2279.8977	1.0000	1.0000
2280.0500	1.0000	1.0000
2280.2024	1.0000	1.0000
2280.3547	1.0000	1.0000
2280.5073	1.0000	1.0000
2280.6597	1.0000	1.0000
2280.8120	1.0000	1.0000
2280.9644	1.0000	1.0000
2281.1169	1.0000	1.0000
2281.2693	1.0000	1.0000
2281.4216	1.0000	1.0000
2281.5740	1.0000	1.0000
2281.7263	1.0000	1.0000
2281.8789	1.0000	1.0000
2282.0312	1.0000	1.0000
2282.1836	1.0000	1.0000
2282.3359	1.0000	1.0000
2282.4885	1.0000	1.0000
2282.6409	1.0000	1.0000
2282.7932	1.0000	1.0000
2282.9456	1.0000	1.0000
2283.0981	1.0000	1.0000
2283.2505	1.0000	1.0000
2283.4028	1.0000	1.0000
2283.5552	1.0000	1.0000
2283.7075	1.0000	1.0000
2283.8601	1.0000	1.0000
2284.0125	1.0000	1.0000
2284.1648	1.0000	1.0000
2284.3171	1.0000	1.0000
2284.4697	1.0000	1.0000
2284.6221	1.0000	1.0000
2284.7744	1.0000	1.0000
2284.9268	1.0000	1.0000
2285.0793	1.0000	1.0000
2285.2317	1.0000	1.0000
2285.3840	1.0000	1.0000
2285.5364	1.0000	1.0000
2285.6887	1.0000	1.0000
2285.8413	1.0000	1.0000
2285.9937	1.0000	1.0000
2286.1460	1.0000	1.0000
2286.2983	1.0000	1.0000
2286.4509	1.0000	1.0000
2286.6033	1.0000	1.0000
2286.7556	1.0000	1.0000
2286.9080	1.0000	1.0000
2287.0605	1.0000	1.0000
2287.2129	1.0000	1.0000
2287.3652	1.0000	1.0000
2287.5176	1.0000	1.0000
2287.6699	1.0000	1.0000
2287.8225	1.0000	1.0000
2287.9749	1.0000	1.0000
2288.1272	1.0000	1.0000
2288.2795	1.0000	1.0000
2288.4321	1.0000	1.0000
2288.5845	1.0000	1.0000
2288.7368	1.0000	1.0000
2288.8892	1.0000	1.0000
2289.0417	1.0000	1.0000
2289.1941	1.0000	1.0000
2289.3464	1.0000	1.0000
2289.4988	1.0000	1.0000
2289.6511	1.0000	1.0000
2289.8037	1.0000	1.0000
2289.9561	1.0000	1.0000
2290.1084	1.0000	1.0000
2290.2607	1.0000	1.0000
2290.4133	1.0000	1.0000
2290.5657	1.0000	1.0000
2290.7180	1.0000	1.0000
2290.8704	1.0000	1.0000
2291.0229	1.0000	1.0000
2291.1753	1.0000	1.0000
2291.3276	1.0000	1.0000
2291.4800	1.0000	1.0000
2291.6323	1.0000	1.0000
2291.7849	1.0000	1.0000
2291.9373	1.0000	1.0000
2292.0896	1.0000	1.0000
2292.2419	1.0000	1.0000
2292.3945	1.0000	1.0000
2292.5469	1.0000	1.0000
2292.6992	1.0000	1.0000
2292.8516	1.0000	1.0000
2293.0042	1.0000	1.0000
2293.1565	1.0000	1.0000
2293.3088	1.0000	1.0000
2293.4612	1.0000	1.0000
2293.6135	1.0000	1.0000
2293.7661	1.0000	1.0000
2293.9185	1.0000	1.0000
2294.0708	1.0000	1.0000
2294.2231	1.0000	1.0000
2294.3757	1.0000	1.0000
2294.5281	1.0000	1.0000
2294.6804	1.0000	1.0000
2294.8328	1.0000	1.0000
2294.9851	1.0000	1.0000
2295.1377	1.0000	1.0000
2295.2900	1.0000	1.0000
2295.4424	1.0000	1.0000
2295.5947	1.0000	1.0000
2295.7473	1.0000	1.0000
2295.8997	1.0000	1.0000
2296.0520	1.0000	1.0000
2296.2043	1.0000	1.0000
2296.3569	1.0000	1.0000
2296.5093	1.0000	1.0000
2296.6616	1.0000	1.0000
2296.8140	1.0000	1.0000
2296.9663	1.0000	1.0000
2297.1189	1.0000	1.0000
2297.2712	1.0000	1.0000
2297.4236	1.0000	1.0000
2297.5759	1.0000	1.0000
2297.7285	1.0000	1.0000
2297.8809	1.0000	1.0000
2298.0332	1.0000	1.0000
2298.1855	1.0000	1.0000
2298.3381	1.0000	1.0000
2298.4905	1.0000	1.0000
2298.6428	1.0000	1.0000
2298.7952	1.0000	1.0000
2298.9475	1.0000	1.0000
2299.1001	1.0000	1.0000
2299.2524	1.0000	1.0000
2299.4048	1.0000	1.0000
2299.5571	1.0000	1.0000
2299.7097	1.0000	1.0000
2299.8621	1.0000	1.0000
2300.0144	1.0000	1.0000
2300.1667	1.0000	1.0000
2300.3193	1.0000	1.0000
2300.4717	1.0000	1.0000
2300.6240	1.0000	1.0000
2300.7764	1.0000	1.0000
2300.9287	1.0000	1.0000
2301.0813	1.0000	1.0000
2301.2336	1.0000	1.0000
2301.3860	1.0000	1.0000
2301.5383	1.0000	1.0000
2301.6909	1.0000	1.0000
2301.8433	1.0000	1.0000
2301.9956	1.0000	1.0000
2302.1479	1.0000	1.0000
2302.3005	1.0000	1.0000
2302.4529	1.0000	1.0000
2302.6052	1.0000	1.0000
2302.7576	1.0000	1.0000
2302.9099	1.0000	1.0000
2303.0625	1.0000	1.0000
2303.2148	1.0000	1.0000
2303.3672	1.0000	1.0000
2303.5195	0.9910	1.0000
2303.6721	0.8490	1.0000
2303.8245	0.7590	1.0000
2303.9768	0.6940	0.9430
2304.1292	0.6860	0.9530
2304.2817	0.6910	0.9520
2304.4341	0.6940	0.9350
2304.5864	0.6990	0.9230
2304.7388	0.7230	0.9290
2304.8911	0.7720	0.9390
2305.0437	0.8030	0.9570
2305.1960	0.8340	0.9830
2305.3484	0.8490	0.9880
2305.5007	0.8780	1.0000
2305.6533	0.9100	1.0000
2305.8057	0.9470	1.0000
2305.9580	1.0000	1.0000
2306.1104	1.0000	1.0000
2306.2629	1.0000	1.0000
2306.4153	1.0000	1.0000
2306.5676	1.0000	1.0000
2306.7200	1.0000	1.0000
2306.8723	1.0000	1.0000
2307.0249	1.0000	1.0000
2307.1772	1.0000	1.0000
2307.3296	1.0000	1.0000
2307.4819	1.0000	1.0000
2307.6345	1.0000	1.0000
2307.7869	1.0000	1.0000
2307.9392	1.0000	1.0000
2308.0916	1.0000	1.0000
2308.2441	1.0000	1.0000
2308.3965	1.0000	1.0000
2308.5488	1.0000	1.0000
2308.7012	1.0000	1.0000
2308.8535	1.0000	1.0000
2309.0061	1.0000	1.0000
2309.1584	1.0000	1.0000
2309.3108	1.0000	1.0000
2309.4631	1.0000	1.0000
2309.6157	1.0000	1.0000
2309.7681	1.0000	1.0000
2309.9204	1.0000	1.0000
2310.0728	1.0000	1.0000
2310.2253	1.0000	1.0000
2310.3777	1.0000	1.0000
2310.5300	1.0000	1.0000
2310.6824	1.0000	1.0000
2310.8347	1.0000	1.0000
2310.9873	1.0000	1.0000
2311.1396	1.0000	1.0000
2311.2920	1.0000	1.0000
2311.4443	1.0000	1.0000
2311.5969	1.0000	1.0000
2311.7493	1.0000	1.0000
2311.9016	1.0000	1.0000
2312.0540	1.0000	1.0000
2312.2065	1.0000	1.0000
2312.3589	1.0000	1.0000
2312.5112	1.0000	1.0000
2312.6636	1.0000	1.0000
2312.8159	1.0000	1.0000
2312.9685	1.0000	1.0000
2313.1208	1.0000	1.0000
2313.2732	1.0000	1.0000
2313.4255	1.0000	1.0000
2313.5781	1.0000	1.0000
2313.7305	1.0000	1.0000
2313.8828	1.0000	1.0000
2314.0352	1.0000	1.0000
2314.1877	1.0000	1.0000
2314.3401	1.0000	1.0000
2314.4924	1.0000	1.0000
2314.6448	1.0000	1.0000
2314.7971	1.0000	1.0000
2314.9497	1.0000	1.0000
2315.1021	1.0000	1.0000
2315.2544	1.0000	1.0000
2315.4067	1.0000	1.0000
2315.5593	1.0000	1.0000
2315.7117	1.0000	1.0000
2315.8640	1.0000	1.0000
2316.0164	1.0000	1.0000
2316.1689	1.0000	1.0000
2316.3213	1.0000	1.0000
2316.4736	1.0000	1.0000
2316.6260	1.0000	1.0000
2316.7783	1.0000	1.0000
2316.9309	1.0000	1.0000
2317.0833	1.0000	1.0000
2317.2356	1.0000	1.0000
2317.3879	1.0000	1.0000
2317.5405	1.0000	1.0000
2317.6929	1.0000	1.0000
2317.8452	1.0000	1.0000
2317.9976	1.0000	1.0000
2318.1501	1.0000	1.0000
2318.3025	1.0000	1.0000
2318.4548	1.0000	1.0000
2318.6072	1.0000	1.0000
2318.7595	1.0000	1.0000
2318.9121	1.0000	1.0000
2319.0645	1.0000	1.0000
2319.2168	1.0000	1.0000
2319.3691	1.0000	1.0000
2319.5217	1.0000	1.0000
2319.6741	1.0000	1.0000
2319.8264	1.0000	1.0000
2319.9788	1.0000	1.0000
2320.1313	1.0000	1.0000
2320.2837	1.0000	1.0000
2320.4360	1.0000	1.0000
2320.5884	1.0000	1.0000
2320.7407	1.0000	1.0000
2320.8933	1.0000	1.0000
2321.0457	1.0000	1.0000
2321.1980	1.0000	1.0000
2321.3503	1.0000	1.0000
2321.5029	0.9970	1.0000
2321.6553	0.9980	1.0000
2321.8076	0.9930	1.0000
2321.9600	1.0000	1.0000
2322.1125	1.0000	1.0000
2322.2649	1.0000	1.0000
2322.4172	1.0000	1.0000
2322.5696	1.0000	1.0000
2322.7219	1.0000	1.0000
2322.8745	1.0000	1.0000
2323.0269	1.0000	1.0000
2323.1792	1.0000	1.0000
2323.3315	1.0000	1.0000
2323.4841	1.0000	1.0000
2323.6365	1.0000	1.0000
2323.7888	1.0000	1.0000
2323.9412	1.0000	1.0000
2324.0938	1.0000	1.0000
2324.2461	1.0000	1.0000
2324.3984	1.0000	1.0000
2324.5508	1.0000	1.0000
2324.7031	1.0000	1.0000
2324.8557	1.0000	1.0000
2325.0081	1.0000	1.0000
2325.1604	1.0000	1.0000
2325.3127	1.0000	1.0000
2325.4653	1.0000	1.0000
2325.6177	1.0000	1.0000
2325.7700	1.0000	1.0000
2325.9224	1.0000	1.0000
2326.0747	1.0000	1.0000
2326.2273	1.0000	1.0000
2326.3796	1.0000	1.0000
2326.5320	1.0000	1.0000
2326.6843	1.0000	1.0000
2326.8369	1.0000	1.0000
2326.9893	1.0000	1.0000
2327.1416	1.0000	1.0000
2327.2939	1.0000	1.0000
2327.4465	1.0000	1.0000
2327.5989	1.0000	1.0000
2327.7512	1.0000	1.0000
2327.9036	1.0000	1.0000
2328.0559	1.0000	1.0000
2328.2085	1.0000	1.0000
2328.3608	1.0000	1.0000
2328.5132	1.0000	1.0000
2328.6655	1.0000	1.0000
2328.8181	1.0000	1.0000
2328.9705	1.0000	1.0000
2329.1228	1.0000	1.0000
2329.2751	1.0000	1.0000
2329.4277	1.0000	1.0000
2329.5801	1.0000	1.0000
2329.7324	1.0000	1.0000
2329.8848	1.0000	1.0000
2330.0371	1.0000	1.0000
2330.1897	1.0000	1.0000
2330.3420	1.0000	1.0000
2330.4944	1.0000	1.0000
2330.6467	1.0000	1.0000
2330.7993	1.0000	1.0000
2330.9517	1.0000	1.0000
2331.1040	1.0000	1.0000
2331.2563	1.0000	1.0000
2331.4089	1.0000	1.0000
2331.5613	1.0000	1.0000
2331.7136	1.0000	1.0000
2331.8660	1.0000	1.0000
2332.0183	1.0000	1.0000
2332.1709	1.0000	1.0000
2332.3232	1.0000	1.0000
2332.4756	1.0000	1.0000
2332.6279	1.0000	1.0000
2332.7805	1.0000	1.0000
2332.9329	1.0000	1.0000
2333.0852	1.0000	1.0000
2333.2375	1.0000	1.0000
2333.3901	1.0000	1.0000
2333.5425	1.0000	1.0000
2333.6948	1.0000	1.0000
2333.8472	1.0000	1.0000
2333.9995	1.0000	1.0000
2334.1521	1.0000	1.0000
2334.3044	1.0000	1.0000
2334.4568	1.0000	1.0000
2334.6091	1.0000	1.0000
2334.7617	1.0000	1.0000
2334.9141	1.0000	1.0000
2335.0664	1.0000	1.0000
2335.2188	1.0000	1.0000
2335.3713	0.9810	1.0000
2335.5237	0.9820	1.0000
2335.6760	0.9820	1.0000
2335.8284	0.9850	1.0000
2335.9807	0.9590	1.0000
2336.1333	0.9960	1.0000
2336.2856	1.0000	1.0000
2336.4380	1.0000	1.0000
2336.5903	1.0000	1.0000
2336.7429	0.9490	1.0000
2336.8953	1.0000	1.0000
2337.0476	1.0000	1.0000
2337.2000	1.0000	1.0000
2337.3525	1.0000	1.0000
2337.5049	0.9490	1.0000
2337.6572	0.9380	1.0000
2337.8096	1.0000	1.0000
2337.9619	1.0000	1.0000
2338.1145	1.0000	1.0000
2338.2668	1.0000	1.0000
2338.4192	0.8860	1.0000
2338.5715	0.9050	1.0000
2338.7241	0.9320	1.0000
2338.8765	1.0000	1.0000
2339.0288	1.0000	1.0000
2339.1812	1.0000	1.0000
2339.3337	1.0000	1.0000
2339.4861	1.0000	1.0000
2339.6384	1.0000	1.0000
2339.7908	1.0000	1.0000
2339.9431	1.0000	1.0000
2340.0957	1.0000	1.0000
2340.2480	1.0000	1.0000
2340.4004	1.0000	1.0000
2340.5527	1.0000	1.0000
2340.7053	1.0000	1.0000
2340.8577	1.0000	1.0000
2341.0100	1.0000	1.0000
2341.1624	1.0000	1.0000
2341.3149	1.0000	1.0000
2341.4673	1.0000	1.0000
2341.6196	1.0000	1.0000
2341.7720	1.0000	1.0000
2341.9243	1.0000	1.0000
2342.0769	1.0000	1.0000
2342.2292	1.0000	1.0000
2342.3816	1.0000	1.0000
2342.5339	1.0000	1.0000
2342.6865	1.0000	1.0000
2342.8389	1.0000	1.0000
2342.9912	1.0000	1.0000
2343.1436	1.0000	1.0000
2343.2961	1.0000	1.0000
2343.4485	1.0000	1.0000
2343.6008	1.0000	1.0000
2343.7532	1.0000	1.0000
2343.9055	1.0000	1.0000
2344.0581	1.0000	1.0000
2344.2104	1.0000	1.0000
2344.3628	1.0000	1.0000
2344.5151	1.0000	1.0000
2344.6677	1.0000	1.0000
2344.8201	1.0000	1.0000
2344.9724	0.9980	1.0000
2345.1248	1.0000	1.0000
2345.2773	1.0000	1.0000
2345.4297	1.0000	1.0000
2345.5820	1.0000	1.0000
2345.7344	1.0000	1.0000
2345.8867	1.0000	1.0000
2346.0393	1.0000	1.0000
2346.1917	1.0000	1.0000
2346.3440	1.0000	1.0000
2346.4963	1.0000	1.0000
2346.6489	1.0000	1.0000
2346.8013	1.0000	1.0000
2346.9536	1.0000	1.0000
2347.1060	1.0000	1.0000
2347.2585	1.0000	1.0000
2347.4109	1.0000	1.0000
2347.5632	1.0000	1.0000
2347.7156	1.0000	1.0000
2347.8679	1.0000	1.0000
2348.0205	1.0000	1.0000
2348.1729	1.0000	1.0000
2348.3252	1.0000	1.0000
2348.4775	1.0000	1.0000
2348.6301	1.0000	1.0000
2348.7825	1.0000	1.0000
2348.9348	1.0000	1.0000
2349.0872	1.0000	1.0000
2349.2397	1.0000	1.0000
2349.3921	1.0000	1.0000
2349.5444	1.0000	1.0000
2349.6968	1.0000	1.0000
2349.8491	1.0000	1.0000
2350.0017	1.0000	1.0000
2350.1541	1.0000	1.0000
2350.3064	1.0000	1.0000
2350.4587	1.0000	1.0000
2350.6113	1.0000	1.0000
2350.7637	1.0000	1.0000
2350.9160	1.0000	1.0000
2351.0684	1.0000	1.0000
2351.2209	1.0000	1.0000
2351.3733	1.0000	1.0000
2351.5256	1.0000	1.0000
2351.6780	1.0000	1.0000
2351.8303	1.0000	1.0000
2351.9829	1.0000	1.0000
2352.1353	1.0000	1.0000
2352.2876	1.0000	1.0000
2352.4399	1.0000	1.0000
2352.5925	1.0000	1.0000
2352.7449	1.0000	1.0000
2352.8972	1.0000	1.0000
2353.0496	1.0000	1.0000
2353.2021	1.0000	1.0000
2353.3545	1.0000	1.0000
2353.5068	1.0000	1.0000
2353.6592	1.0000	1.0000
2353.8115	1.0000	1.0000
2353.9641	1.0000	1.0000
2354.1165	1.0000	1.0000
2354.2688	1.0000	1.0000
2354.4211	1.0000	1.0000
2354.5737	1.0000	1.0000
2354.7261	1.0000	1.0000
2354.8784	1.0000	1.0000
2355.0308	1.0000	1.0000
2355.1833	1.0000	1.0000
2355.3357	1.0000	1.0000
2355.4880	1.0000	1.0000
2355.6404	1.0000	1.0000
2355.7927	1.0000	1.0000
2355.9453	1.0000	1.0000
2356.0977	1.0000	1.0000
2356.2500	1.0000	1.0000
2356.4023	1.0000	1.0000
2356.5549	1.0000	1.0000
2356.7073	1.0000	1.0000
2356.8596	1.0000	1.0000
2357.0120	1.0000	1.0000
2357.1646	1.0000	1.0000
2357.3169	1.0000	1.0000
2357.4692	1.0000	1.0000
2357.6216	1.0000	1.0000
2357.7739	1.0000	1.0000
2357.9265	1.0000	1.0000
2358.0789	1.0000	1.0000
2358.2312	1.0000	1.0000
2358.3835	1.0000	1.0000
2358.5361	1.0000	1.0000
2358.6885	1.0000	1.0000
2358.8408	1.0000	1.0000
2358.9932	1.0000	1.0000
2359.1455	1.0000	1.0000
2359.2981	1.0000	1.0000
2359.4504	1.0000	1.0000
2359.6028	1.0000	1.0000
2359.7551	1.0000	1.0000
2359.9077	1.0000	1.0000
2360.0601	1.0000	1.0000
2360.2124	1.0000	1.0000
2360.3647	1.0000	1.0000
2360.5173	1.0000	1.0000
2360.6697	1.0000	1.0000
2360.8220	1.0000	1.0000
2360.9744	1.0000	1.0000
2361.1267	1.0000	1.0000
2361.2793	1.0000	1.0000
2361.4316	1.0000	1.0000
2361.5840	1.0000	1.0000
2361.7363	1.0000	1.0000
2361.8889	1.0000	1.0000
2362.0413	1.0000	1.0000
2362.1936	1.0000	1.0000
2362.3459	1.0000	1.0000
2362.4985	1.0000	1.0000
2362.6509	1.0000	1.0000
2362.8032	1.0000	1.0000
2362.9556	1.0000	1.0000
2363.1079	1.0000	1.0000
2363.2605	1.0000	1.0000
2363.4128	1.0000	1.0000
2363.5652	1.0000	1.0000
2363.7175	1.0000	1.0000
2363.8701	1.0000	1.0000
2364.0225	1.0000	1.0000
2364.1748	1.0000	1.0000
2364.3271	1.0000	1.0000
2364.4797	1.0000	1.0000
2364.6321	1.0000	1.0000
2364.7844	1.0000	1.0000
2364.9368	1.0000	1.0000
2365.0891	1.0000	1.0000
2365.2417	1.0000	1.0000
2365.3940	1.0000	1.0000
2365.5464	1.0000	1.0000
2365.6987	1.0000	1.0000
2365.8513	1.0000	1.0000
2366.0037	1.0000	1.0000
2366.1560	1.0000	1.0000
2366.3083	1.0000	1.0000
2366.4609	1.0000	1.0000
2366.6133	1.0000	1.0000
2366.7656	1.0000	1.0000
2366.9180	1.0000	1.0000
2367.0703	1.0000	1.0000
2367.2229	1.0000	1.0000
2367.3752	1.0000	1.0000
2367.5276	1.0000	1.0000
2367.6799	1.0000	1.0000
2367.8325	1.0000	1.0000
2367.9849	1.0000	1.0000
2368.1372	1.0000	1.0000
2368.2896	1.0000	1.0000
2368.4421	1.0000	1.0000
2368.5945	1.0000	1.0000
2368.7468	1.0000	1.0000
2368.8992	1.0000	1.0000
2369.0515	1.0000	1.0000
2369.2041	1.0000	1.0000
2369.3564	1.0000	1.0000
2369.5088	1.0000	1.0000
2369.6611	1.0000	1.0000
2369.8137	1.0000	1.0000
2369.9661	1.0000	1.0000
2370.1184	1.0000	1.0000
2370.2708	1.0000	1.0000
2370.4233	1.0000	1.0000
2370.5757	1.0000	1.0000
2370.7280	1.0000	1.0000
2370.8804	1.0000	1.0000
2371.0327	1.0000	1.0000
2371.1853	1.0000	1.0000
2371.3376	1.0000	1.0000
2371.4900	1.0000	1.0000
2371.6423	1.0000	1.0000
2371.7949	1.0000	1.0000
2371.9473	1.0000	1.0000
2372.0996	1.0000	1.0000
2372.2520	1.0000	1.0000
2372.4045	1.0000	1.0000
2372.5569	1.0000	1.0000
2372.7092	1.0000	1.0000
2372.8616	1.0000	1.0000
2373.0139	1.0000	1.0000
2373.1665	1.0000	1.0000
2373.3188	1.0000	1.0000
2373.4712	1.0000	1.0000
2373.6235	1.0000	1.0000
2373.7761	1.0000	1.0000
2373.9285	1.0000	1.0000
2374.0808	1.0000	1.0000
2374.2332	1.0000	1.0000
2374.3857	1.0000	1.0000
2374.5381	1.0000	1.0000
2374.6904	1.0000	1.0000
2374.8428	1.0000	1.0000
2374.9951	1.0000	1.0000
2375.1477	1.0000	1.0000
2375.3000	1.0000	1.0000
2375.4524	1.0000	1.0000
2375.6047	1.0000	1.0000
2375.7573	1.0000	1.0000
2375.9097	1.0000	1.0000
2376.0620	1.0000	1.0000
2376.2144	1.0000	1.0000
2376.3669	1.0000	1.0000
2376.5193	1.0000	1.0000
2376.6716	1.0000	1.0000
2376.8240	1.0000	1.0000
2376.9763	1.0000	1.0000
2377.1289	1.0000	1.0000
2377.2812	1.0000	1.0000
2377.4336	1.0000	1.0000
2377.5859	1.0000	1.0000
2377.7385	1.0000	1.0000
2377.8909	1.0000	1.0000
2378.0432	1.0000	1.0000
2378.1956	1.0000	1.0000
2378.3481	1.0000	1.0000
2378.5005	1.0000	1.0000
2378.6528	1.0000	1.0000
2378.8052	1.0000	1.0000
2378.9575	1.0000	1.0000
2379.1101	1.0000	1.0000
2379.2625	1.0000	1.0000
2379.4148	1.0000	1.0000
2379.5671	1.0000	1.0000
2379.7197	1.0000	1.0000
2379.8721	1.0000	1.0000
2380.0244	1.0000	1.0000
2380.1768	1.0000	1.0000
2380.3293	1.0000	1.0000
2380.4817	1.0000	1.0000
2380.6340	1.0000	1.0000
2380.7864	1.0000	1.0000
2380.9387	1.0000	1.0000
2381.0913	1.0000	1.0000
2381.2437	1.0000	1.0000
2381.3960	1.0000	1.0000
2381.5483	1.0000	1.0000
2381.7009	1.0000	1.0000
2381.8533	1.0000	1.0000
2382.0056	1.0000	1.0000
2382.1580	1.0000	1.0000
2382.3105	1.0000	1.0000
2382.4629	0.9870	1.0000
2382.6152	1.0000	1.0000
2382.7676	0.9980	1.0000
2382.9199	1.0000	1.0000
2383.0725	1.0000	1.0000
2383.2249	1.0000	1.0000
2383.3772	1.0000	1.0000
2383.5295	1.0000	1.0000
2383.6821	1.0000	1.0000
2383.8345	1.0000	1.0000
2383.9868	1.0000	1.0000
2384.1392	1.0000	1.0000
2384.2917	0.9890	1.0000
2384.4441	1.0000	1.0000
2384.5964	1.0000	1.0000
2384.7488	1.0000	1.0000
2384.9011	1.0000	1.0000
2385.0537	1.0000	1.0000
2385.2061	1.0000	1.0000
2385.3584	1.0000	1.0000
2385.5107	1.0000	1.0000
2385.6633	1.0000	1.0000
2385.8157	1.0000	1.0000
2385.9680	1.0000	1.0000
