DEPTH,FACIES,PHIE,RHO,RHO_FRMB,RHO_FRMG,RHO_FRMO,VP,VP_FRMB,VP_FRMG,VP_FRMO,VS,VSH,VS_FRMB,VS_FRMG,VS_FRMO,WELL,IP,IS,VPVS,PR,IP_FRMB,IS_FRMB,VPVS_FRMB,PR_FRMB,IP_FRMO,IS_FRMO,VPVS_FRMO,PR_FRMO,IP_FRMG,IS_FRMG,VPVS_FRMG,PR_FRMG
2109.87451,SH,0.2919236655952497,2.2216,,,,2257.79,,,,959.26316,0.2383298683404678,,,,qsiwell3_frm,5015.906264,2131.099036256,2.3536711239906265,0.3898622073984221,,,,,,,,,,,,
2110.02686,SH,0.2962256692633311,2.2149,,,,2268.3900000000003,,,,967.7855600000004,0.2398855257206707,,,,qsiwell3_frm,5024.257011000001,2143.5482368440007,2.3438973402330983,0.3887369466180513,,,,,,,,,,,,
2110.1792,SH,0.2962423618808163,2.216,,,,2342.36,,,,1027.25744,0.2498914666247351,,,,qsiwell3_frm,5190.669760000001,2276.4024870400003,2.2802073840419204,0.38093383254810825,,,,,,,,,,,,
2108.50269,SH,0.2748680256946912,2.249,,,,2306.91,,,,998.75564,0.2395608753698386,,,,qsiwell3_frm,5188.24059,2246.20143436,2.3097842030709335,0.38466248840426603,,,,,,,,,,,,
2102.55908,SH,0.2919540796233489,2.2248,,,,2169.39,,,,888.18956,0.2670056713653309,,,,qsiwell3_frm,4826.458872,1976.044133088,2.442485363147029,0.39930996614714204,,,,,,,,,,,,
2106.52148,SH,0.3445391468263586,2.1412,,,,2111.17,,,,841.3806800000002,0.2734819031358806,,,,qsiwell3_frm,4520.437204,1801.5643120160005,2.5091733744112115,0.4055882507518857,,,,,,,,,,,,
2106.2168,SH,0.3160632982038732,2.1881,,,,2082.32,,,,818.1852800000001,0.2847371064841802,,,,qsiwell3_frm,4556.324392,1790.2712111680003,2.545047009401098,0.4087135521614107,,,,,,,,,,,,
2102.86401,SH,0.2817353884197333,2.2452,,,,2192.8099999999995,,,,819.2708899999996,0.3020057421667372,,,,qsiwell3_frm,4923.297011999999,1839.427002227999,2.6765384035553867,0.4188819706524194,,,,,,,,,,,,
2103.01636,SH,0.2836022976386972,2.2423,,,,2161.77,,,,795.40113,0.3029007508846845,,,,qsiwell3_frm,4847.336871,1783.527953799,2.7178362193174155,0.4217114958662741,,,,,,,,,,,,
2103.1687,SH,0.2795720013135646,2.2466,,,,2202.71,,,,914.9788399999998,0.2839659385535564,,,,qsiwell3_frm,4948.608286,2055.5914619439995,2.4073890058484855,0.39573605997509215,,,,,,,,,,,,
2103.32129,SH,0.2757058532293524,2.2532,,,,2255.69,,,,957.5747600000002,0.2873584853807924,,,,qsiwell3_frm,5082.520708,2157.6074492320004,2.355628086939133,0.3900853388942204,,,,,,,,,,,,
2103.47363,SH,0.2763087396998733,2.2505,,,,2206.7000000000003,,,,918.1868000000004,0.2724023667109254,,,,qsiwell3_frm,4966.178350000001,2066.379393400001,2.403323593848223,0.3953091001244496,,,,,,,,,,,,
2103.6259800000003,SH,0.2880073520261333,2.2303,,,,2144.59,,,,868.2503600000002,0.2597592584433391,,,,qsiwell3_frm,4783.079077,1936.4587779080007,2.470013372640582,0.4019793517505397,,,,,,,,,,,,
2103.77832,SH,0.3013511463102449,2.2035,,,,2171.33,,,,889.7493200000001,0.2111914672809433,,,,qsiwell3_frm,4784.5256549999995,1960.5626266200004,2.4403839948986974,0.39910147935273427,,,,,,,,,,,,
2103.93091,SH,0.3233949664064975,2.1683,,,,2200.72,,,,913.37888,0.2105747302922805,,,,qsiwell3_frm,4771.8211759999995,1980.479425504,2.4094272904580407,0.3959490871126066,,,,,,,,,,,,
2104.08325,SH,0.3210102508872651,2.172,,,,2239.1200000000003,,,,944.2524800000004,0.2096496248092864,,,,qsiwell3_frm,4863.3686400000015,2050.9163865600012,2.3713149262790387,0.39184826826756397,,,,,,,,,,,,
2104.2356,SH,0.300322026837247,2.2093,,,,2337.87,,,,1023.64748,0.2483496241530782,,,,qsiwell3_frm,5165.056191,2261.5443775639997,2.2838624093520945,0.3814049482778208,,,,,,,,,,,,
2106.36914,SH,0.3372125727943469,2.1564,,,,2071.71,,,,726.14499,0.306014532593045,,,,qsiwell3_frm,4467.435444000001,1565.8590564360002,2.85302526152525,0.42996956757571786,,,,,,,,,,,,
2104.38794,SH,0.2763718841809446,2.2464,,,,2344.62,,,,1029.07448,0.2378650953458116,,,,qsiwell3_frm,5266.954368,2311.712911872,2.2783773629290662,0.3806968281016909,,,,,,,,,,,,
2104.69287,SH,0.2651690170103347,2.2622,,,,2268.28,,,,967.6971199999998,0.2199797226745919,,,,qsiwell3_frm,5131.303016000001,2189.1244248639996,2.3439978823125984,0.3887486150408118,,,,,,,,,,,,
2104.84521,SH,0.259927421297953,2.2689,,,,2313.4700000000003,,,,1004.0298800000004,0.2059492028773099,,,,qsiwell3_frm,5249.032083,2278.0433947320007,2.3041844133164635,0.38397095422298827,,,,,,,,,,,,
2104.99756,SH,0.2577417192484943,2.2724,,,,2274.63,,,,972.8025199999996,0.2061031404296801,,,,qsiwell3_frm,5168.8692120000005,2210.5964464479994,2.338223794897243,0.388075333735632,,,,,,,,,,,,
2105.1499,SH,0.2670838396365432,2.2624,,,,2296.05,,,,990.0242000000004,0.2477328871644155,,,,qsiwell3_frm,5194.58352,2239.830750080001,2.319185733035616,0.3858088350674662,,,,,,,,,,,,
2105.30249,SH,0.2885071423621955,2.2305,,,,2144.59,,,,868.2503600000002,0.2685475138369877,,,,qsiwell3_frm,4783.507995000001,1936.6324279800006,2.470013372640582,0.4019793517505397,,,,,,,,,,,,
2105.45483,SH,0.3044011481008631,2.2054,,,,2155.97,,,,877.3998799999999,0.2719400606642237,,,,qsiwell3_frm,4754.7762379999995,1935.017695352,2.4572262307580894,0.400753494340586,,,,,,,,,,,,
2105.60718,SH,0.3151572384184859,2.1855,,,,2100.26,,,,832.6090400000003,0.2477328871644155,,,,qsiwell3_frm,4590.118230000001,1819.6670569200007,2.522504439778842,0.40676909769616276,,,,,,,,,,,,
2105.75952,SH,0.322719741674756,2.1723,,,,2105.7000000000003,,,,836.9828000000002,0.2375567268514802,,,,qsiwell3_frm,4574.21211,1818.1777364400004,2.5158223084154177,0.40618013740616715,,,,,,,,,,,,
2105.91211,SH,0.3216255121453014,2.1744,,,,2171.33,,,,889.7493200000001,0.2407943493471641,,,,qsiwell3_frm,4721.339951999999,1934.6709214080001,2.4403839948986974,0.39910147935273427,,,,,,,,,,,,
2106.06445,SH,0.3121239820680609,2.1921,,,,2206.7000000000003,,,,918.1868000000004,0.2636141113172767,,,,qsiwell3_frm,4837.307070000001,2012.757284280001,2.403323593848223,0.3953091001244496,,,,,,,,,,,,
2104.54028,SH,0.269477911880843,2.2583,,,,2278.88,,,,976.21952,0.2454198767621347,,,,qsiwell3_frm,5146.394704,2204.596542016,2.334392985708788,0.38762506068083846,,,,,,,,,,,,
2127.55273,SH,0.2402743982829261,2.3003,,,,2374.2900000000004,,,,1052.9291600000004,0.2067198774183429,,,,qsiwell3_frm,5461.579287000001,2422.052946748001,2.2549380245105946,0.37759335295492286,,,,,,,,,,,,
2154.98486,SH,0.2812917750059747,2.2443,,,,2331.17,,,,1018.26068,0.2879747289798642,,,,qsiwell3_frm,5231.844831,2285.282444124,2.2893646448176708,0.3821085724118165,,,,,,,,,,,,
2127.85767,SH,0.2265294211335877,2.3213,,,,2324.5,,,,1012.898,0.1994734644963511,,,,qsiwell3_frm,5395.86185,2351.2401274,2.294900374963718,0.38280978258798193,,,,,,,,,,,,
2147.97437,SH,0.233489646970435,2.3175,,,,2434.75,,,,1101.5390000000002,0.2588341529603449,,,,qsiwell3_frm,5642.533125,2552.8166325,2.2103166569681143,0.3713164237530384,,,,,,,,,,,,
2148.12671,SH,0.2261116022418564,2.3297,,,,2466.75,,,,1127.267,0.2619410272144324,,,,qsiwell3_frm,5746.787475,2626.1939299,2.1882570854997083,0.3680205670243446,,,,,,,,,,,,
2148.2793,SH,0.2253474014110295,2.3327,,,,2458.24,,,,1120.42496,0.2762685675454543,,,,qsiwell3_frm,5734.336447999999,2613.615304192,2.194024667211983,0.36889524611746766,,,,,,,,,,,,
2148.43164,SH,0.2252950069809151,2.3337,,,,2570.8,,,,1210.9232000000002,0.2836580634488159,,,,qsiwell3_frm,5999.47596,2825.93147184,2.1230082964799086,0.3574346772353055,,,,,,,,,,,,
2148.58398,SH,0.2231506387249063,2.3372,,,,2588.53,,,,1225.1781200000005,0.2841203694955175,,,,qsiwell3_frm,6049.912316000001,2863.4863020640014,2.1127785076671133,0.35565124047322255,,,,,,,,,,,,
2148.73633,SH,0.2211493597867353,2.3397,,,,2545.25,,,,1190.381,0.278399023799091,,,,qsiwell3_frm,5955.121425,2785.1344257000005,2.138180968950277,0.36001525829131215,,,,,,,,,,,,
2148.88892,SH,0.2242770690254732,2.3334,,,,2511.17,,,,1162.98068,0.2680743532192857,,,,qsiwell3_frm,5859.564078,2713.6991187119997,2.1592534108133252,0.36347658005521466,,,,,,,,,,,,
2149.04126,SH,0.2330036351291948,2.3186,,,,2478.05,,,,1136.3522000000005,0.2614555318569571,,,,qsiwell3_frm,5745.60673,2634.746210920001,2.180705946624646,0.36686117098003407,,,,,,,,,,,,
2149.1936,SH,0.2413923810146369,2.3052,,,,2454.35,,,,1117.2974000000002,0.2617634069616975,,,,qsiwell3_frm,5657.7676200000005,2575.5939664800003,2.1966846069810955,0.369295509102173,,,,,,,,,,,,
2149.34595,SH,0.2397316956445483,2.3064,,,,2419.03,,,,1088.90012,0.2497592382143658,,,,qsiwell3_frm,5579.250792000001,2511.4392367680002,2.221535249716016,0.37294226393500846,,,,,,,,,,,,
2147.82202,SH,0.2651309044068205,2.2644,,,,2367.38,,,,1047.37352,0.2381734638401429,,,,qsiwell3_frm,5360.695272000001,2371.6725986880006,2.260301558893717,0.3783148002762711,,,,,,,,,,,,
2149.49829,SH,0.2329693310967283,2.3189,,,,2408.29,,,,1080.2651600000002,0.2634522795314516,,,,qsiwell3_frm,5584.583681,2505.0268795240004,2.229350801242169,0.3740555740786635,,,,,,,,,,,,
2149.80322,SH,0.2336319524880221,2.3199,,,,2419.05,,,,1088.9162,0.2802655166215799,,,,qsiwell3_frm,5611.954095000001,2526.1766923799996,2.2215208112433267,0.3729401926381343,,,,,,,,,,,,
2149.95557,SH,0.2380209422312328,2.3128,,,,2415.45,,,,1086.0218,0.2798032105748783,,,,qsiwell3_frm,5586.45276,2511.7512190400003,2.224126624345846,0.37331314042992164,,,,,,,,,,,,
2150.10791,SH,0.237387729398381,2.3129,,,,2404.68,,,,1077.36272,0.2722948077801025,,,,qsiwell3_frm,5561.784371999999,2491.8322350880003,2.2320059487486255,0.3744302446657992,,,,,,,,,,,,
2150.2605,SH,0.242833026051961,2.3077,,,,2371.9700000000003,,,,957.0449300000002,0.301448705318577,,,,qsiwell3_frm,5473.795169000001,2208.5725849610008,2.4784311850437364,0.40277331608031125,,,,,,,,,,,,
2150.41284,SH,0.253806356486032,2.2945,,,,2362.79,,,,949.98551,0.3387015929921705,,,,qsiwell3_frm,5421.421655,2179.7417526950003,2.4871853045421712,0.4035882661621484,,,,,,,,,,,,
2150.56519,SH,0.268858659036673,2.2728,,,,2355.9400000000005,,,,944.7178600000004,0.3609041245840294,,,,qsiwell3_frm,5354.580432000002,2147.154752208001,2.493802752919268,0.4041971638395806,,,,,,,,,,,,
2150.71753,SH,0.2775926287888552,2.2545,,,,2337.85,,,,930.80665,0.3248210636305313,,,,qsiwell3_frm,5270.682825,2098.503592425,2.5116386953187324,0.4058083992071719,,,,,,,,,,,,
2150.87012,SH,0.2792177875930242,2.2516,,,,2324.42,,,,920.47898,0.3223906265056092,,,,qsiwell3_frm,5233.664072,2072.5504713679998,2.5252287673098195,0.4070075454885069,,,,,,,,,,,,
2151.02246,SH,0.2791827245977208,2.254,,,,2274.63,,,,882.1904699999998,0.3427103834184783,,,,qsiwell3_frm,5127.01602,1988.4573193799995,2.578388769037599,0.41147447721015074,,,,,,,,,,,,
2151.1748,SH,0.2792211190468614,2.2528,,,,2222.7900000000004,,,,842.3255100000003,0.3328425915998744,,,,qsiwell3_frm,5007.501312000001,1897.590908928001,2.6388729459232447,0.41615873426668804,,,,,,,,,,,,
2149.65088,SH,0.2293058430068521,2.3242,,,,2404.73,,,,1077.4029200000002,0.2588341529603449,,,,qsiwell3_frm,5589.073466,2504.0998666640003,2.2319690761558353,0.3744250537560522,,,,,,,,,,,,
2151.32715,SH,0.2858513822821157,2.2409,,,,2175.19,,,,805.7211100000002,0.3223082304439238,,,,qsiwell3_frm,4874.383271,1805.5404353990002,2.6996810347937883,0.42048697200110496,,,,,,,,,,,,
2147.66968,SH,0.282192134851736,2.2357,,,,2272.51,,,,971.0980400000004,0.2256847865145178,,,,qsiwell3_frm,5080.6506070000005,2171.083888028001,2.3401447705527234,0.38830004513038413,,,,,,,,,,,,
2147.36475,SH,0.2623359450924148,2.2661,,,,2232.9500000000003,,,,939.2918000000004,0.2147325243750493,,,,qsiwell3_frm,5060.087995,2128.5291479800007,2.377269768563932,0.3925057492003146,,,,,,,,,,,,
2144.0119600000003,SH,0.2295306654489322,2.3287,,,,2605.14,,,,1238.53256,0.2982584482236223,,,,qsiwell3_frm,6066.589518,2884.1707724720004,2.103408569250694,0.353985933280136,,,,,,,,,,,,
2144.16431,SH,0.2271554406581489,2.3318,,,,2494.53,,,,1149.6021200000002,0.2924463188424646,,,,qsiwell3_frm,5816.745054,2680.6422234160004,2.1699072719176957,0.36517451050334604,,,,,,,,,,,,
2144.31689,SH,0.2325696731975864,2.3224,,,,2385.91,,,,1062.27164,0.2867417483921297,,,,qsiwell3_frm,5541.037383999999,2467.019656736,2.2460450888060985,0.37638200410292,,,,,,,,,,,,
2144.46924,SH,0.2400774064612371,2.3086,,,,2446.96,,,,1111.3558399999995,0.2724023667109254,,,,qsiwell3_frm,5649.051856000001,2565.676092223999,2.2017790449546757,0.37005666183527963,,,,,,,,,,,,
2144.62158,SH,0.2390529723995865,2.3079,,,,2434.77,,,,1101.55508,0.2531601726646477,,,,qsiwell3_frm,5619.205683,2542.2789691320004,2.210302547921616,0.37131435806858165,,,,,,,,,,,,
2144.7739300000003,SH,0.2374626229324157,2.3111,,,,2498.36,,,,1152.6814400000003,0.2585257844660136,,,,qsiwell3_frm,5773.959796000001,2663.962075984001,2.16743318084483,0.36478324486765584,,,,,,,,,,,,
2144.92651,SH,0.2365233865841156,2.3117,,,,2650.4300000000003,,,,1274.9457200000002,0.2511249406020606,,,,qsiwell3_frm,6126.999031000001,2947.2920209240006,2.078857129698039,0.34947226325866426,,,,,,,,,,,,
2145.07886,SH,0.2371425671736801,2.3099,,,,2498.36,,,,1152.6814400000003,0.2444952646687316,,,,qsiwell3_frm,5770.961764,2662.5788582560003,2.16743318084483,0.36478324486765584,,,,,,,,,,,,
2145.2312,SH,0.2399956749857445,2.305,,,,2411.87,,,,1083.14348,0.2417194548301582,,,,qsiwell3_frm,5559.36035,2496.6457214,2.2267317714916217,0.3736842439961155,,,,,,,,,,,,
2145.38354,SH,0.2452714506539615,2.2988,,,,2427.48,,,,1095.6939200000002,0.2602215644900407,,,,qsiwell3_frm,5580.291024,2518.781183296,2.2154727298295125,0.3720677747386786,,,,,,,,,,,,
2147.51709,SH,0.2803670770488329,2.237,,,,2222.87,,,,931.18748,0.2116759758592367,,,,qsiwell3_frm,4972.56019,2083.0663927600003,2.3871347582980817,0.39358107328636743,,,,,,,,,,,,
2145.53589,SH,0.2484736392486673,2.2961,,,,2408.3,,,,1080.2732000000003,0.280419947563541,,,,qsiwell3_frm,5529.697630000001,2480.4152945200008,2.2293434660787654,0.37405453652883613,,,,,,,,,,,,
2145.84082,SH,0.2317651515719897,2.3221,,,,2664.92,,,,1286.5956800000004,0.273790271630212,,,,qsiwell3_frm,6188.210732,2987.6038285280006,2.071295622568855,0.3480365820086645,,,,,,,,,,,,
2145.99316,SH,0.2260636988178157,2.3297,,,,2669.29,,,,1290.10916,0.2613213298882241,,,,qsiwell3_frm,6218.644912999999,3005.567310052,2.0690419716111466,0.3476044027929176,,,,,,,,,,,,
2146.1455100000003,SH,0.2274689928918883,2.3296,,,,2707.83,,,,1321.09532,0.278723674149923,,,,qsiwell3_frm,6308.160768,3077.623657472,2.049685559403844,0.34380910324197134,,,,,,,,,,,,
2146.2981,SH,0.2274628867767998,2.329,,,,2646.1200000000003,,,,1271.4804800000006,0.273790271630212,,,,qsiwell3_frm,6162.813480000002,2961.2780379200017,2.081133011180792,0.34990009095904,,,,,,,,,,,,
2146.45044,SH,0.2273028854814595,2.33,,,,2578.95,,,,1217.4758000000002,0.2798032105748783,,,,qsiwell3_frm,6008.9535,2836.7186140000003,2.118276190787529,0.3566141328376267,,,,,,,,,,,,
2146.60278,SH,0.2204262489706578,2.3366,,,,2470.68,,,,1130.42672,0.2442436359773571,,,,qsiwell3_frm,5772.990887999999,2641.3550739519997,2.1856171269553855,0.36761707810512817,,,,,,,,,,,,
2146.75513,SH,0.2156069184272584,2.3413,,,,2519.01,,,,1169.28404,0.2202880911689233,,,,qsiwell3_frm,5897.758113000001,2737.644722852,2.154318295493027,0.36267838250196127,,,,,,,,,,,,
2146.90771,SH,0.2131444988286062,2.3422,,,,2450.65,,,,1114.3226000000002,0.1962353486110762,,,,qsiwell3_frm,5739.91243,2609.9663937200007,2.199228481949482,0.36967647682068006,,,,,,,,,,,,
2147.06006,SH,0.2184025443140667,2.3347,,,,2408.3,,,,1080.2732000000003,0.2031733930387366,,,,qsiwell3_frm,5622.658010000001,2522.113840040001,2.2293434660787654,0.37405453652883613,,,,,,,,,,,,
2147.2124,SH,0.2371692035664853,2.3044,,,,2353.67,,,,1036.3506800000002,0.1997818329906825,,,,qsiwell3_frm,5423.797148,2388.1665069920004,2.271113480622215,0.3797486200274246,,,,,,,,,,,,
2145.6884800000003,SH,0.2405370074274826,2.3085,,,,2511.23,,,,1163.0289200000002,0.2776446311145587,,,,qsiwell3_frm,5797.174455,2684.8522618200004,2.159215438941965,0.3634704670389491,,,,,,,,,,,,
2143.85962,SH,0.2345295046248179,2.3171,,,,2610.71,,,,1243.01084,0.2691647442152414,,,,qsiwell3_frm,6049.276141,2880.180417364,2.100311530670159,0.3534286781131691,,,,,,,,,,,,
2151.47949,SH,0.2905619571037321,2.2298,,,,2171.3,,,,889.7252000000003,0.2913983593513288,,,,qsiwell3_frm,4841.564740000001,1983.9092509600007,2.4404164341978842,0.3991047030053147,,,,,,,,,,,,
2151.78442,SH,0.2752825787533147,2.2559,,,,2109.34,,,,755.0824600000001,0.3047810586157195,,,,qsiwell3_frm,4758.460106,1703.3905215140003,2.7935227100891735,0.4265113218400903,,,,,,,,,,,,
2156.05151,SH,0.3030383835892218,2.201,,,,2080.55,,,,816.7622000000003,0.2128872473049703,,,,qsiwell3_frm,4579.290550000001,1797.693602200001,2.547314261115413,0.4089055724244516,,,,,,,,,,,,
2156.2041,SH,0.3015730522581833,2.2002,,,,1924.55,,,,691.3382000000001,0.1848257143208154,,,,qsiwell3_frm,4234.39491,1521.0823076400004,2.783803932720627,0.4259211446662279,,,,,,,,,,,,
2156.50879,SH,0.2887241880207423,2.2228,,,,1974.41,,,,731.4256399999999,0.2039445609693605,,,,qsiwell3_frm,4388.718548,1625.8129125919997,2.6993994905620213,0.4204677464846438,,,,,,,,,,,,
2156.66113,SH,0.2886969667696692,2.2253,,,,1961.71,,,,721.2148399999999,0.2255303555725566,,,,qsiwell3_frm,4365.393263,1604.9193834519997,2.720007813483151,0.42185598298690835,,,,,,,,,,,,
2156.81372,SH,0.3036695990079758,2.203,,,,1944.5,,,,707.3780000000002,0.2398697372537609,,,,qsiwell3_frm,4283.733499999999,1558.3537340000003,2.7488839064828134,0.4237382035604186,,,,,,,,,,,,
2156.96606,SH,0.3254521463335028,2.1681,,,,1915.48,,,,684.04592,0.239098569323137,,,,qsiwell3_frm,4152.952188,1483.079959152,2.8002213652557124,0.4269138310697174,,,,,,,,,,,,
2157.11841,SH,0.3493516014913965,2.1291,,,,1912.47,,,,681.62588,0.2313893569648527,,,,qsiwell3_frm,4071.8398770000003,1451.2496611080003,2.8057473404618967,0.4272432874040753,,,,,,,,,,,,
2157.27075,SH,0.3538915029822953,2.1211,,,,1920.02,,,,687.6960800000002,0.2241375167573607,,,,qsiwell3_frm,4072.554422,1458.6721552880006,2.791960076317433,0.4264169274306492,,,,,,,,,,,,
2157.4231,SH,0.350371658255251,2.1264,,,,1935.26,,,,699.94904,0.2210859021374575,,,,qsiwell3_frm,4115.136864,1488.3716386559997,2.76485842455045,0.42474913741629694,,,,,,,,,,,,
2157.57568,SH,0.338637880156052,2.1469,,,,1949.14,,,,711.1085600000001,0.2379095004089953,,,,qsiwell3_frm,4184.608666,1526.6789674640004,2.7409879582943,0.42323063881189976,,,,,,,,,,,,
2155.89917,SH,0.2916417478757347,2.2188,,,,2161.7000000000003,,,,882.0068000000003,0.2096496248092864,,,,qsiwell3_frm,4796.37996,1956.9966878400007,2.450888133742279,0.4001368653045294,,,,,,,,,,,,
2157.72803,SH,0.3343521261452901,2.1567,,,,1935.24,,,,699.9329600000001,0.2656182598356351,,,,qsiwell3_frm,4173.732108,1509.545414832,2.7648933692163884,0.4247513258170819,,,,,,,,,,,,
2158.03271,SH,0.3290619243279868,2.1611,,,,1947.62,,,,709.8864800000001,0.2276346621778739,,,,qsiwell3_frm,4209.001581999999,1534.1356719280002,2.743565421896751,0.4233969027492271,,,,,,,,,,,,
2158.1853,SH,0.3245129953934438,2.1647,,,,1957.03,,,,717.4521199999999,0.1937516254103336,,,,qsiwell3_frm,4236.382841,1553.0686041639997,2.7277499716636147,0.42236772125213246,,,,,,,,,,,,
2158.33765,SH,0.3227457901017023,2.1664,,,,1985.71,,,,740.5108399999999,0.1834930690357129,,,,qsiwell3_frm,4301.842144,1604.2426837759997,2.681540759079233,0.41923317837748875,,,,,,,,,,,,
2158.48999,SH,0.3252767374914731,2.1661,,,,2011.88,,,,761.5515200000002,0.2179755741562335,,,,qsiwell3_frm,4357.933268000001,1649.5967474720005,2.6418173257667448,0.4163767557879333,,,,,,,,,,,,
2158.64233,SH,0.3261346991502605,2.1669,,,,2026.95,,,,773.6677999999999,0.2380866272721392,,,,qsiwell3_frm,4392.197955000001,1676.4607558199998,2.6199229178208014,0.4147339132100006,,,,,,,,,,,,
2158.79492,SH,0.327576226325444,2.1691,,,,2040.54,,,,784.5941600000001,0.2799472803354299,,,,qsiwell3_frm,4426.135313999999,1701.863192456,2.600758588363696,0.4132538600525839,,,,,,,,,,,,
2158.94727,SH,0.323600695617422,2.1748,,,,2062.92,,,,802.5876800000001,0.2736649506741157,,,,qsiwell3_frm,4486.438416,1745.467686464,2.570335991202855,0.4108198226138953,,,,,,,,,,,,
2159.09961,SH,0.320830449351799,2.1812,,,,2049.08,,,,791.4603200000001,0.2916751509118407,,,,qsiwell3_frm,4469.453296,1726.3332499840003,2.588986394163133,0.4123245479274417,,,,,,,,,,,,
2087.0144,SH,0.269105215702366,2.253,,,,2423.86,,,,1092.7834400000002,0.1950018746337507,,,,qsiwell3_frm,5460.956580000001,2462.0410903200004,2.2180606982843734,0.37244225226370187,,,,,,,,,,,,
2159.25195,SH,0.3203623255430473,2.1781,,,,2057.73,,,,798.4149200000002,0.2562507650622344,,,,qsiwell3_frm,4481.941713,1739.0275372520005,2.577268971877429,0.41138389673691034,,,,,,,,,,,,
2157.88037,SH,0.3315519375913753,2.16,,,,1936.78,,,,701.17112,0.2545169940397057,,,,qsiwell3_frm,4183.4448,1514.5296192,2.7622073196625667,0.4245828216969324,,,,,,,,,,,,
2151.63208,SH,0.2908844478529934,2.2315,,,,2154.06,,,,789.4721400000001,0.310948428502347,,,,qsiwell3_frm,4806.78489,1761.7070804100001,2.7284813369094945,0.42241579110118266,,,,,,,,,,,,
2155.74683,SH,0.2854691536624242,2.2295,,,,2257.78,,,,959.2551199999998,0.2172044062256096,,,,qsiwell3_frm,5033.72051,2138.659290039999,2.353680426537625,0.3898632697714806,,,,,,,,,,,,
2155.44189,SH,0.2867017542039878,2.2313,,,,2202.71,,,,914.9788399999998,0.2501998351190665,,,,qsiwell3_frm,4914.906823,2041.5922856919995,2.4073890058484855,0.39573605997509215,,,,,,,,,,,,
2151.93677,SH,0.2806888605249344,2.251,,,,2082.32,,,,734.3040800000001,0.3377764875091764,,,,qsiwell3_frm,4687.30232,1652.91848408,2.8357734305384765,0.4289935210001485,,,,,,,,,,,,
2152.0891100000003,SH,0.3006684438499047,2.2182,,,,2059.46,,,,716.7247400000001,0.3328425915998744,,,,qsiwell3_frm,4568.294172,1589.8388182680003,2.8734322747112087,0.4310973318507759,,,,,,,,,,,,
2152.2417,SH,0.3240795795085429,2.1835,,,,2011.88,,,,680.1357200000002,0.3612124930783608,,,,qsiwell3_frm,4392.93998,1485.0763446200006,2.958056665513759,0.4354846970665532,,,,,,,,,,,,
2152.39404,SH,0.3319973660161123,2.1728,,,,2003.62,,,,673.7837800000002,0.3809480767155686,,,,qsiwell3_frm,4353.465536,1463.9973971840004,2.9736839316612804,0.43624722713633046,,,,,,,,,,,,
2152.54639,SH,0.3368840578054767,2.1673,,,,2008.57,,,,677.5903300000002,0.4037673452960902,,,,qsiwell3_frm,4353.173761,1468.5415222090005,2.9642837435416163,0.4357902394492377,,,,,,,,,,,,
2152.69873,SH,0.3324510002234377,2.1719,,,,2013.5400000000004,,,,681.4122600000003,0.3794062342439118,,,,qsiwell3_frm,4373.207526000001,1479.9592874940006,2.954951236128331,0.4353314769471518,,,,,,,,,,,,
2152.85132,SH,0.323830553576134,2.1805,,,,2066.44,,,,722.0923600000001,0.3297589066565607,,,,qsiwell3_frm,4505.87242,1574.5223909800002,2.8617391825056835,0.43045462927247935,,,,,,,,,,,,
2153.0036600000003,SH,0.3139488965577647,2.1984,,,,2091.25,,,,741.1712500000001,0.3476442793277803,,,,qsiwell3_frm,4597.4039999999995,1629.3908760000002,2.821547651774134,0.4281725930545786,,,,,,,,,,,,
2153.15601,SH,0.3124387687526191,2.2043,,,,2082.32,,,,734.3040800000001,0.3790978657495804,,,,qsiwell3_frm,4590.057976,1618.6264835440002,2.8357734305384765,0.4289935210001485,,,,,,,,,,,,
2153.30835,SH,0.3169856780008102,2.2007,,,,2076.99,,,,730.2053100000003,0.4135862915451921,,,,qsiwell3_frm,4570.831893,1606.9628257170004,2.8443918053677244,0.42948375507989167,,,,,,,,,,,,
2155.59448,SH,0.2838760079467921,2.2325,,,,2355.9400000000005,,,,1038.1757600000003,0.2212131966519174,,,,qsiwell3_frm,5259.636050000001,2317.7273842000004,2.269307462929013,0.37951099860650034,,,,,,,,,,,,
2153.46069,SH,0.3175217399113144,2.1965,,,,2068.19,,,,723.43811,0.3831066561758882,,,,qsiwell3_frm,4542.779335,1589.031808615,2.8588347384685053,0.4302935373064862,,,,,,,,,,,,
2153.76562,SH,0.2913884303175231,2.2295,,,,2161.7000000000003,,,,795.3473000000004,0.3004638996950803,,,,qsiwell3_frm,4819.51015,1773.2268053500006,2.717932153664191,0.4217178877018068,,,,,,,,,,,,
2153.91797,SH,0.2807205511493092,2.2474,,,,2222.7900000000004,,,,842.3255100000003,0.3069396380760391,,,,qsiwell3_frm,4995.498246000001,1893.0423511740007,2.6388729459232447,0.41615873426668804,,,,,,,,,,,,
2154.07031,SH,0.2862104899898933,2.2392,,,,2181.0400000000004,,,,810.2197600000004,0.3124902709740038,,,,qsiwell3_frm,4883.784768,1814.2440865920007,2.691911636418247,0.41995374297508653,,,,,,,,,,,,
