DEPTH,VP,VS,GR,NPHI,RHO,SWE,SWX,VPVS,IP,IS,VSH,RHOm,RHOfluid,PHIE,LFC,VP_FRMB,VS_FRMB,RHO_FRMB,IP_FRMB,IS_FRMB,VPVS_FRMB,VP_FRMO,VS_FRMO,RHO_FRMO,IP_FRMO,IS_FRMO,VPVS_FRMO,VP_FRMG,VS_FRMG,RHO_FRMG,IP_FRMG,IS_FRMG,VPVS_FRMG,LFC_B,LFC_O,LFC_G
2142.6404,2328.1,961.0,81.7223,0.4128,2.2629199999999288,1.0,1.0,2.42258064516129,5268.304051999834,2174.666119999932,0.3783985541857028,2.7105437686697123,1.09,0.2762182529863005,4.0,2328.1,961.0,2.2629199999999288,5268.304051999834,2174.6661199999317,2.42258064516129,2328.1,961.0,2.2629199999999288,5268.304051999834,2174.6661199999317,2.42258064516129,2328.1,961.0,2.2629199999999288,5268.304051999834,2174.6661199999317,2.42258064516129,4.0,4.0,4.0
2142.7927,2356.2,962.5,79.9054,0.4563,2.2505365,1.0,1.0,2.448,5302.714101299999,2166.14138125,0.35778571679783444,2.7072457146876534,1.09,0.2823993970364979,4.0,2356.2,962.5,2.2505365,5302.714101299999,2166.14138125,2.448,2356.2,962.5,2.2505365,5302.714101299999,2166.14138125,2.448,2356.2,962.5,2.2505365,5302.714101299999,2166.14138125,2.448,4.0,4.0,4.0
2142.9453,2403.9,943.4,76.6832,0.4567,2.2515854999999934,0.9903873933026988,1.0,2.54812380750477,5412.586383449984,2124.145760699994,0.3212296682364446,2.7013967469178315,1.0870200919238369,0.2786284387391064,4.0,2403.9,943.4,2.2515854999999934,5412.586383449984,2124.145760699994,2.54812380750477,2403.9,943.4,2.2515854999999934,5412.586383449984,2124.145760699994,2.54812380750477,2403.9,943.4,2.2515854999999934,5412.586383449984,2124.145760699994,2.54812380750477,4.0,4.0,4.0
2143.0977,2470.5,1033.9,83.5301,0.512,2.2569194999999964,0.979625984251928,1.0,2.3894960827933067,5575.719624749991,2333.4290710499968,0.3989081515382199,2.713825304246116,1.0836840551180975,0.2802860209141529,4.0,2470.5,1033.9,2.2569194999999964,5575.719624749991,2333.4290710499963,2.3894960827933067,2470.5,1033.9,2.2569194999999964,5575.719624749991,2333.4290710499963,2.3894960827933067,2470.5,1033.9,2.2569194999999964,5575.719624749991,2333.4290710499963,2.3894960827933067,4.0,4.0,4.0
2143.25,2515.0,1034.5,85.7408,0.4674,2.2720000000000087,1.0,1.0,2.4311261478975354,5714.080000000022,2350.3840000000087,0.4239886730932642,2.7178381876949222,1.09,0.2738836028452168,4.0,2515.0,1034.5,2.2720000000000087,5714.080000000022,2350.384000000009,2.431126147897535,2515.0,1034.5,2.2720000000000087,5714.080000000022,2350.384000000009,2.431126147897535,2515.0,1034.5,2.2720000000000087,5714.080000000022,2350.384000000009,2.431126147897535,4.0,4.0,4.0
2143.4023,2488.0,999.5,91.2376,0.46,2.2842300000000098,1.0,1.0,2.489244622311156,5683.1642400000255,2283.087885000011,0.48635019246892297,2.727816030795028,1.09,0.2708399615429895,4.0,2488.0,999.5,2.2842300000000098,5683.164240000025,2283.08788500001,2.4892446223111557,2488.0,999.5,2.2842300000000098,5683.164240000025,2283.08788500001,2.4892446223111557,2488.0,999.5,2.2842300000000098,5683.164240000025,2283.08788500001,2.4892446223111557,4.0,4.0,4.0
2143.5547,2535.1,993.1,90.1179,0.4587,2.2923589999999945,1.0,1.0,2.5527137247004332,5811.359300899987,2276.5417228999945,0.4736471300971932,2.7257835408155517,1.09,0.2649644833811353,4.0,2535.1,993.1,2.2923589999999945,5811.359300899986,2276.5417228999945,2.552713724700433,2535.1,993.1,2.2923589999999945,5811.359300899986,2276.5417228999945,2.552713724700433,2535.1,993.1,2.2923589999999945,5811.359300899986,2276.5417228999945,2.552713724700433,4.0,4.0,4.0
2143.7073,2548.9,968.5,90.4045,0.4487,2.288803000000021,1.0,1.0,2.6318017552916877,5833.929966700052,2216.70570550002,0.4768986239578145,2.72630377983325,1.09,0.26737136785066506,4.0,2548.9,968.5,2.288803000000021,5833.929966700054,2216.7057055000205,2.631801755291688,2548.9,968.5,2.288803000000021,5833.929966700054,2216.7057055000205,2.631801755291688,2548.9,968.5,2.288803000000021,5833.929966700054,2216.7057055000205,2.631801755291688,4.0,4.0,4.0
2143.8596,2480.2,952.1,87.1516,0.4306,2.2998939999999948,1.0,1.0,2.6049784686482518,5704.197098799987,2189.7290773999953,0.4399942820903498,2.7203990851344564,1.09,0.2579154324659004,4.0,2480.2,952.1,2.2998939999999948,5704.197098799987,2189.7290773999953,2.604978468648251,2480.2,952.1,2.2998939999999948,5704.197098799987,2189.7290773999953,2.604978468648251,2480.2,952.1,2.2998939999999948,5704.197098799987,2189.7290773999953,2.604978468648251,4.0,4.0,4.0
2144.012,2461.1,914.1,85.1931,0.4029,2.3000799999999706,1.0,1.0,2.6923750136746527,5660.726887999928,2102.503127999973,0.4177749843721815,2.7168439974995486,1.09,0.2561794481463141,4.0,2461.1,914.1,2.3000799999999706,5660.726887999927,2102.503127999973,2.6923750136746527,2461.1,914.1,2.3000799999999706,5660.726887999927,2102.503127999973,2.6923750136746527,2461.1,914.1,2.3000799999999706,5660.726887999927,2102.503127999973,2.6923750136746527,4.0,4.0,4.0
2144.1643,2413.5,966.4,84.2139,0.3888,2.284714000000002,1.0,1.0,2.4974130794701983,5514.157239000005,2207.947609600002,0.4066659027660388,2.715066544442566,1.09,0.2648214904886769,4.0,2413.5,966.4,2.284714000000002,5514.157239000005,2207.9476096000017,2.4974130794701987,2413.5,966.4,2.284714000000002,5514.157239000005,2207.9476096000017,2.4974130794701987,2413.5,966.4,2.284714000000002,5514.157239000005,2207.9476096000017,2.4974130794701987,4.0,4.0,4.0
2144.3169,2362.0,967.9,85.6326,0.3804,2.28014100000004,1.0,1.0,2.44033474532493,5385.693042000095,2206.9484739000386,0.4227611377278797,2.7176417820364605,1.09,0.26879426841023435,4.0,2362.0,967.9,2.28014100000004,5385.6930420000945,2206.9484739000386,2.44033474532493,2362.0,967.9,2.28014100000004,5385.6930420000945,2206.9484739000386,2.44033474532493,2362.0,967.9,2.28014100000004,5385.6930420000945,2206.9484739000386,2.44033474532493,4.0,4.0,4.0
2144.4692,2341.7,934.4,88.0909,0.3732,2.2665020000000022,1.0,1.0,2.5061001712328768,5307.467733400003,2117.8194688000017,0.4506506958491834,2.7221041113358693,1.09,0.27915015235330753,4.0,2341.7,934.4,2.2665020000000022,5307.467733400005,2117.819468800002,2.5061001712328768,2341.7,934.4,2.2665020000000022,5307.467733400005,2117.819468800002,2.5061001712328768,2341.7,934.4,2.2665020000000022,5307.467733400005,2117.819468800002,2.5061001712328768,4.0,4.0,4.0
2144.6216,2419.1,1045.3,88.7155,0.4114,2.2569199999999974,1.0,1.0,2.314263847699225,5459.715171999994,2359.158475999997,0.4577368195942781,2.723237891135084,1.09,0.28551743359995185,4.0,2419.1,1045.3,2.2569199999999974,5459.715171999994,2359.1584759999973,2.314263847699225,2419.1,1045.3,2.2569199999999974,5459.715171999994,2359.1584759999973,2.314263847699225,2419.1,1045.3,2.2569199999999974,5459.715171999994,2359.1584759999973,2.314263847699225,4.0,4.0,4.0
2144.7739,2456.5,1098.5,91.0521,0.4232,2.260020500000021,1.0,1.0,2.2362312243969047,5551.740358250051,2482.632519250023,0.4842456840559946,2.72747930944896,1.09,0.2854746357718845,4.0,2456.5,1098.5,2.260020500000021,5551.740358250051,2482.632519250023,2.2362312243969047,2456.5,1098.5,2.260020500000021,5551.740358250051,2482.632519250023,2.2362312243969047,2456.5,1098.5,2.260020500000021,5551.740358250051,2482.632519250023,2.2362312243969047,4.0,4.0,4.0
2144.9265,2442.1,998.6,91.2109,0.4362,2.274384999999997,1.0,1.0,2.445523733226517,5554.275608499993,2271.200860999997,0.4860472793981673,2.727767564703707,1.09,0.2768296151876305,4.0,2442.1,998.6,2.274384999999997,5554.275608499993,2271.200860999997,2.445523733226517,2442.1,998.6,2.274384999999997,5554.275608499993,2271.200860999997,2.445523733226517,2442.1,998.6,2.274384999999997,5554.275608499993,2271.200860999997,2.445523733226517,4.0,4.0,4.0
2145.0789,2451.8,973.7,92.1867,0.4283,2.2794219999999994,1.0,1.0,2.518024032042724,5588.686859599999,2219.4732014,0.4971177878042887,2.729538846048686,1.09,0.2745386894207937,4.0,2451.8,973.7,2.2794219999999994,5588.686859599999,2219.4732013999997,2.5180240320427236,2451.8,973.7,2.2794219999999994,5588.686859599999,2219.4732013999997,2.5180240320427236,2451.8,973.7,2.2794219999999994,5588.686859599999,2219.4732013999997,2.5180240320427236,4.0,4.0,4.0
2145.2312,2431.9,978.4,86.8846,0.4259,2.277936000000007,1.0,1.0,2.4855887162714634,5539.7125584000205,2228.7325824000072,0.43696515138279257,2.7199144242212467,1.09,0.2711666438760499,4.0,2431.9,978.4,2.277936000000007,5539.712558400018,2228.732582400007,2.485588716271464,2431.9,978.4,2.277936000000007,5539.712558400018,2228.732582400007,2.485588716271464,2431.9,978.4,2.277936000000007,5539.712558400018,2228.732582400007,2.485588716271464,4.0,4.0,4.0
2145.3835,2397.2000000000007,985.8,85.1732,0.4363,2.2779125000000047,1.0,1.0,2.4317305741529727,5460.611845000012,2245.5661425000044,0.4175492177014683,2.7168078748322344,1.09,0.26978931047865196,4.0,2397.2000000000007,985.8,2.2779125000000047,5460.611845000013,2245.5661425000044,2.431730574152973,2397.2000000000007,985.8,2.2779125000000047,5460.611845000013,2245.5661425000044,2.431730574152973,2397.2000000000007,985.8,2.2779125000000047,5460.611845000013,2245.5661425000044,2.431730574152973,4.0,4.0,4.0
2145.5359,2430.7,982.5,83.288,0.4544,2.2721280000000093,1.0,1.0,2.473994910941476,5522.861529600021,2232.365760000009,0.3961615127955246,2.713385842047284,1.09,0.2718132871547015,4.0,2430.7,982.5,2.2721280000000093,5522.861529600022,2232.3657600000092,2.473994910941476,2430.7,982.5,2.2721280000000093,5522.861529600022,2232.3657600000092,2.473994910941476,2430.7,982.5,2.2721280000000093,5522.861529600022,2232.3657600000092,2.473994910941476,4.0,4.0,4.0
2145.6885,2474.5,954.0,86.5431,0.4507,2.2705400000000067,1.0,1.0,2.5938155136268346,5618.451230000016,2166.095160000006,0.4330908137924149,2.7192945302067866,1.09,0.27542873426931896,4.0,2474.5,954.0,2.2705400000000067,5618.451230000016,2166.095160000006,2.5938155136268346,2474.5,954.0,2.2705400000000067,5618.451230000016,2166.095160000006,2.5938155136268346,2474.5,954.0,2.2705400000000067,5618.451230000016,2166.095160000006,2.5938155136268346,4.0,4.0,4.0
2145.8408,2522.3,983.8,84.1742,0.4551,2.27907999999998,1.0,1.0,2.5638341126245177,5748.52348399995,2242.1589039999803,0.4062155039304956,2.7149944806288797,1.09,0.2682559761434997,4.0,2522.3,983.8,2.27907999999998,5748.52348399995,2242.1589039999803,2.5638341126245177,2522.3,983.8,2.27907999999998,5748.52348399995,2242.1589039999803,2.5638341126245177,2522.3,983.8,2.27907999999998,5748.52348399995,2242.1589039999803,2.5638341126245177,4.0,4.0,4.0
2145.9932,2569.8,983.8,85.6515,0.444,2.2901259999999937,1.0,1.0,2.61211628379752,5885.165794799983,2253.025958799993,0.4229755593397629,2.7176760894943617,1.09,0.2626751675311437,4.0,2569.8,983.8,2.2901259999999937,5885.165794799984,2253.0259587999935,2.61211628379752,2569.8,983.8,2.2901259999999937,5885.165794799984,2253.0259587999935,2.61211628379752,2569.8,983.8,2.2901259999999937,5885.165794799984,2253.0259587999935,2.61211628379752,4.0,4.0,4.0
2146.1455,2576.4,1048.5,85.5483,0.4447,2.3005500000000216,1.0,1.0,2.4572246065808296,5927.137020000057,2412.1266750000227,0.4218047492685273,2.7174887598829645,1.09,0.2561853391312673,4.0,2576.4,1048.5,2.3005500000000216,5927.137020000056,2412.1266750000227,2.4572246065808296,2576.4,1048.5,2.3005500000000216,5927.137020000056,2412.1266750000227,2.4572246065808296,2576.4,1048.5,2.3005500000000216,5927.137020000056,2412.1266750000227,2.4572246065808296,4.0,4.0,4.0
2146.2981,2572.7000000000007,1086.0,86.5819,0.461,2.3069810000000004,1.0,1.0,2.368968692449356,5935.170018700002,2505.3813660000005,0.4335310020750113,2.7193649603320016,1.09,0.2530948991611881,4.0,2572.7000000000007,1086.0,2.3069810000000004,5935.170018700002,2505.3813660000005,2.3689686924493563,2572.7000000000007,1086.0,2.3069810000000004,5935.170018700002,2505.3813660000005,2.3689686924493563,2572.7000000000007,1086.0,2.3069810000000004,5935.170018700002,2505.3813660000005,2.3689686924493563,4.0,4.0,4.0
2146.4504,2578.5,1060.4,83.8317,0.4358,2.3077479999999992,1.0,0.9987191601049856,2.4316295737457563,5950.528217999998,2447.1359791999994,0.40232982128128825,2.714372771405006,1.09,0.25032725157864816,4.0,2578.5,1060.4,2.3077479999999992,5950.528217999998,2447.1359791999994,2.4316295737457563,2578.5,1060.4,2.3077479999999992,5950.528217999998,2447.1359791999994,2.4316295737457563,2578.5,1060.4,2.3077479999999992,5950.528217999998,2447.1359791999994,2.4316295737457563,4.0,4.0,4.0
2146.6028,2519.2000000000007,1105.6,83.0442,0.4338,2.307028000000002,1.0,0.9943999999999958,2.278581765557164,5811.864937600006,2550.650156800002,0.3933955874528188,2.7129432939924514,1.09,0.2501105833426223,4.0,2519.2000000000007,1105.6,2.307028000000002,5811.864937600007,2550.650156800002,2.2785817655571643,2519.2000000000007,1105.6,2.307028000000002,5811.864937600007,2550.650156800002,2.2785817655571643,2519.2000000000007,1105.6,2.307028000000002,5811.864937600007,2550.650156800002,2.2785817655571643,4.0,4.0,4.0
2146.7551,2492.9,1105.6,82.1045,0.3941,2.3096529999999977,1.0,0.9862165354330756,2.254793777134588,5757.733963699998,2553.552356799998,0.3827346356704533,2.7112375417072725,1.09,0.2477024688710195,4.0,2492.9,1105.6,2.3096529999999977,5757.733963699995,2553.552356799997,2.2547937771345876,2492.9,1105.6,2.3096529999999977,5757.733963699995,2553.552356799997,2.2547937771345876,2492.9,1105.6,2.3096529999999977,5757.733963699995,2553.552356799997,2.2547937771345876,4.0,4.0,4.0
2146.9077,2484.2,1103.8,83.4527,0.3881,2.3138459999999976,1.0,0.9670282337491588,2.2505888747961587,5748.056233199994,2554.023214799997,0.39803004398479297,2.7136848070375668,1.09,0.2462539560046019,4.0,2484.2,1103.8,2.3138459999999976,5748.056233199994,2554.0232147999973,2.2505888747961587,2484.2,1103.8,2.3138459999999976,5748.056233199994,2554.0232147999973,2.2505888747961587,2484.2,1103.8,2.3138459999999976,5748.056233199994,2554.0232147999973,2.2505888747961587,4.0,4.0,4.0
2147.0601,2481.9,1137.9,81.109,0.3462,2.3044874999999747,1.0,0.9646850393701636,2.1811231215396787,5719.507526249938,2622.276326249971,0.3714406296053848,2.709430500736862,1.09,0.2500527194915947,4.0,2481.9,1137.9,2.3044874999999747,5719.507526249938,2622.2763262499716,2.1811231215396782,2481.9,1137.9,2.3044874999999747,5719.507526249938,2622.2763262499716,2.1811231215396782,2481.9,1137.9,2.3044874999999747,5719.507526249938,2622.2763262499716,2.1811231215396782,4.0,4.0,4.0
2147.2124,2493.1,1074.1,82.5119,0.3481,2.2868759999999995,1.0,1.0,2.3211060422679446,5701.410555599999,2456.3335116,0.3873566126377148,2.7119770580220344,1.09,0.2620882064388977,4.0,2493.1,1074.1,2.2868759999999995,5701.410555599999,2456.3335115999994,2.3211060422679455,2493.1,1074.1,2.2868759999999995,5701.410555599999,2456.3335115999994,2.3211060422679455,2493.1,1074.1,2.2868759999999995,5701.410555599999,2456.3335115999994,2.3211060422679455,4.0,4.0,4.0
2147.3647,2464.6,1028.0,82.7345,0.3584,2.2869705,1.0,1.0,2.3974708171206225,5636.467494299997,2351.0056739999995,0.3898820227332289,2.7123811236373165,1.09,0.2622137409264001,4.0,2464.6,1028.0,2.2869705,5636.467494299999,2351.005674,2.3974708171206225,2464.6,1028.0,2.2869705,5636.467494299999,2351.005674,2.3974708171206225,2464.6,1028.0,2.2869705,5636.467494299999,2351.005674,2.3974708171206225,4.0,4.0,4.0
2147.5171,2529.3,1007.5,88.1813,0.4074,2.287802999999997,1.0,1.0,2.510471464019851,5786.5401278999925,2304.961522499997,0.4516762891673974,2.7222682062667842,1.09,0.2661726820376333,4.0,2529.3,1007.5,2.287802999999997,5786.540127899993,2304.961522499997,2.5104714640198513,2529.3,1007.5,2.287802999999997,5786.540127899993,2304.961522499997,2.5104714640198513,2529.3,1007.5,2.287802999999997,5786.540127899993,2304.961522499997,2.5104714640198513,4.0,4.0,4.0
2147.6697,2533.8,1005.9,90.4452,0.4382,2.287227499999994,1.0,1.0,2.518938264240978,5795.377039499984,2300.722142249994,0.4773603678521875,2.72637765885635,1.09,0.26836724180362764,4.0,2533.8,1005.9,2.287227499999994,5795.377039499986,2300.722142249994,2.5189382642409783,2533.8,1005.9,2.287227499999994,5795.377039499986,2300.722142249994,2.5189382642409783,2533.8,1005.9,2.287227499999994,5795.377039499986,2300.722142249994,2.5189382642409783,4.0,4.0,4.0
2147.822,2547.6,1007.3,95.4577,0.45299999999999996,2.2972200000000003,1.0,1.0,2.529137297726596,5852.397671999999,2313.989706,0.5342274752365729,2.735476396037852,1.09,0.26634012927388745,4.0,2547.6,1007.3,2.2972200000000003,5852.397672,2313.9897060000003,2.529137297726596,2547.6,1007.3,2.2972200000000003,5852.397672,2313.9897060000003,2.529137297726596,2547.6,1007.3,2.2972200000000003,5852.397672,2313.9897060000003,2.529137297726596,4.0,4.0,4.0
2147.9744,2519.0,1055.5,92.235,0.4121,2.2991160000000006,1.0,0.9900661861074462,2.386546660350545,5791.473204000003,2426.7169380000005,0.4976657541457681,2.7296265206633232,1.09,0.2625662095836045,4.0,2519.0,1055.5,2.2991160000000006,5791.473204000002,2426.7169380000005,2.386546660350545,2519.0,1055.5,2.2991160000000006,5791.473204000002,2426.7169380000005,2.386546660350545,2519.0,1055.5,2.2991160000000006,5791.473204000002,2426.7169380000005,2.386546660350545,4.0,4.0,4.0
2148.1267,2496.9,1040.7,86.5454,0.3889,2.299398000000005,1.0,0.9457204724411165,2.3992505044681463,5741.366866200014,2392.983498600005,0.43311690742772346,2.719298705188436,1.09,0.2577186760483355,4.0,2496.9,1040.7,2.299398000000005,5741.366866200013,2392.983498600005,2.3992505044681463,2496.9,1040.7,2.299398000000005,5741.366866200013,2392.983498600005,2.3992505044681463,2496.9,1040.7,2.299398000000005,5741.366866200013,2392.983498600005,2.3992505044681463,4.0,4.0,4.0
2148.2793,2452.3,1026.6,80.5779,0.3708,2.2930174999999946,1.0,0.9293237032174104,2.3887590103253458,5623.166815249987,2354.0117654999945,0.3654152688608767,2.7084664430177403,1.09,0.2566929606789456,4.0,2452.3,1026.6,2.2930174999999946,5623.166815249987,2354.0117654999945,2.388759010325346,2452.3,1026.6,2.2930174999999946,5623.166815249987,2354.0117654999945,2.388759010325346,2452.3,1026.6,2.2930174999999946,5623.166815249987,2354.0117654999945,2.388759010325346,4.0,4.0,4.0
2148.4316,2475.2000000000007,1026.6,77.12899999999998,0.3720000000000001,2.286840000000017,1.0,1.0,2.411065653613872,5660.386368000043,2347.669944000017,0.3262872954627707,2.702205967274044,1.09,0.25763827681170104,4.0,2475.2000000000007,1026.6,2.286840000000017,5660.386368000044,2347.6699440000175,2.411065653613872,2475.2000000000007,1026.6,2.286840000000017,5660.386368000044,2347.6699440000175,2.411065653613872,2475.2000000000007,1026.6,2.286840000000017,5660.386368000044,2347.6699440000175,2.411065653613872,4.0,4.0,4.0
2148.584,2407.3,1021.0,83.0507,0.3893,2.2820999999999976,1.0,1.0,2.3577864838393734,5493.699329999995,2330.024099999997,0.3934693303352125,2.7129550928536346,1.09,0.2654756713545697,4.0,2407.3,1021.0,2.2820999999999976,5493.699329999995,2330.0240999999974,2.3577864838393734,2407.3,1021.0,2.2820999999999976,5493.699329999995,2330.0240999999974,2.3577864838393734,2407.3,1021.0,2.2820999999999976,5493.699329999995,2330.0240999999974,2.3577864838393734,4.0,4.0,4.0
2148.7363,2446.8,1041.4,88.6071,0.3875,2.279191999999989,1.0,1.0,2.349529479546764,5576.72698559997,2373.5505487999867,0.4565070152171274,2.7230411224347404,1.09,0.2717929856983683,4.0,2446.8,1041.4,2.279191999999989,5576.726985599974,2373.550548799989,2.349529479546764,2446.8,1041.4,2.279191999999989,5576.726985599974,2373.550548799989,2.349529479546764,2446.8,1041.4,2.279191999999989,5576.726985599974,2373.550548799989,2.349529479546764,4.0,4.0,4.0
2148.8889,2607.3,1070.7,95.0424,0.4191,2.2730004999999918,1.0,1.0,2.4351358924068363,5926.394203649979,2433.701635349992,0.5295158723045559,2.734722539568729,1.09,0.2807294412647906,4.0,2607.3,1070.7,2.2730004999999918,5926.394203649979,2433.701635349991,2.4351358924068367,2607.3,1070.7,2.2730004999999918,5926.394203649979,2433.701635349991,2.4351358924068367,2607.3,1070.7,2.2730004999999918,5926.394203649979,2433.701635349991,2.4351358924068367,4.0,4.0,4.0
2149.0413,2577.3,1030.5,93.0285,0.41700000000000004,2.293280999999964,1.0,1.0,2.501018922852984,5910.473121299909,2363.226070499963,0.5066680583272164,2.731066889332354,1.09,0.2667690708880842,4.0,2577.3,1030.5,2.293280999999964,5910.473121299908,2363.226070499963,2.501018922852984,2577.3,1030.5,2.293280999999964,5910.473121299908,2363.226070499963,2.501018922852984,2577.3,1030.5,2.293280999999964,5910.473121299908,2363.226070499963,2.501018922852984,4.0,4.0,4.0
2149.1936,2596.2000000000007,1030.5,91.64399999999999,0.4315,2.311723999999999,1.0,1.0,2.519359534206696,6001.697848799998,2382.231581999999,0.4909608243773548,2.7285537319003765,1.09,0.25438880873130904,4.0,2596.2000000000007,1030.5,2.311723999999999,6001.6978487999995,2382.231581999999,2.5193595342066963,2596.2000000000007,1030.5,2.311723999999999,6001.6978487999995,2382.231581999999,2.5193595342066963,2596.2000000000007,1030.5,2.311723999999999,6001.6978487999995,2382.231581999999,2.5193595342066963,4.0,4.0,4.0
2149.3459,2615.4,1078.5,85.8735,0.4182,2.3098359999999865,1.0,1.0,2.4250347705146043,6041.145074399965,2491.1581259999853,0.4254941623999792,2.7180790659839964,1.09,0.25075137597035035,4.0,2615.4,1078.5,2.3098359999999865,6041.145074399965,2491.1581259999853,2.425034770514604,2615.4,1078.5,2.3098359999999865,6041.145074399965,2491.1581259999853,2.425034770514604,2615.4,1078.5,2.3098359999999865,6041.145074399965,2491.1581259999853,2.425034770514604,4.0,4.0,4.0
2149.4983,2562.2,966.1,80.1249,0.4142,2.314457500000005,1.0,1.0,2.652106407204223,5930.103006500012,2235.997390750005,0.3602759572109761,2.707644153153756,1.09,0.2430612767259072,4.0,2562.2,966.1,2.314457500000005,5930.103006500012,2235.997390750005,2.652106407204223,2562.2,966.1,2.314457500000005,5930.103006500012,2235.997390750005,2.652106407204223,2562.2,966.1,2.314457500000005,5930.103006500012,2235.997390750005,2.652106407204223,4.0,4.0,4.0
2149.6509,2412.2,943.0,73.65,0.4266,2.3108919999999724,1.0,1.0,2.5580063626723217,5574.3336823999325,2179.171155999974,0.2868178357938876,2.6958908537270223,1.09,0.2397416068679435,4.0,2412.2,943.0,2.3108919999999724,5574.333682399933,2179.171155999974,2.558006362672322,2412.2,943.0,2.3108919999999724,5574.333682399933,2179.171155999974,2.558006362672322,2412.2,943.0,2.3108919999999724,5574.333682399933,2179.171155999974,2.558006362672322,4.0,4.0,4.0
2149.8032,2341.2000000000007,944.2,75.2658,0.43799999999999994,2.286940000000022,1.0,1.0,2.479559415378098,5354.183928000052,2159.3287480000213,0.3051491818510825,2.698823869096173,1.09,0.25601551357361746,4.0,2341.2000000000007,944.2,2.286940000000022,5354.183928000054,2159.328748000021,2.4795594153780987,2341.2000000000007,944.2,2.286940000000022,5354.183928000054,2159.328748000021,2.4795594153780987,2341.2000000000007,944.2,2.286940000000022,5354.183928000054,2159.328748000021,2.4795594153780987,4.0,4.0,4.0
2149.9556,2363.0,942.8,81.7958,0.4262,2.2652740000000224,1.0,1.0,2.5063640220619434,5352.842462000053,2135.700327200021,0.3792324160096932,2.7106771865615507,1.09,0.27482535711291256,4.0,2363.0,942.8,2.2652740000000224,5352.842462000053,2135.700327200021,2.5063640220619434,2363.0,942.8,2.2652740000000224,5352.842462000053,2135.700327200021,2.5063640220619434,2363.0,942.8,2.2652740000000224,5352.842462000053,2135.700327200021,2.5063640220619434,4.0,4.0,4.0
2150.1079,2375.4,931.8,86.3042,0.3795,2.2534740000000038,1.0,1.0,2.5492594977462977,5352.902139600011,2099.7870732000038,0.43038047923797496,2.718860876678076,1.09,0.28571309148709423,4.0,2375.4,931.8,2.2534740000000038,5352.902139600009,2099.7870732000033,2.5492594977462977,2375.4,931.8,2.2534740000000038,5352.902139600009,2099.7870732000033,2.5492594977462977,2375.4,931.8,2.2534740000000038,5352.902139600009,2099.7870732000033,2.5492594977462977,4.0,4.0,4.0
2150.2605,2388.2,948.8,86.5092,0.365,2.2599075,1.0,1.0,2.517074198988196,5397.111091499998,2144.200235999999,0.4327062162980847,2.7192329946076934,1.09,0.28192744446493145,4.0,2388.2,948.8,2.2599075,5397.1110915,2144.200236,2.5170741989881957,2388.2,948.8,2.2599075,5397.1110915,2144.200236,2.5170741989881957,2388.2,948.8,2.2599075,5397.1110915,2144.200236,2.5170741989881957,4.0,4.0,4.0
2150.4128,2525.1,1015.1,88.4549,0.389,2.2623839999999995,1.0,1.0,2.4875381735789577,5712.745838399997,2296.5459983999995,0.4547802972632314,2.722764847562117,1.09,0.2819639633040317,4.0,2525.1,1015.1,2.2623839999999995,5712.745838399998,2296.5459983999995,2.4875381735789577,2525.1,1015.1,2.2623839999999995,5712.745838399998,2296.5459983999995,2.4875381735789577,2525.1,1015.1,2.2623839999999995,5712.745838399998,2296.5459983999995,2.4875381735789577,4.0,4.0,4.0
2150.5652,2622.7,1012.1,89.941,0.4424,2.27510600000001,1.0,1.0,2.5913447287817406,5966.920506200026,2302.63478260001,0.471640189190201,2.7254624302704316,1.09,0.27536947467264866,4.0,2622.7,1012.1,2.27510600000001,5966.920506200026,2302.63478260001,2.5913447287817406,2622.7,1012.1,2.27510600000001,5966.920506200026,2302.63478260001,2.5913447287817406,2622.7,1012.1,2.27510600000001,5966.920506200026,2302.63478260001,2.5913447287817406,4.0,4.0,4.0
2150.7175,2620.0,1010.8,89.9019,0.4667,2.29985000000007,1.0,0.9980866141732244,2.59200633161852,6025.607000000183,2324.6883800000705,0.4711965973899557,2.7253914555823933,1.09,0.2602077038679282,4.0,2620.0,1010.8,2.29985000000007,6025.607000000183,2324.6883800000705,2.5920063316185202,2620.0,1010.8,2.29985000000007,6025.607000000183,2324.6883800000705,2.5920063316185202,2620.0,1010.8,2.29985000000007,6025.607000000183,2324.6883800000705,2.5920063316185202,4.0,4.0,4.0
2150.8701,2574.4,958.7,84.5379,0.4655,2.318,1.0,0.9850282337491588,2.6853030144988,5967.4591999999975,2222.266600000001,0.4103417018268947,2.7156546722923034,1.09,0.2446120194343479,4.0,2574.4,958.7,2.318,5967.4592,2222.2666000000004,2.6853030144988006,2574.4,958.7,2.318,5967.4592,2222.2666000000004,2.6853030144988006,2574.4,958.7,2.318,5967.4592,2222.2666000000004,2.6853030144988006,4.0,4.0,4.0
2151.0225,2436.2,911.0,82.7033,0.4303,2.315749999999994,1.0,0.9769094488189206,2.6742041712403952,5641.630149999985,2109.6482499999947,0.389528056897739,2.7123244891036378,1.09,0.2444483158377016,4.0,2436.2,911.0,2.315749999999994,5641.630149999985,2109.6482499999947,2.674204171240395,2436.2,911.0,2.315749999999994,5641.630149999985,2109.6482499999947,2.674204171240395,2436.2,911.0,2.315749999999994,5641.630149999985,2109.6482499999947,2.674204171240395,4.0,4.0,4.0
