DEPTH,VP,RHO,GR,IP,VSH,RHOm,RHOf,PHIE
2157.11841,2591.31,2.1884,110.3289,5670.822804,0.45057049843,2.72209127975,1.09,0.326998426112
2157.27075,2558.68,2.1701,109.3432,5552.591468,0.441953576849,2.7207125723,1.09,0.337651516061
2157.4231,2520.6,2.1813,92.6302,5498.18478,0.295849680745,2.69733594892,1.09,0.321050461956
2157.57568,2487.68,2.2047,91.9302,5484.588096,0.289730328906,2.69635685263,1.09,0.306069508666
2157.72803,2475.56,2.2131,94.6161,5478.661836,0.31321028191,2.70011364511,1.09,0.302471596701
2157.88037,2504.03,2.2044,100.514,5519.883732,0.36476931792,2.70836309087,1.09,0.311402981019
2158.03271,2558.68,2.1944,104.6664,5614.767392,0.401069313024,2.71417109008,1.09,0.320022375264
2158.1853,2689.64,2.1907,99.1312,5892.194348,0.35268097546,2.70642895607,1.09,0.319054514667
2158.33765,2673.13,2.2069,97.7536,5899.330597,0.340638091042,2.70450209457,1.09,0.308207772688
2158.48999,2589.11,2.2253,83.5244,5761.546483,0.216247403646,2.68459958458,1.09,0.288034431354
2158.64233,2567.31,2.2428,84.0654,5757.962868,0.220976788424,2.68535628615,1.09,0.277402790831
2158.79492,2497.88,2.2563,87.2844,5635.966644,0.249117064949,2.68985873039,1.09,0.27099813387
2158.94727,2467.54,2.2754,87.0021,5614.640516,0.246649217772,2.68946387484,1.09,0.25887666571
2159.09961,2461.56,2.278,85.8786,5607.43368,0.236827658072,2.68789242529,1.09,0.256520663596
2159.25195,2493.79,2.2518,85.4217,5615.516322,0.232833469707,2.68725335515,1.09,0.272626351823
2159.4043,2449.69,2.2159,87.7903,5428.268071,0.253539607942,2.69056633727,1.09,0.296561489654
2159.55688,2384.53,2.1861,102.731,5212.821033,0.384150179384,2.7114640287,1.09,0.324005972012
2159.70923,2351.42,2.1702,104.5239,5103.051684,0.399823587828,2.71397177405,1.09,0.33484065594
2159.86157,2377.1,2.1726,93.797,5164.48746,0.306049766066,2.69896796257,1.09,0.327146329085
2160.01392,2510.22,2.1771,89.9061,5464.999962,0.27203578597,2.69352572576,1.09,0.322056402002
2160.1665,2703.96,2.1793,96.4881,5892.740028,0.329575177112,2.70273202834,1.09,0.324562307402
2160.31885,2808.6,2.1817,92.9443,6127.52262,0.298595521334,2.69777528341,1.09,0.32098719811
2160.47119,2829.46,2.1918,90.9664,6201.610428,0.281304855618,2.6950087769,1.09,0.313524003197
2160.62354,2689.64,2.2101,83.8517,5944.373364,0.219108637727,2.68505738204,1.09,0.297768210339
2160.77588,2687.27,2.2264,79.7789,5982.937928,0.183504500346,2.67936072006,1.09,0.284995542132
2160.92847,2659.14,2.2295,81.3557,5928.55263,0.197288777458,2.68156620439,1.09,0.284038579825
2161.08081,2670.79,2.2295,78.4788,5954.526305,0.172139115596,2.6775422585,1.09,0.28222383127
2161.23315,2666.11,2.2099,87.2404,5891.836489,0.248732419976,2.6897971872,1.09,0.299973766073
2161.3855,2720.85,2.1955,88.4834,5973.626175,0.259598640455,2.69153578247,1.09,0.309725070087
2161.53809,2696.78,2.185,101.1015,5892.4643,0.369905202498,2.7091848324,1.09,0.32373378376
2161.69043,2696.78,2.1765,103.6326,5869.54167,0.392031904552,2.71272510473,1.09,0.330447284735
2161.84277,2680.18,2.1606,107.7619,5790.796908,0.428129961046,2.71850079377,1.09,0.342585521544
2161.99512,2471.54,2.1529,107.3709,5320.978466,0.424711865948,2.71795389855,1.09,0.347094533239
2162.14771,2495.83,2.1453,95.3769,5354.304099,0.319861143165,2.70117778291,1.09,0.345013311879
2162.30005,2541.62,2.1324,84.9626,5419.750488,0.228820049095,2.68661120786,1.09,0.347117197429
2162.45239,2597.94,2.1287,87.069,5530.234878,0.247234052969,2.68955744848,1.09,0.350632888497
2162.60474,2595.73,2.1447,85.339,5567.062131,0.232110511997,2.68713768192,1.09,0.339631133909
2162.75708,2633.86,2.17,78.5464,5715.4762,0.172730070145,2.67763681122,1.09,0.319743664064
2162.90967,2645.29,2.1957,75.5228,5808.263253,0.146297966976,2.67340767472,1.09,0.301695944983
2163.06201,2677.83,2.2034,68.5242,5900.330622,0.0851166872976,2.66361866997,1.09,0.292458826748
2163.21436,2747.83,2.2057,66.6146,6060.888631,0.0684230954829,2.66094769528,1.09,0.289791758596
2163.3667,2866.72,2.2125,67.5598,6342.618,0.0766859688508,2.66226975502,1.09,0.286063987163
2163.51929,2866.72,2.2305,68.9632,6394.21896,0.0889543950933,2.66423270321,1.09,0.275520069129
2163.67163,2834.72,2.2391,67.2944,6347.221552,0.0743658603109,2.66189853765,1.09,0.268973173219
2163.82397,2880.26,2.2256,68.9652,6410.306656,0.0889718789557,2.66423550063,1.09,0.278633978497
2163.97632,2788.05,2.1999,69.2711,6133.431195,0.091646035709,2.66466336571,1.09,0.295150935643
2164.12891,2673.13,2.1753,76.1351,5814.859689,0.151650651449,2.67426410423,1.09,0.314950078651
2164.28125,2618.02,2.1632,80.3448,5663.300864,0.188451559211,2.68015224947,1.09,0.325096071552
2164.43359,2600.16,2.1734,98.074,5651.187744,0.343439005798,2.70495024093,1.09,0.329143417213
2164.58594,2606.83,2.2014,102.5502,5738.675562,0.382569638224,2.71121114212,1.09,0.314463137387
2164.73828,2613.53,2.2139,94.361,5786.094067,0.310980215261,2.69975683444,1.09,0.301820016568
2164.89087,2565.14,2.2004,94.7503,5644.334056,0.314383449077,2.70030135185,1.09,0.310439627513
2165.04321,2580.35,2.1654,91.4339,5587.48989,0.285391708453,2.69566267335,1.09,0.330245376039
2165.19556,2552.26,2.1237,93.8934,5420.234562,0.306892488233,2.69910279812,1.09,0.357592317154
2165.3479,2550.12,2.1042,96.7066,5365.962504,0.331485289078,2.70303764625,1.09,0.371248400584
2165.50049,2465.55,2.1002,97.0821,5178.14811,0.334767884243,2.70356286148,1.09,0.373932045589
2165.65283,2453.64,2.1067,97.7858,5169.083388,0.340919581227,2.704547133,1.09,0.370287816799
2165.80518,2495.83,2.1069,92.4663,5258.464227,0.294416878221,2.69710670052,1.09,0.367247986911
2165.95752,2537.38,2.1049,86.5893,5340.931162,0.243040548574,2.68888648777,1.09,0.36524574586
2166.11011,2615.78,2.1073,84.2387,5512.233194,0.222491765101,2.68559868242,1.09,0.362433667556
2166.26245,2629.32,2.1168,83.6775,5565.744576,0.217585793313,2.68481372693,1.09,0.356163053615
2166.41479,2624.79,2.1227,92.0172,5571.641733,0.290490876921,2.69647854031,1.09,0.357165393692
2166.56714,2624.79,2.123,95.8999,5572.42917,0.324433173181,2.70190930771,1.09,0.359145086476
2166.71948,2586.92,2.1226,102.6928,5490.996392,0.383816237613,2.71141059802,1.09,0.363147125557
2166.87207,2562.99,2.126,101.9465,5448.91674,0.37729213436,2.7103667415,1.09,0.360638568129
2167.02441,2584.72,2.128,99.828,5500.28416,0.358772353118,2.7074035765,1.09,0.358230675954
2167.17676,2606.83,2.1254,99.8447,5540.556482,0.358918343369,2.70742693494,1.09,0.359847435681
2167.3291,2666.11,2.1229,90.0932,5659.884919,0.273671401297,2.69378742421,1.09,0.355962028128
2167.48169,2643.0,2.1249,82.3642,5616.1107,0.206105015071,2.68297680241,1.09,0.350335799973
2167.63403,2611.29,2.1303,78.6328,5562.831087,0.173485373001,2.67775765968,1.09,0.344799255946
2167.78638,2567.31,2.119,78.6973,5440.12989,0.174049227563,2.67784787641,1.09,0.35195303323
2167.93872,2668.45,2.1201,82.6374,5657.380845,0.208493310674,2.68335892971,1.09,0.353504109593
2168.09131,2733.05,2.1157,80.0529,5782.313885,0.185899789494,2.67974396632,1.09,0.354801765737
2168.24365,2811.19,2.1262,80.2843,5977.152178,0.187922672373,2.68006762758,1.09,0.348329604334
2168.396,2866.72,2.1276,79.3122,6099.233472,0.179424641056,2.67870794257,1.09,0.346890657371
2168.54834,2677.83,2.1318,92.6122,5708.597994,0.295692325983,2.69731077216,1.09,0.351836609294
2168.70068,2584.72,2.1313,100.4622,5508.813736,0.364316485884,2.70829063774,1.09,0.356543271205
2168.85327,2510.22,2.1297,101.554,5346.015534,0.373860926365,2.70981774822,1.09,0.358137666325
2169.00562,2441.84,2.1358,100.8907,5215.281872,0.368062403402,2.70888998454,1.09,0.354001809892
2169.15796,2386.4,2.1549,104.8112,5142.45336,0.402335144661,2.71437362315,1.09,0.344424223081
2169.3103,2344.19,2.1908,105.5277,5135.651452,0.408598738364,2.71537579814,1.09,0.322741238512
2169.46289,2262.41,2.2276,98.9211,5039.744516,0.350844295715,2.70613508731,1.09,0.29609844565
2169.61523,2249.05,2.2424,90.895,5043.26972,0.280680681731,2.69490890908,1.09,0.281953017095
2169.76758,2277.62,2.235,81.2128,5090.4807,0.19603955549,2.68136632888,1.09,0.280492505577
2169.91992,2265.77,2.2212,77.8878,5032.728324,0.166972634259,2.67671562148,1.09,0.287080819849
2170.07251,2399.55,2.2406,68.0866,5376.43173,0.0812912182056,2.66300659491,1.09,0.268534535252
2170.22485,2481.61,2.234,69.14,5543.91674,0.090499968529,2.66447999496,1.09,0.273410901594
2170.3772,2520.6,2.2037,72.2371,5554.64622,0.117574603641,2.66881193658,1.09,0.294596161712
2170.52954,2510.22,2.1632,82.5536,5430.107904,0.20776073684,2.68324171789,1.09,0.326404783438
2170.68188,2447.73,2.1372,81.927,5231.288556,0.202283042752,2.68236528684,1.09,0.342361951335
2170.83447,2407.13,2.129,84.4198,5124.77977,0.224074928841,2.68585198861,1.09,0.348937114837
2170.98682,2367.86,2.1246,92.0388,5030.755356,0.290679702634,2.69650875242,1.09,0.355994794027
2171.13916,2362.36,2.1226,93.8938,5014.345336,0.306895985006,2.6991033576,1.09,0.358276151049
2171.2915,2355.06,2.1206,92.8655,4994.140236,0.297906657155,2.69766506514,1.09,0.35894607506
2171.44409,2367.86,2.1178,89.1175,5014.653908,0.265141899027,2.69242270384,1.09,0.358596207147
2171.59644,2337.0,2.1179,86.6693,4949.5323,0.243739903069,2.68899838449,1.09,0.357160075976
2171.74878,2403.34,2.1105,85.8444,5072.24907,0.236528684025,2.68784458944,1.09,0.361327123588
2171.90112,2418.59,2.0967,86.6182,5071.057653,0.243293190385,2.68892691046,1.09,0.370390232716
2172.05371,2439.89,2.09,87.8747,5099.3701,0.254277426935,2.69068438831,1.09,0.37526722488
2172.20605,2424.36,2.1049,90.8481,5103.035364,0.280270685158,2.69484330963,1.09,0.367601812642
2172.3584,2447.73,2.1323,92.5343,5219.294679,0.295011329543,2.69720181273,1.09,0.351481567687
2172.51074,2501.98,2.1307,93.2382,5330.968786,0.301164774913,2.69818636399,1.09,0.35287350813
2172.66309,2656.82,2.1144,93.9503,5617.580208,0.307389904118,2.69918238466,1.09,0.363403421659
2172.81567,2584.72,2.0979,87.9396,5422.484088,0.25484477827,2.69077516452,1.09,0.370367542965
2172.96802,2491.75,2.1037,85.2273,5241.894475,0.231134038283,2.68698144613,1.09,0.365239964146
2173.12036,2550.12,2.1148,79.1806,5392.993776,0.178274202911,2.67852387247,1.09,0.354872773546
2173.27271,2491.75,2.1286,78.7431,5303.93905,0.174449608012,2.67791193728,1.09,0.345933501969
2173.42529,2531.06,2.1271,76.0169,5383.817726,0.150617355181,2.67409877683,1.09,0.345305977651
2173.57764,2497.88,2.1277,77.8467,5314.739276,0.166613340886,2.67665813454,1.09,0.345983878058
2173.72998,2465.55,2.1251,71.9655,5239.540305,0.115200295128,2.66843204722,1.09,0.344222640548
2173.88232,2432.1,2.1292,76.644,5178.42732,0.156099420235,2.67497590724,1.09,0.344343346006
2174.03491,2471.54,2.1384,73.2764,5285.141136,0.126660092734,2.67026561484,1.09,0.336567226322
2174.18726,2497.88,2.1496,71.5591,5369.442848,0.111647574289,2.66786361189,1.09,0.328459068314
2174.3396,2526.87,2.1516,71.3953,5436.813492,0.110215645959,2.66763450335,1.09,0.327093824493
2174.49194,2554.4,2.1561,76.5693,5507.54184,0.155446397975,2.67487142368,1.09,0.32732713577
2174.64429,2584.72,2.1548,73.9541,5569.554656,0.132584499507,2.67121351992,1.09,0.326593159883
2174.79688,2618.02,2.1542,74.9666,5639.738684,0.141435704844,2.67262971278,1.09,0.327574863906
2174.94922,2615.78,2.1529,73.4197,5631.512762,0.127912811475,2.67046604984,1.09,0.327476853989
2175.10156,2627.05,2.147,74.2778,5640.27635,0.135414262636,2.67166628202,1.09,0.331717434952
2175.25391,2633.86,2.1446,72.7853,5648.576156,0.122366930323,2.66957870885,1.09,0.332353624362
2175.40649,2638.42,2.1515,74.5619,5676.56063,0.137897845289,2.67206365525,1.09,0.329040903961
2175.55884,2645.29,2.1665,72.7264,5731.020785,0.121852030576,2.66949632489,1.09,0.318453621553
2175.71118,2677.83,2.1784,78.5292,5833.384872,0.172579708929,2.67761275343,1.09,0.314442393052
2175.86353,2636.14,2.1665,73.5765,5711.19731,0.129283546287,2.67068536741,1.09,0.318966302721
2176.01611,2647.59,2.1424,74.4529,5672.196816,0.136944974788,2.67191119597,1.09,0.334728774483
2176.16846,2633.86,2.1242,72.1091,5594.845412,0.116455636448,2.66863290183,1.09,0.344876190785
2176.3208,2631.59,2.1084,70.3889,5548.444356,0.101417766402,2.66622684262,1.09,0.353900103424
2176.47314,2624.79,2.1013,70.1117,5515.471227,0.0989945030737,2.66583912049,1.09,0.35824667198
2176.62549,2613.53,2.1179,70.349,5535.195187,0.101068963347,2.66617103414,1.09,0.347849961877
2176.77808,2622.53,2.1618,68.633,5669.385354,0.0860678094119,2.66377084951,1.09,0.31896057146
2176.93042,2622.53,2.1919,77.4903,5748.323507,0.163497716608,2.67615963466,1.09,0.305303214176
2177.08276,2613.53,2.1813,74.6871,5700.892989,0.138992335075,2.67223877361,1.09,0.310281091451
2177.23511,2595.73,2.1482,89.8409,5576.147186,0.271465812055,2.69343452993,1.09,0.340041654182
2177.3877,2597.94,2.1206,92.3348,5509.191564,0.293267314269,2.69692277028,1.09,0.358649949419
2177.54004,2589.11,2.1151,96.0585,5476.226561,0.325819643469,2.70213114296,1.09,0.364133616251
2177.69238,2586.92,2.1122,96.1899,5464.092424,0.326968333228,2.70231493332,1.09,0.366004755723
2177.84473,2580.35,2.1023,89.7717,5424.669805,0.270860870417,2.69333773927,1.09,0.368629593623
2177.99731,2620.27,2.1031,88.0778,5510.689837,0.256052913161,2.69096846611,1.09,0.36719553105
2178.14966,2636.14,2.1037,88.8719,5545.647718,0.262994880725,2.69207918092,1.09,0.367259738423
2178.302,2663.78,2.1081,88.2545,5615.514618,0.257597612404,2.69121561798,1.09,0.36417057855
2178.45435,2713.59,2.1071,81.1617,5717.805489,0.195592842806,2.68129485485,1.09,0.360834984855
2178.60669,2708.76,2.1099,78.4051,5715.212724,0.171494835267,2.67743917364,1.09,0.357518689891
2178.75928,2740.42,2.1032,77.4541,5763.651344,0.163181258698,2.67610900139,1.09,0.361204054002
2178.91162,2735.5,2.1051,73.8212,5758.50105,0.131422696851,2.6710276315,1.09,0.357949235182
2179.06396,2728.16,2.1021,74.6152,5734.865136,0.138363790222,2.67213820644,1.09,0.360296087988
2179.21631,2718.43,2.0961,72.0933,5698.101123,0.116317513935,2.66861080223,1.09,0.362667480433
2179.3689,2711.17,2.0831,72.4579,5647.638227,0.119504822049,2.66912077153,1.09,0.371105733073
2179.52124,2701.56,2.0886,71.0636,5642.478216,0.107315947381,2.66717055158,1.09,0.366840828343
2179.67358,2699.17,2.0985,70.463,5664.208245,0.102065543503,2.66633048696,1.09,0.360222993628
2179.82593,2692.02,2.1117,73.5788,5684.738634,0.129303652729,2.67068858444,1.09,0.353636124117
2179.97852,2684.9,2.1177,70.5783,5685.81273,0.10307348817,2.66649175811,1.09,0.348109500278
2180.13086,2663.78,2.1193,70.5549,5645.348954,0.10286892698,2.66645902832,1.09,0.347081033182
2180.2832,2640.71,2.1128,70.5529,5579.292088,0.102851443118,2.6664562309,1.09,0.351203046458
2180.43555,2636.14,2.1125,69.125,5568.84575,0.0903688395611,2.66445901433,1.09,0.350570582852
2180.58789,2631.59,2.1014,68.4468,5530.023226,0.0844400618229,2.66351040989,1.09,0.357233359473
2180.74048,2629.32,2.0988,68.3387,5518.416816,0.0834950590605,2.66335920945,1.09,0.358824104539
2180.89282,2613.53,2.1016,70.3225,5492.594648,0.10083730217,2.66613396835,1.09,0.358176385818
2181.04517,2620.27,2.1144,69.2129,5540.298888,0.0911372553133,2.66458196085,1.09,0.349414622122
2181.19751,2629.32,2.1163,66.4276,5564.429916,0.0667883543489,2.6606861367,1.09,0.346591291524
2181.3501,2636.14,2.1189,71.4435,5585.717046,0.110637007042,2.66770192113,1.09,0.347848927467
2181.50244,2656.82,2.1228,70.7488,5639.897496,0.10456398744,2.66673023799,1.09,0.344973556595
2181.65479,2684.9,2.1308,68.5172,5720.98492,0.0850554937792,2.663608879,1.09,0.338590412213
2181.80713,2684.9,2.1363,68.2103,5735.75187,0.0823725950947,2.66317961522,1.09,0.334913833182
2181.95972,2689.64,2.1294,71.992,5727.319416,0.115431956304,2.66846911301,1.09,0.341513881118
2182.11206,2701.56,2.1383,71.2463,5776.745748,0.10891309821,2.66742609571,1.09,0.335436377749
2182.2644,2740.42,2.1419,70.472,5869.705598,0.102144220884,2.66634307534,1.09,0.332696025088
2182.41675,2747.83,2.1445,72.9712,5892.721435,0.123992055333,2.66983872885,1.09,0.332526807489
2182.56909,2750.31,2.1112,75.8839,5806.454472,0.149454678332,2.67391274853,1.09,0.355267516506
2182.72168,2752.8,2.0678,68.0128,5692.23984,0.0806460636832,2.66290337019,1.09,0.378347062806
2182.87402,2775.36,2.0396,70.0479,5660.624256,0.0984367678633,2.66574988286,1.09,0.397366288692
2183.02637,2788.05,2.0453,73.4502,5702.398665,0.128179440377,2.67050871046,1.09,0.395574352942
2183.17871,2803.44,2.0789,74.8352,5828.071416,0.140287015085,2.67244592241,1.09,0.375081330747
2183.3313,2737.96,2.1136,72.0216,5786.952256,0.115690717468,2.66851051479,1.09,0.351540588165
2183.48364,2755.29,2.1339,74.9642,5879.513331,0.14141472421,2.67262635587,1.09,0.340400217571
2183.63599,2808.6,2.1234,78.4514,5963.78124,0.171899586681,2.67750393387,1.09,0.349040983173
2183.78833,2845.31,2.1049,75.4552,5989.093019,0.145707012428,2.67331312199,1.09,0.359002343942
2183.94092,2864.02,2.0932,76.5119,5994.966664,0.154944611124,2.67479113778,1.09,0.366982830681
2184.09326,2840.01,2.0886,74.4701,5931.644886,0.137095336005,2.67193525376,1.09,0.368747869026
2184.24561,2816.39,2.0787,77.4055,5854.429893,0.162756400842,2.67604102413,1.09,0.376623942915
2184.39795,2765.29,2.0804,79.4686,5752.909316,0.180791879096,2.67892670066,1.09,0.376686162054
2184.55029,2733.05,2.0864,85.4957,5702.23552,0.233480372616,2.68735685962,1.09,0.37621953792
2184.70288,2633.86,2.0847,92.5966,5490.807942,0.295555951856,2.6972889523,1.09,0.381131812934
2184.85522,2547.99,2.0973,100.5946,5343.899427,0.365473917574,2.70847582681,1.09,0.377624315845
2185.00757,2487.68,2.124,99.5466,5283.83232,0.356312373679,2.70700997979,1.09,0.360548164251
2185.15991,2447.73,2.1427,97.0101,5244.751071,0.334138465197,2.70346215443,1.09,0.347552096522
2185.3125,2491.75,2.1445,79.5341,5343.557875,0.181364475589,2.67901831609,1.09,0.336382728053
2185.46484,2533.17,2.1372,67.4697,5413.890924,0.0758983208499,2.66214373134,1.09,0.333903141852
2185.61719,2600.16,2.1392,68.1885,5562.262272,0.0821820209946,2.66314912336,1.09,0.333057505852
2185.76953,2604.6,2.1532,71.3678,5608.22472,0.109975242851,2.66759603886,1.09,0.326063216556
2185.92212,2615.78,2.1888,67.8544,5725.419264,0.0792613417815,2.66268181469,1.09,0.30132084587
2186.07446,2593.52,2.2207,71.4961,5759.429864,0.111096832623,2.66777549322,1.09,0.283358117261
2186.22681,2582.53,2.2182,69.9306,5728.568046,0.0974113393338,2.66558581429,1.09,0.283948871737
2186.37915,2569.47,2.1885,66.6332,5623.285095,0.0685856954031,2.66097371126,1.09,0.30075214364
2186.53149,2578.16,2.1768,74.3236,5612.138688,0.135814643084,2.67173034289,1.09,0.312904374072
2186.68408,2567.31,2.1856,77.2069,5611.112736,0.161020253306,2.67576324053,1.09,0.309102410752
2186.83643,2560.83,2.1971,61.9458,5626.399593,0.027608767108,2.65441740274,1.09,0.292324415426
2186.98877,2556.54,2.1823,75.1441,5579.137242,0.142987397632,2.67287798362,1.09,0.309927858431
2187.14111,2556.54,2.1565,71.3723,5513.17851,0.110014581541,2.66760233305,1.09,0.323974123479
2187.2937,2558.68,2.1427,69.189,5482.483636,0.0909283231577,2.66454853171,1.09,0.3314274036
2187.44604,2562.99,2.1499,69.1014,5510.172201,0.0901625299848,2.6644260048,1.09,0.326802277928
2187.59839,2569.47,2.1496,68.3852,5523.332712,0.0839015588612,2.66342424942,1.09,0.326564338644
2187.75073,2578.16,2.1275,68.1739,5485.0354,0.0820543887991,2.66312870221,1.09,0.340486256119
2187.90332,2591.31,2.1138,68.7249,5477.511078,0.086871192889,2.66389939086,1.09,0.349513694494
2188.05566,2600.16,2.1202,68.5865,5512.859232,0.0856613096112,2.66370580954,1.09,0.345366844453
2188.20801,2604.6,2.1375,73.3494,5567.3325,0.127298253712,2.67036772059,1.09,0.33717957767
2188.36035,2622.53,2.1602,74.2008,5665.189306,0.134741133933,2.67155858143,1.09,0.323325729084
2188.5127,2620.27,2.1859,72.1559,5727.648193,0.116864758828,2.66869836141,1.09,0.305820524815
2188.66528,2609.06,2.2411,71.6741,5847.164366,0.112652896377,2.66802446342,1.09,0.270543628009
2188.81763,2600.16,2.2855,71.355,5942.66568,0.109863346132,2.66757813538,1.09,0.242192844089
2188.96997,2597.94,2.3453,71.7081,6092.948682,0.112950122037,2.66807201953,1.09,0.20453567108
2189.12231,2537.38,2.3658,69.7521,6002.933604,0.095850904615,2.66533614474,1.09,0.190141098291
2189.2749,2558.68,2.3125,70.1201,5916.9475,0.0990679352957,2.66585086965,1.09,0.224228622424
2189.42725,2589.11,2.2463,69.1152,5815.917793,0.0902831686353,2.66444530698,1.09,0.265582618289
2189.57959,2597.94,2.2016,74.5433,5719.624704,0.137735245369,2.67203763926,1.09,0.29736185005
2189.73193,2640.71,2.1838,76.0247,5766.782498,0.150685542245,2.67410968676,1.09,0.309517510598
2189.88452,2666.11,2.1915,76.5862,5842.780065,0.155594136612,2.67489506186,1.09,0.305001304813
2190.03687,2647.59,2.2092,73.7934,5849.055828,0.131179671164,2.67098874739,1.09,0.292088573147
2190.18921,2663.78,2.2227,72.0149,5920.783806,0.115632146529,2.66850114344,1.09,0.28242053881
2190.34155,2636.14,2.2244,74.9513,5863.829816,0.141301953297,2.67260831253,1.09,0.283208617685
2190.4939,2649.89,2.2149,76.9794,5869.241361,0.159031463959,2.67544503423,1.09,0.290483128894
2190.64648,2687.27,2.2119,79.8301,5943.972513,0.183952087223,2.67943233396,1.09,0.294150511455
2190.79883,2752.8,2.2105,79.4552,6085.0644,0.180674737218,2.67890795795,1.09,0.294798673271
2190.95117,2735.5,2.1997,85.7561,6017.27935,0.2357567715,2.68772108344,1.09,0.305448234049
